time,pv_power,radiation,windspeed,env_temperature,pressure,humidity,back_temperature
2025-03-29 03:45:00,-25.8477,0,3.1,6.4,1025.7001,100.0,5.7
2025-03-29 03:50:00,-25.8477,0,1.6,6.4,1025.7001,100.0,5.7
2025-03-29 03:55:00,-25.8477,0,3.0,6.4,1025.6,100.0,5.7
2025-03-29 04:00:00,-25.8477,0,2.5,6.4,1025.7001,100.0,5.7
2025-03-29 04:05:00,-25.8477,0,2.1,6.4,1025.7001,100.0,5.7
2025-03-29 04:10:00,-25.8477,0,2.4,6.4,1025.8,100.0,5.7
2025-03-29 04:15:00,-25.8477,0,1.5,6.4,1025.8,100.0,5.7
2025-03-29 04:20:00,-25.8477,0,1.8,6.4,1025.8,100.0,5.7
2025-03-29 04:25:00,-25.8477,0,1.4,6.5,1025.8,100.0,5.7
2025-03-29 04:30:00,-25.8477,0,1.2,6.5,1025.9,100.0,5.7
2025-03-29 04:35:00,-25.8477,0,3.0,6.5,1025.9,100.0,5.7
2025-03-29 04:40:00,-25.69,0,4.2,6.5,1025.9,100.0,5.7
2025-03-29 04:45:00,-24.8954,0,2.0,6.5,1025.9,100.0,5.8
2025-03-29 04:50:00,-25.7322,0,2.5,6.5,1026.0,100.0,5.9
2025-03-29 04:55:00,-25.7322,0,4.0,6.5,1025.9,100.0,5.9
2025-03-29 05:00:00,-25.8862,0,3.0,6.5,1025.9,100.0,5.9
2025-03-29 05:05:00,-25.8588,0,3.8,6.6,1026.1,100.0,5.9
2025-03-29 05:10:00,-25.8047,0,3.9,6.6,1026.1,100.0,6.0
2025-03-29 05:15:00,-25.8047,0,3.4,6.7,1026.2001,100.0,6.0
2025-03-29 05:20:00,-25.8047,0,1.6,6.7,1026.3,100.0,6.0
2025-03-29 05:25:00,-7.424,0,1.4,6.7,1026.4,100.0,5.9
2025-03-29 05:30:00,-0.445,0,3.4,6.7,1026.5,100.0,6.0
2025-03-29 05:35:00,-0.445,0,2.9,6.8,1026.5,100.0,6.0
2025-03-29 05:40:00,-0.445,0,2.4,6.7,1026.6,100.0,6.0
2025-03-29 05:45:00,-0.445,0,1.8,6.8,1026.7001,100.0,6.0
2025-03-29 05:50:00,-0.445,0,1.3,6.8,1026.9,100.0,6.0
2025-03-29 05:55:00,-0.445,0,2.8,6.8,1026.9,100.0,6.0
2025-03-29 06:00:00,-0.445,0,3.2,6.8,1026.8,100.0,6.0
2025-03-29 06:05:00,-0.445,0,2.8,6.8,1026.8,100.0,6.1
2025-03-29 06:10:00,-0.445,0,2.4,6.8,1026.9,100.0,6.3
2025-03-29 06:15:00,-0.445,0,2.8,7.1,1027.0,100.0,6.4
2025-03-29 06:20:00,-0.445,0,7.8,7.0,1027.0,97.7,6.4
2025-03-29 06:25:00,-0.445,0,2.4,6.9,1027.0,93.8,6.1
2025-03-29 06:30:00,-0.445,0,4.7,6.8,1027.1,93.5,5.8
2025-03-29 06:35:00,-0.2895,0,4.3,6.5,1027.4,95.2,5.4
2025-03-29 06:40:00,-0.2895,0,6.1,6.4,1027.4,93.0,5.4
2025-03-29 06:45:00,-0.2023,0,6.5,6.2,1027.7001,91.8,5.4
2025-03-29 06:50:00,0.0,0,3.5,6.1,1027.7001,95.3,5.2
2025-03-29 06:55:00,0.0,0,4.6,6.0,1027.7001,96.6,5.2
2025-03-29 07:00:00,0.0,0,3.9,5.9,1027.8,95.2,5.2
2025-03-29 07:05:00,0.0,0,5.0,5.8,1027.8,95.6,5.2
2025-03-29 07:10:00,0.0,0,3.1,5.8,1028.1,96.8,5.2
2025-03-29 07:15:00,0.5095,0,5.0,5.7,1028.2001,96.6,5.2
2025-03-29 07:20:00,0.5095,0,5.2,5.6,1028.3,97.9,5.2
2025-03-29 07:25:00,0.5095,0,2.5,5.6,1028.4,98.6,5.1
2025-03-29 07:30:00,0.3094,0,1.7,5.5,1028.4,99.6,4.9
2025-03-29 07:35:00,0.3094,0,3.4,5.5,1028.6,99.2,4.8
2025-03-29 07:40:00,0.666,0,3.4,5.5,1028.8,100.0,4.7
2025-03-29 07:45:00,0.666,0,2.0,5.4,1029.0,100.0,4.7
2025-03-29 07:50:00,0.666,0,2.2,5.3,1029.0,100.0,4.7
2025-03-29 07:55:00,0.8208,0,3.7,5.3,1029.1,100.0,4.6
2025-03-29 08:00:00,0.8208,0,2.6,5.2,1029.2001,100.0,4.5
2025-03-29 08:05:00,0.6668,0,2.6,5.2,1029.4,100.0,4.5
2025-03-29 08:10:00,0.9728,0,1.0,5.2,1029.3,100.0,4.4
2025-03-29 08:15:00,1.5936,0,0.6,5.2,1029.2001,100.0,4.5
2025-03-29 08:20:00,2.2205,0,1.9,5.2,1029.3,100.0,4.5
2025-03-29 08:25:00,2.8632,33,1.4,5.3,1029.4,100.0,4.7
2025-03-29 08:30:00,3.4308,40,1.2,5.3,1029.4,100.0,4.9
2025-03-29 08:35:00,3.9544,45,1.0,5.5,1029.6,99.7,5.1
2025-03-29 08:40:00,4.2636,50,1.5,5.6,1029.8,99.3,5.2
2025-03-29 08:45:00,4.8837,54,1.0,5.7,1029.8,98.8,5.4
2025-03-29 08:50:00,3.9167,45,1.1,5.7,1029.8,95.8,5.5
2025-03-29 08:55:00,4.3915,47,1.2,5.7,1029.8,97.9,5.5
2025-03-29 09:00:00,4.8604,54,0.2,5.7,1029.9,99.0,5.6
2025-03-29 09:05:00,5.3256,63,0.8,5.8,1029.9,96.9,5.9
2025-03-29 09:10:00,5.1672,64,0.2,5.8,1029.9,97.7,6.3
2025-03-29 09:15:00,5.6282,80,0.3,6.0,1030.0,97.6,6.6
2025-03-29 09:20:00,5.9367,95,0.1,6.1,1030.1,98.1,7.2
2025-03-29 09:25:00,5.9367,84,0.6,6.2,1030.2001,97.5,7.6
2025-03-29 09:30:00,5.7829,81,0.6,6.2,1030.3,96.7,7.4
2025-03-29 09:35:00,4.9576,60,1.5,6.3,1030.3,94.1,7.4
2025-03-29 09:40:00,4.0278,41,1.0,6.3,1030.2001,97.4,6.7
2025-03-29 09:45:00,5.1327,54,1.2,6.2,1030.1,94.4,6.5
2025-03-29 09:50:00,5.5927,63,2.1,6.2,1030.2001,90.6,6.6
2025-03-29 09:55:00,5.5921,53,1.1,6.3,1030.2001,89.7,6.5
2025-03-29 10:00:00,6.2221,89,1.0,6.4,1030.2001,91.8,6.8
2025-03-29 10:05:00,5.7518,118,2.2,6.4,1030.1,86.6,7.0
2025-03-29 10:10:00,5.7489,101,2.7,6.4,1030.1,85.8,7.1
2025-03-29 10:15:00,7.5746,94,3.0,6.5,1030.2001,85.6,7.6
2025-03-29 10:20:00,8.0369,134,1.1,6.5,1030.2001,88.2,7.8
2025-03-29 10:25:00,6.7735,74,2.2,6.5,1030.2001,85.6,7.3
2025-03-29 10:30:00,7.7705,81,3.1,6.4,1030.2001,86.6,6.8
2025-03-29 10:35:00,7.7725,83,1.1,6.4,1030.2001,88.9,7.0
2025-03-29 10:40:00,8.711,93,0.1,6.3,1030.1,87.7,7.3
2025-03-29 10:45:00,9.0433,101,2.3,6.3,1030.1,88.5,7.3
2025-03-29 10:50:00,8.5843,99,1.8,6.3,1030.2001,88.5,7.2
2025-03-29 10:55:00,10.7024,120,3.1,6.4,1030.1,87.7,7.4
2025-03-29 11:00:00,10.3864,112,1.4,6.3,1030.2001,85.4,7.4
2025-03-29 11:05:00,9.9151,108,1.0,6.5,1030.2001,88.1,7.6
2025-03-29 11:10:00,9.2769,97,3.4,6.5,1030.2001,86.7,7.4
2025-03-29 11:15:00,10.9387,117,2.3,6.4,1030.1,85.5,7.2
2025-03-29 11:20:00,9.9782,113,2.1,6.4,1030.1,85.5,7.3
2025-03-29 11:25:00,8.191,95,0.4,6.4,1029.9,87.7,7.6
2025-03-29 11:30:00,7.2638,83,1.8,6.4,1029.9,86.9,7.5
2025-03-29 11:35:00,8.9122,91,0.7,6.3,1029.8,85.7,7.5
2025-03-29 11:40:00,10.1885,109,0.5,6.4,1029.7001,86.3,7.8
2025-03-29 11:45:00,11.8005,128,1.5,6.5,1029.7001,85.5,7.9
2025-03-29 11:50:00,11.3351,124,2.1,6.6,1029.7001,85.1,8.2
2025-03-29 11:55:00,10.5651,118,2.2,6.6,1029.7001,84.9,7.9
2025-03-29 12:00:00,10.25,115,1.3,6.5,1029.6,85.7,7.7
2025-03-29 12:05:00,10.5727,115,3.1,6.5,1029.6,86.2,7.8
2025-03-29 12:10:00,11.1958,124,2.1,6.5,1029.6,86.1,7.6
2025-03-29 12:15:00,10.7283,117,2.3,6.6,1029.6,87.3,8.1
2025-03-29 12:20:00,9.439,104,2.8,6.6,1029.4,83.3,7.7
2025-03-29 12:25:00,11.0179,122,1.7,6.7,1029.3,85.6,7.9
2025-03-29 12:30:00,13.2207,148,1.9,6.8,1029.3,85.2,8.3
2025-03-29 12:35:00,13.5428,149,2.4,6.8,1029.3,80.7,8.3
2025-03-29 12:40:00,13.5428,152,1.6,6.9,1029.2001,82.6,9.0
2025-03-29 12:45:00,13.0786,148,2.5,6.9,1029.2001,83.8,8.7
2025-03-29 12:50:00,13.8569,166,1.8,6.9,1029.1,79.7,8.8
2025-03-29 12:55:00,13.4018,199,2.0,6.9,1029.1,77.8,9.2
2025-03-29 13:00:00,13.7081,218,2.1,7.1,1029.0,79.8,9.9
2025-03-29 13:05:00,13.8642,251,1.6,7.2,1028.9,81.1,10.2
2025-03-29 13:10:00,13.8642,258,2.0,7.2,1028.8,79.3,11.0
2025-03-29 13:15:00,13.542,223,2.4,7.3,1028.6,77.2,10.6
2025-03-29 13:20:00,13.3881,192,0.6,7.1,1028.5,78.6,11.1
2025-03-29 13:25:00,12.7623,154,0.6,7.1,1028.5,77.1,11.1
2025-03-29 13:30:00,12.9155,156,1.3,7.2,1028.4,77.3,11.8
2025-03-29 13:35:00,12.4507,149,0.4,7.3,1028.4,77.8,11.4
2025-03-29 13:40:00,12.0207,136,0.0,7.4,1028.3,76.8,11.4
2025-03-29 13:45:00,12.1785,139,0.7,7.5,1028.2001,77.5,11.5
2025-03-29 13:50:00,12.956,147,1.5,7.3,1028.1,78.9,11.0
2025-03-29 13:55:00,13.4254,154,1.5,7.2,1028.0,78.4,10.1
2025-03-29 14:00:00,13.4213,155,3.4,7.1,1027.9,80.4,10.1
2025-03-29 14:05:00,12.0131,134,1.6,7.0,1027.8,79.6,9.6
2025-03-29 14:10:00,11.0664,126,1.2,7.0,1027.7001,78.5,9.2
2025-03-29 14:15:00,10.4527,119,1.6,7.0,1027.6,77.6,9.2
2025-03-29 14:20:00,11.3867,129,1.7,7.2,1027.5,81.0,9.4
2025-03-29 14:25:00,11.5388,133,1.7,7.2,1027.3,76.5,9.5
2025-03-29 14:30:00,10.1032,116,2.9,7.4,1027.3,77.3,9.6
2025-03-29 14:35:00,8.3213,97,3.3,7.2,1027.1,74.8,8.9
2025-03-29 14:40:00,10.5532,119,1.1,7.1,1027.1,76.5,8.8
2025-03-29 14:45:00,11.8296,138,1.4,7.1,1027.0,75.6,9.1
2025-03-29 14:50:00,11.0438,128,1.7,7.1,1026.9,76.0,8.9
2025-03-29 14:55:00,8.6515,103,1.4,7.2,1026.9,77.4,9.3
2025-03-29 15:00:00,7.8618,92,1.4,7.2,1026.8,78.3,9.3
2025-03-29 15:05:00,7.8677,89,0.0,7.3,1026.8,78.6,9.5
2025-03-29 15:10:00,8.1679,93,1.1,7.3,1026.7001,78.0,9.0
2025-03-29 15:15:00,5.7512,66,1.8,7.2,1026.6,79.6,8.7
2025-03-29 15:20:00,5.4409,62,1.4,7.2,1026.6,75.5,8.4
2025-03-29 15:25:00,3.9992,49,0.7,7.1,1026.6,76.6,8.1
2025-03-29 15:30:00,4.9345,61,1.7,7.2,1026.5,77.7,8.1
2025-03-29 15:35:00,5.2439,65,1.0,7.2,1026.5,79.6,8.1
2025-03-29 15:40:00,5.5531,66,2.4,7.1,1026.5,78.8,8.1
2025-03-29 15:45:00,6.4784,75,2.2,7.0,1026.4,78.5,8.0
2025-03-29 15:50:00,8.3652,99,0.9,7.0,1026.3,78.1,8.2
2025-03-29 15:55:00,7.9401,110,0.4,7.3,1026.3,80.6,8.9
2025-03-29 16:00:00,7.9401,110,1.1,7.3,1026.2001,77.4,9.0
2025-03-29 16:05:00,7.9401,106,1.1,7.3,1026.1,77.3,9.4
2025-03-29 16:10:00,7.9401,102,1.6,7.4,1026.1,76.1,9.5
2025-03-29 16:15:00,6.6766,80,1.0,7.4,1026.2001,76.4,9.7
2025-03-29 16:20:00,4.5859,55,0.5,7.4,1026.1,76.0,9.3
2025-03-29 16:25:00,4.7417,60,1.0,7.5,1026.1,77.0,9.1
2025-03-29 16:30:00,4.906,59,1.8,7.3,1026.1,77.4,8.7
2025-03-29 16:35:00,30.2881,58,0.7,7.2,1026.1,77.9,8.5
2025-03-29 16:40:00,31.7313,76,0.8,7.3,1026.1,77.4,8.5
2025-03-29 16:45:00,31.1586,105,0.9,7.4,1026.1,75.7,8.9
2025-03-29 16:50:00,31.1586,94,0.6,7.5,1026.1,76.2,9.6
2025-03-29 16:55:00,30.9101,80,1.9,7.5,1026.0,77.9,9.5
2025-03-29 17:00:00,30.127,62,1.1,7.3,1026.1,77.2,8.8
2025-03-29 17:05:00,30.127,60,0.4,7.3,1026.1,77.0,8.7
2025-03-29 17:10:00,29.1863,50,0.7,7.3,1026.1,78.2,8.6
2025-03-29 17:15:00,28.0757,38,1.9,7.4,1026.1,76.6,8.4
2025-03-29 17:20:00,28.7129,42,0.3,7.3,1026.0,77.3,8.1
2025-03-29 17:25:00,28.4002,36,0.8,7.3,1025.9,77.8,7.8
2025-03-29 17:30:00,28.7089,43,0.2,7.3,1025.9,77.0,7.9
2025-03-29 17:35:00,28.057,37,0.9,7.4,1025.8,78.1,7.8
2025-03-29 17:40:00,27.4264,30,0.0,7.4,1025.8,78.3,7.8
2025-03-29 17:45:00,26.8122,0,0.7,7.3,1026.0,77.1,7.4
2025-03-29 17:50:00,26.3387,0,0.0,7.2,1026.0,77.9,7.2
2025-03-29 17:55:00,25.88,0,0.0,7.1,1026.1,78.2,7.0
2025-03-29 18:00:00,25.723,0,0.2,7.1,1026.2001,78.8,6.8
2025-03-29 18:05:00,25.8759,0,0.0,7.0,1026.2001,79.1,6.6
2025-03-29 18:10:00,25.7156,0,0.0,7.0,1026.3,79.1,6.5
2025-03-29 18:15:00,25.5607,0,0.0,7.2,1026.2001,81.9,6.4
2025-03-29 18:20:00,25.4041,0,0.2,7.1,1026.3,79.2,6.3
2025-03-29 18:25:00,25.2474,0,0.4,7.1,1026.3,79.8,6.1
2025-03-29 18:30:00,25.2474,0,0.6,7.0,1026.5,80.5,6.1
2025-03-29 18:35:00,25.0945,0,0.7,7.0,1026.6,82.2,6.0
2025-03-29 18:40:00,25.0945,0,0.8,7.0,1026.5,82.1,5.9
2025-03-29 18:45:00,25.0945,0,1.0,7.0,1026.6,83.8,5.8
2025-03-29 18:50:00,25.0945,0,0.4,7.0,1026.8,83.1,5.9
2025-03-29 18:55:00,25.0409,0,0.7,7.0,1026.8,82.7,5.9
2025-03-29 19:00:00,25.0409,0,1.1,7.0,1026.9,82.3,6.0
2025-03-29 19:05:00,25.0409,0,0.3,7.0,1026.8,80.3,6.0
2025-03-29 19:10:00,25.0409,0,1.0,7.0,1026.9,81.6,5.9
2025-03-29 19:15:00,25.0409,0,0.4,7.0,1026.8,81.6,5.7
2025-03-29 19:20:00,24.8594,0,0.7,7.0,1026.7001,81.5,5.8
2025-03-29 19:25:00,24.8594,0,0.4,7.0,1026.6,81.5,5.8
2025-03-29 19:30:00,24.8594,0,0.3,7.0,1026.6,81.3,5.9
2025-03-29 19:35:00,24.8594,0,0.4,7.0,1026.7001,84.1,5.8
2025-03-29 19:40:00,2.7734,0,0.0,7.0,1026.9,83.9,5.7
2025-03-29 19:45:00,-0.4606,0,0.1,6.9,1027.1,82.1,5.5
2025-03-29 19:50:00,-0.4606,0,0.4,6.9,1027.1,84.0,5.5
2025-03-29 19:55:00,-0.4606,0,0.4,6.9,1027.1,84.6,5.5
2025-03-29 20:00:00,-0.4606,0,0.4,6.9,1027.2001,84.1,5.6
2025-03-29 20:05:00,-0.4606,0,0.8,7.0,1027.4,85.4,5.7
2025-03-29 20:10:00,-0.4606,0,1.7,7.0,1027.6,84.5,5.9
2025-03-29 20:15:00,-0.4606,0,1.1,7.0,1027.6,83.3,5.9
2025-03-29 20:20:00,-0.4606,0,0.7,7.0,1027.7001,83.2,5.9
2025-03-29 20:25:00,-0.4606,0,0.4,7.0,1027.8,84.2,5.9
2025-03-29 20:30:00,-0.3217,0,0.7,7.0,1027.7001,84.5,6.0
2025-03-29 20:35:00,-0.3217,0,1.5,7.0,1027.6,83.4,6.1
2025-03-29 20:40:00,-0.3198,0,1.8,7.0,1027.6,87.6,6.1
2025-03-29 20:45:00,-0.3198,0,1.8,7.0,1027.8,86.2,6.1
2025-03-29 20:50:00,-0.3198,0,0.2,7.0,1027.9,86.9,6.0
2025-03-29 20:55:00,-0.3198,0,0.2,7.0,1028.0,86.0,6.0
2025-03-29 21:00:00,-0.3198,0,1.5,7.0,1028.1,86.3,5.9
2025-03-29 21:05:00,-0.3198,0,0.7,7.0,1028.3,85.9,5.9
2025-03-29 21:10:00,-0.3198,0,1.6,7.0,1028.3,84.8,6.0
2025-03-29 21:15:00,-0.3198,0,0.7,7.0,1028.4,87.7,5.9
2025-03-29 21:20:00,-0.3198,0,1.4,7.0,1028.5,86.0,5.9
2025-03-29 21:25:00,-0.3198,0,0.7,7.0,1028.6,86.4,6.0
2025-03-29 21:30:00,-0.3118,0,0.5,7.0,1028.6,87.0,5.9
2025-03-29 21:35:00,-0.3118,0,1.6,7.0,1028.6,86.8,5.8
2025-03-29 21:40:00,-0.3118,0,1.6,7.0,1028.6,87.3,5.9
2025-03-29 21:45:00,-0.3118,0,1.3,7.0,1028.5,88.2,5.9
2025-03-29 21:50:00,-0.3118,0,0.7,7.0,1028.5,88.9,5.9
2025-03-29 21:55:00,-0.3118,0,2.0,6.9,1028.4,88.8,6.0
2025-03-29 22:00:00,-0.3118,0,0.8,6.9,1028.5,89.4,5.9
2025-03-29 22:05:00,-0.3118,0,2.2,6.9,1028.6,88.7,6.1
2025-03-29 22:10:00,-0.3118,0,0.8,6.9,1028.5,91.3,6.0
2025-03-29 22:15:00,-0.3118,0,1.3,6.9,1028.4,90.2,6.0
2025-03-29 22:20:00,-0.3118,0,1.4,6.9,1028.4,90.4,6.0
2025-03-29 22:25:00,-0.3118,0,1.3,6.9,1028.5,89.2,5.9
2025-03-29 22:30:00,-0.3162,0,0.9,6.9,1028.4,92.4,5.9
2025-03-29 22:35:00,-0.3162,0,1.5,6.8,1028.5,92.3,5.9
2025-03-29 22:40:00,-0.3162,0,1.6,6.8,1028.4,92.4,5.9
2025-03-29 22:45:00,-0.3162,0,1.5,6.8,1028.4,91.9,5.9
2025-03-29 22:50:00,-0.3162,0,0.9,6.8,1028.3,92.7,5.9
2025-03-29 22:55:00,-0.3162,0,1.1,6.8,1028.3,93.3,5.9
2025-03-29 23:00:00,-0.3162,0,2.0,6.8,1028.3,91.9,6.0
2025-03-29 23:05:00,-0.3162,0,1.7,6.8,1028.3,92.2,6.0
2025-03-29 23:10:00,-0.3162,0,1.9,6.8,1028.3,91.3,6.1
2025-03-29 23:15:00,-0.3162,0,1.8,6.8,1028.2001,92.1,6.0
2025-03-29 23:20:00,-0.3162,0,1.6,6.8,1028.3,92.5,6.1
2025-03-29 23:25:00,-0.3162,0,1.4,6.8,1028.3,93.5,6.0
2025-03-29 23:30:00,-0.3198,0,2.1,6.8,1028.4,92.7,6.0
2025-03-29 23:35:00,-0.3198,0,0.9,6.8,1028.4,94.5,6.0
2025-03-29 23:40:00,-0.3198,0,2.2,6.8,1028.3,93.7,6.0
2025-03-29 23:45:00,-0.3198,0,1.3,6.8,1028.3,94.7,6.1
2025-03-29 23:50:00,-0.3198,0,2.1,6.8,1028.2001,94.6,6.1
2025-03-29 23:55:00,-0.3198,0,1.1,6.8,1028.3,95.8,6.0
2025-03-30 00:00:00,-0.3198,0,1.5,6.8,1028.3,95.5,6.0
2025-03-30 00:05:00,-0.3198,0,1.3,6.8,1028.4,96.3,6.0
2025-03-30 00:10:00,-0.3198,0,1.2,6.8,1028.5,95.9,6.0
2025-03-30 00:15:00,-0.3198,0,1.3,6.8,1028.4,98.1,6.0
2025-03-30 00:20:00,-0.3198,0,2.1,6.8,1028.4,98.8,5.9
2025-03-30 00:25:00,-0.3198,0,1.3,6.8,1028.3,98.4,6.0
2025-03-30 00:30:00,-0.3095,0,2.3,6.8,1028.3,99.1,6.0
2025-03-30 00:35:00,-0.3095,0,1.1,6.8,1028.4,100.0,5.9
2025-03-30 00:40:00,-0.3095,0,2.0,6.7,1028.4,100.0,5.9
2025-03-30 00:45:00,-0.3095,0,1.9,6.7,1028.5,100.0,5.9
2025-03-30 00:50:00,-0.3095,0,1.9,6.7,1028.5,100.0,6.0
2025-03-30 00:55:00,-0.3095,0,3.5,6.7,1028.4,99.6,6.0
2025-03-30 01:00:00,-0.3095,0,2.3,6.7,1028.3,100.0,5.9
2025-03-30 01:05:00,-0.3095,0,3.1,6.7,1028.3,100.0,5.9
2025-03-30 01:10:00,-0.3095,0,2.8,6.7,1028.3,98.6,6.0
2025-03-30 01:15:00,-0.3095,0,1.5,6.7,1028.2001,98.6,6.0
2025-03-30 01:20:00,-0.3095,0,1.5,6.7,1028.2001,98.4,6.0
2025-03-30 01:25:00,-0.3095,0,1.9,6.7,1028.2001,98.7,5.9
2025-03-30 01:30:00,-0.3095,0,2.4,6.7,1028.1,99.5,5.9
2025-03-30 01:35:00,-0.3095,0,1.3,6.7,1028.0,98.7,5.9
2025-03-30 01:40:00,-0.3095,0,0.7,6.7,1028.1,99.3,5.8
2025-03-30 01:45:00,-0.3095,0,0.7,6.7,1028.1,98.8,5.8
2025-03-30 01:50:00,-0.3095,0,2.5,6.7,1028.1,99.2,5.7
2025-03-30 01:55:00,-0.3095,0,2.0,6.6,1028.0,98.4,5.8
2025-03-30 02:00:00,-0.3095,0,2.1,6.6,1027.9,98.5,5.9
2025-03-30 02:05:00,-0.3095,0,2.5,6.6,1027.9,99.3,5.8
2025-03-30 02:10:00,-0.3095,0,1.6,6.6,1027.8,98.7,5.8
2025-03-30 02:15:00,-0.3095,0,2.0,6.6,1027.8,98.8,5.7
2025-03-30 02:20:00,-0.3095,0,2.2,6.6,1027.8,98.6,5.7
2025-03-30 02:25:00,-0.3095,0,1.7,6.6,1027.7001,98.9,5.7
2025-03-30 02:30:00,-0.3198,0,1.7,6.6,1027.7001,99.6,5.6
2025-03-30 02:35:00,-0.3198,0,2.9,6.5,1027.7001,98.5,5.6
2025-03-30 02:40:00,-0.3198,0,1.5,6.5,1027.7001,98.5,5.5
2025-03-30 02:45:00,-0.3198,0,1.6,6.5,1027.7001,98.3,5.4
2025-03-30 02:50:00,-0.3198,0,2.6,6.5,1027.6,98.6,5.3
2025-03-30 02:55:00,-0.3198,0,2.5,6.5,1027.5,98.8,5.3
2025-03-30 03:00:00,-0.3198,0,1.8,6.4,1027.6,99.1,5.2
2025-03-30 03:05:00,-0.3198,0,2.1,6.5,1027.5,97.5,5.4
2025-03-30 03:10:00,-0.3198,0,1.0,6.5,1027.4,98.2,5.4
2025-03-30 03:15:00,-0.3198,0,2.2,6.4,1027.4,98.3,5.3
2025-03-30 03:20:00,-0.3198,0,2.2,6.4,1027.4,98.1,5.4
2025-03-30 03:25:00,-0.3198,0,2.1,6.4,1027.4,97.9,5.4
2025-03-30 03:30:00,-0.3198,0,2.2,6.4,1027.2001,98.4,5.3
2025-03-30 03:35:00,-0.3198,0,2.2,6.4,1027.2001,97.5,5.4
2025-03-30 03:40:00,-0.3198,0,1.4,6.4,1027.2001,98.1,5.4
2025-03-30 03:45:00,-0.3198,0,1.5,6.4,1027.1,98.7,5.2
2025-03-30 03:50:00,-0.3198,0,3.4,6.3,1027.2001,99.2,5.2
2025-03-30 03:55:00,-0.3198,0,1.3,6.3,1027.3,100.0,5.2
2025-03-30 04:00:00,-0.3198,0,1.8,6.3,1027.3,100.0,5.2
2025-03-30 04:05:00,-0.3198,0,1.9,6.3,1027.3,100.0,5.2
2025-03-30 04:10:00,-0.3198,0,2.2,6.3,1027.3,100.0,5.2
2025-03-30 04:15:00,-0.3198,0,2.0,6.3,1027.3,100.0,5.1
2025-03-30 04:20:00,-0.3198,0,0.9,6.3,1027.3,100.0,5.2
2025-03-30 04:25:00,-0.3198,0,1.8,6.3,1027.4,100.0,5.1
2025-03-30 04:30:00,-0.3198,0,2.0,6.2,1027.4,100.0,5.2
2025-03-30 04:35:00,-0.3198,0,2.0,6.2,1027.4,100.0,5.3
2025-03-30 04:40:00,-0.3198,0,1.3,6.2,1027.4,100.0,5.3
2025-03-30 04:45:00,-0.3198,0,2.4,6.2,1027.5,100.0,5.3
2025-03-30 04:50:00,-0.3198,0,1.9,6.2,1027.5,100.0,5.3
2025-03-30 04:55:00,-0.3198,0,2.1,6.2,1027.5,100.0,5.2
2025-03-30 05:00:00,-0.3198,0,0.7,6.2,1027.6,100.0,5.2
2025-03-30 05:05:00,-0.3198,0,1.9,6.2,1027.6,100.0,5.1
2025-03-30 05:10:00,-0.3198,0,1.9,6.2,1027.6,100.0,5.2
2025-03-30 05:15:00,-0.3198,0,2.0,6.2,1027.6,100.0,5.1
2025-03-30 05:20:00,-0.3198,0,2.3,6.2,1027.6,100.0,5.2
2025-03-30 05:25:00,-0.3198,0,3.0,6.2,1027.7001,100.0,5.3
2025-03-30 05:30:00,-0.3006,0,1.4,6.2,1027.7001,100.0,5.4
2025-03-30 05:35:00,-0.3006,0,2.4,6.2,1027.8,100.0,5.4
2025-03-30 05:40:00,-0.3006,0,2.2,6.2,1027.9,100.0,5.4
2025-03-30 05:45:00,-0.3006,0,2.2,6.3,1028.1,100.0,5.4
2025-03-30 05:50:00,-0.3006,0,1.3,6.3,1028.2001,100.0,5.3
2025-03-30 05:55:00,-0.3006,0,1.8,6.3,1028.3,100.0,5.2
2025-03-30 06:00:00,-0.3006,0,1.6,6.3,1028.4,100.0,5.1
2025-03-30 06:05:00,-0.3006,0,1.5,6.3,1028.4,100.0,5.2
2025-03-30 06:10:00,-0.3006,0,2.1,6.3,1028.4,100.0,5.1
2025-03-30 06:15:00,-0.3006,0,0.6,6.3,1028.4,100.0,5.2
2025-03-30 06:20:00,0.0,0,1.7,6.3,1028.3,100.0,5.4
2025-03-30 06:25:00,0.0,0,1.4,6.3,1028.2001,100.0,5.4
2025-03-30 06:30:00,0.0,0,1.6,6.3,1028.3,100.0,5.4
2025-03-30 06:35:00,0.3588,0,2.1,6.3,1028.3,100.0,5.5
2025-03-30 06:40:00,0.8215,0,1.1,6.3,1028.4,100.0,5.6
2025-03-30 06:45:00,0.978,0,1.8,6.3,1028.4,100.0,5.7
2025-03-30 06:50:00,1.1365,0,1.0,6.3,1028.4,100.0,5.7
2025-03-30 06:55:00,1.7579,0,1.5,6.4,1028.5,100.0,5.8
2025-03-30 07:00:00,2.3744,33,1.8,6.4,1028.6,100.0,6.1
2025-03-30 07:05:00,2.8324,37,1.5,6.5,1028.7001,100.0,6.3
2025-03-30 07:10:00,3.2936,44,1.9,6.6,1028.7001,100.0,6.4
2025-03-30 07:15:00,4.2437,53,1.4,6.6,1028.7001,100.0,6.6
2025-03-30 07:20:00,5.3355,67,1.5,6.6,1028.7001,100.0,6.8
2025-03-30 07:25:00,5.4884,69,1.1,6.7,1028.7001,100.0,7.1
2025-03-30 07:30:00,5.2483,64,1.0,6.7,1028.8,100.0,7.2
2025-03-30 07:35:00,5.4888,71,1.7,6.8,1028.9,100.0,7.4
