time,pv_power,radiation,windspeed,env_temperature,pressure,humidity,component_temperature,mark
2024-11-12 00:05:00,0.0,0.0,0.8,16.5,1013.6,82.8,16.7,0
2024-01-21 21:00:00,0.0,0.0,1.9,3.9,1031.1,69.3,3.2,0
2024-08-03 15:30:00,74.667,668.8,2.2,37.5,998.9,57.4,36.4,0
2024-07-21 18:40:00,5.0917,79.8,0.5,37.1,995.9,62.7,36.6,-2
2024-07-12 04:50:00,0.0,0.0,0.5,26.6,994.1,89.7,25.8,0
2024-03-19 23:20:00,0.0,0.0,0.0,11.2,1021.5,86.8,9.2,0
2024-11-30 04:50:00,0.0,0.0,0.0,7.5,1013.3,78.8,6.6,0
2024-05-17 12:40:00,89.0042,790.4,2.8,34.4,1002.8,49.3,35.7,0
2024-09-29 06:40:00,1.6414,19.0,0.0,23.4,1003.7,89.9,22.4,0
2024-11-19 01:50:00,0.0,0.0,4.9,10.7,1020.6,94.4,9.9,0
2024-03-08 16:20:00,9.3124,67.45,1.9,14.9,1016.6,51.5,14.6,0
2024-06-07 03:30:00,0.0,0.0,0.0,22.4,1003.6,89.7,21.2,0
2024-08-02 10:00:00,50.6155,402.8,1.5,32.6,997.3,74.3,35.1,0
2024-10-18 02:20:00,0.0,0.0,1.2,22.0,1004.6,95.6,21.4,0
2024-12-14 09:40:00,28.7078,361.95,5.4,7.1,1032.9,37.0,6.4,0
2024-02-15 00:40:00,0.0,0.0,3.8,11.6,1016.2,86.9,10.3,0
2024-05-21 02:30:00,0.0,0.0,0.5,22.8,1006.2,86.2,21.7,0
2024-01-09 07:30:00,0.0,0.0,0.0,3.3,1015.9,94.4,1.7,0
2024-07-14 13:00:00,19.9313,875.9,1.9,37.6,998.9,61.4,38.6,-3
2024-07-28 12:30:00,17.017,156.75,3.1,27.1,993.9,90.4,26.2,0
2024-12-18 06:40:00,0.0,0.0,0.3,3.4,1026.2001,81.7,2.7,0
2024-04-02 17:50:00,3.3498,23.75,1.7,22.1,995.8,92.1,21.4,0
2024-11-26 10:40:00,40.8006,670.7,1.0,15.4,1024.8,47.3,12.6,0
2024-11-07 23:15:00,0.0,0.0,0.0,14.4,1018.6,76.8,15.2,0
2024-04-21 07:30:00,12.2603,93.1,0.8,21.1,1004.8,88.0,21.1,0
2024-06-14 18:00:00,14.8731,115.9,0.7,35.1,992.9,58.9,34.8,0
2024-05-08 20:50:00,0.0,0.0,1.0,24.1,1010.8,77.3,23.0,0
2024-06-27 00:30:00,0.0,0.0,1.2,22.2,1006.5,94.6,21.4,0
2024-09-04 06:30:00,1.5074,14.25,0.0,27.8,999.2,93.7,26.6,0
2024-12-17 15:25:00,40.7336,284.05,3.3,13.6,1019.4,43.0,15.3,0
2024-08-13 17:20:00,9.8484,286.9,2.6,34.6,998.5,55.1,35.0,0
2024-09-29 00:30:00,0.0,0.0,0.7,25.1,1003.7,84.2,24.0,0
2024-09-09 19:50:00,0.0,0.0,0.0,31.4,1000.1,77.3,30.5,0
2024-09-02 09:20:00,58.0185,531.05,1.5,36.8,1003.1,64.3,42.9,0
2024-01-16 07:30:00,0.0,0.0,1.7,3.8,1021.4,86.5,2.6,0
2024-02-21 08:30:00,2.1774,14.25,2.6,-0.8,1017.9,86.9,-2.2,0
2024-09-03 20:00:00,0.0,0.0,0.3,29.6,999.9,86.4,28.4,0
2024-09-05 23:30:00,0.0,0.0,2.8,30.0,1002.1,77.0,29.5,0
2024-05-31 12:30:00,69.2069,655.5,1.5,29.0,1006.7,62.2,33.0,0
2024-07-20 15:00:00,44.9878,785.65,4.2,36.4,997.8,62.5,36.3,-3
2024-02-05 19:50:00,0.0,0.0,0.0,-0.3,1025.0,85.1,-2.2,0
2024-04-16 18:20:00,2.0434,17.1,2.6,21.2,1003.1,90.8,20.8,0
2024-07-05 00:40:00,0.0,0.0,0.5,29.3,998.4,79.3,28.3,0
2024-09-22 12:20:00,85.0179,786.6,2.1,26.8,1013.6,44.4,31.4,0
2024-04-26 10:50:00,70.7143,811.3,0.5,29.4,1000.2,67.2,37.2,0
2024-02-26 18:10:00,0.5695,0.0,0.5,4.0,1023.8,71.0,2.6,-2
2024-12-19 11:10:00,22.1087,167.2,2.1,6.0,1028.7001,48.8,5.1,0
2024-07-31 15:20:00,75.1025,681.15,3.8,38.0,995.2,59.2,37.0,0
2024-01-03 12:30:00,19.7973,174.8,0.8,7.5,1024.7,89.6,6.8,0
2024-11-17 02:30:00,0.0,0.0,4.2,13.0,1018.6,86.1,12.3,0
2024-05-23 17:40:00,20.0988,203.3,3.8,32.1,1000.1,57.8,32.1,0
2024-11-21 08:45:00,0.0,0.0,4.9,10.7,1020.6,94.4,9.9,0
2024-08-25 09:00:00,55.5397,501.6,1.7,37.0,1001.9,60.6,44.3,0
2024-12-21 17:25:00,0.0,0.0,0.8,8.9,1024.2001,47.5,8.0,0
2024-09-15 10:00:00,41.772,388.55,3.1,28.6,1002.8,78.0,30.6,0
2024-12-21 00:05:00,0.0,0.0,0.3,7.0,1020.2,61.2,6.4,0
2024-01-17 01:10:00,0.0,0.0,1.2,3.4,1019.8,90.9,2.4,0
2024-12-29 03:05:00,0.0,0.0,0.7,-0.7,1022.2,82.7,-1.1,0
2024-05-23 04:30:00,0.0,0.0,0.0,22.6,1003.0,97.9,21.3,0
2024-07-05 08:10:00,37.7522,348.65,3.8,31.9,998.2,73.4,34.9,0
2024-08-26 09:40:00,68.6709,608.0,2.9,35.8,999.6,62.4,40.5,0
2024-08-14 18:50:00,1.7754,14.25,1.2,32.3,999.4,72.9,31.6,0
2024-12-29 22:15:00,0.0,0.0,0.0,9.3,1017.4,52.6,8.8,0
2024-10-29 11:20:00,54.5012,640.3,1.4,26.4,1012.8,57.8,23.8,0
2024-04-23 14:10:00,41.2695,774.25,0.5,32.3,1005.8,42.2,36.9,-3
2024-03-18 06:20:00,0.0,0.0,2.1,10.4,1015.5,88.5,9.3,0
2024-11-16 20:15:00,0.0,0.0,2.9,16.0,1013.9,86.8,15.9,0
2024-01-24 23:30:00,0.0,0.0,0.0,3.0,1030.0,52.0,1.6,0
2024-08-15 03:30:00,0.0,0.0,0.7,27.8,1000.4,85.5,26.8,0
2024-08-26 13:50:00,92.7225,857.85,2.6,41.2,997.6,49.5,46.3,0
2024-05-16 18:00:00,12.5953,141.55,2.9,29.9,1004.7,54.6,29.3,0
2024-03-16 07:50:00,4.9577,38.95,0.0,15.9,1013.1,88.2,15.0,0
2024-08-11 20:10:00,0.0,0.0,0.8,31.6,994.5,76.7,31.0,0
2024-11-03 23:50:00,0.0,0.0,0.0,16.9,1016.7,83.1,17.3,0
2024-02-12 07:20:00,0.7035,0.0,0.3,6.3,1017.2,83.0,4.7,-2
2024-02-16 18:10:00,1.0384,0.0,1.2,11.7,1012.4,65.4,10.5,-2
2024-06-13 18:50:00,2.9143,27.55,0.8,32.0,993.1,70.8,31.3,0
2024-11-12 23:45:00,0.0,0.0,1.2,18.3,1009.5,83.7,18.4,0
2024-10-02 10:40:00,41.37,741.95,5.0,24.9,1018.6,33.8,24.1,-3
2024-12-14 02:45:00,0.0,0.0,2.2,6.0,1030.6,44.6,5.3,0
2024-12-21 22:35:00,0.0,0.0,4.2,7.0,1026.8,48.7,6.4,0
2024-10-28 21:10:00,0.0,0.0,0.0,16.4,1011.5,81.3,17.5,0
2024-11-16 06:30:00,0.0,0.0,1.4,19.4,1010.2,88.6,18.9,0
2024-08-15 05:50:00,0.0,0.0,0.5,26.9,1000.8,89.4,26.0,0
2024-09-04 08:10:00,31.5886,295.45,0.5,31.2,999.1,82.8,34.6,0
2024-08-03 11:10:00,93.3254,842.65,2.1,37.2,1000.6,57.1,43.9,0
2024-03-26 21:30:00,0.0,0.0,1.0,16.3,1014.7,74.3,15.4,0
2024-05-16 10:50:00,79.7252,719.15,1.4,31.0,1011.6,51.3,37.2,0
2024-12-03 19:25:00,0.0,0.0,1.2,11.1,1015.5,71.3,11.0,0
2024-10-07 21:30:00,0.0,0.0,0.0,17.3,1017.6,76.3,17.7,0
2024-12-31 21:35:00,0.0,0.0,0.7,7.8,1016.2,56.6,7.8,0
2024-06-20 22:00:00,0.0,0.0,0.0,27.8,995.5,94.3,26.6,0
2024-07-10 07:30:00,9.1115,77.9,0.5,27.3,1000.3,84.4,27.3,0
2024-10-24 11:40:00,59.057,717.25,3.8,24.8,1013.6,52.5,22.1,0
2024-11-10 03:30:00,0.0,0.0,0.8,14.8,1015.3,90.2,14.1,0
2024-08-20 09:50:00,73.7626,642.2,1.2,37.3,999.9,56.0,45.0,0
2024-05-10 21:20:00,0.0,0.0,1.5,23.9,1003.9,83.8,23.2,0
2024-03-03 20:20:00,0.0,0.0,0.5,9.8,1007.0,72.6,8.4,0
2024-12-04 20:15:00,0.0,0.0,2.2,8.3,1019.2,91.8,7.2,0
2024-06-04 15:50:00,6.9341,47.5,1.4,19.5,1007.1,91.5,18.3,0
2024-08-25 10:40:00,81.8691,721.05,1.7,37.5,1002.3,58.4,43.0,0
2024-07-29 13:30:00,76.5094,654.55,1.5,34.0,997.7,67.9,36.9,0
2024-12-20 05:05:00,0.0,0.0,0.3,-0.8,1019.6,91.5,-1.4,0
2024-12-05 08:15:00,6.1971,49.4,0.8,8.3,1019.5,94.8,7.3,0
2024-09-01 01:00:00,0.0,0.0,0.0,29.1,1001.1,84.1,28.2,0
2024-05-04 21:20:00,0.0,0.0,0.3,16.0,1006.1,95.6,14.7,0
2024-06-05 12:20:00,34.8379,247.95,0.5,24.8,1009.0,68.4,25.8,0
2024-09-12 19:00:00,0.0,0.0,0.8,23.4,1004.3,87.3,22.5,0
2024-07-17 18:00:00,10.0159,91.2,1.7,35.1,996.7,64.9,34.9,0
2024-04-17 03:50:00,0.0,0.0,1.4,19.4,1003.1,95.9,18.7,0
2024-09-04 10:30:00,75.806,642.2,1.2,39.9,1000.1,55.1,47.3,0
2024-08-25 15:50:00,61.3683,538.65,2.8,38.1,999.3,53.2,37.4,0
2024-11-29 13:45:00,64.6846,551.0,1.0,20.9,1016.3,34.1,20.4,0
2024-01-21 09:40:00,46.2607,322.05,3.6,3.8,1028.6,74.5,6.4,0
2024-12-26 16:50:00,1.5744,0.0,0.3,9.7,1023.1,60.7,8.5,-2
2024-07-14 23:20:00,0.0,0.0,1.4,29.9,1000.3,86.0,29.0,0
2024-11-20 15:35:00,0.0,0.0,4.9,10.7,1020.6,94.4,9.9,0
2024-09-27 18:20:00,0.0,0.0,0.8,29.6,1003.1,64.0,28.4,0
2024-05-04 21:00:00,0.0,0.0,0.5,16.0,1006.0,95.7,14.8,0
2024-01-23 13:30:00,93.3924,640.3,4.0,4.0,1035.5,35.4,7.2,0
2024-12-13 02:10:00,0.0,0.0,0.3,4.9,1024.4,73.1,4.0,0
2024-12-09 21:05:00,0.0,0.0,0.7,8.1,1017.8,68.4,7.1,0
2024-11-20 18:50:00,0.0,0.0,4.9,10.7,1020.6,94.4,9.9,0
2024-11-24 22:55:00,0.0,0.0,2.1,11.5,1016.5,94.8,10.7,0
2024-12-18 05:45:00,0.0,0.0,0.5,4.0,1025.3,81.9,3.5,0
2024-12-20 08:00:00,5.7952,54.15,0.5,0.2,1020.3,82.9,-0.3,0
2024-01-06 05:30:00,0.0,0.0,0.0,8.4,1018.3,85.0,8.0,0
2024-09-28 20:40:00,0.0,0.0,0.8,27.5,1003.7,75.1,26.6,0
2024-11-26 12:55:00,15.5766,111.15,1.4,12.9,1022.2,40.4,10.9,0
2024-05-07 01:10:00,0.0,0.0,1.0,22.0,1007.6,86.9,20.7,0
2024-02-06 08:50:00,0.0,41.8,0.0,0.4,1025.2,87.5,-0.9,-2
2024-12-25 00:00:00,0.0,0.0,0.0,5.5,1022.3,69.5,4.6,0
2024-09-22 04:40:00,0.0,0.0,4.0,20.5,1012.0,63.8,19.8,0
2024-09-24 21:00:00,0.0,0.0,0.0,20.4,1007.0,77.8,19.2,0
2024-07-25 13:40:00,81.8691,198.55,2.2,38.8,988.8,56.7,39.7,-3
2024-11-15 07:40:00,2.0434,19.0,0.7,19.5,1008.8,85.7,18.8,0
2024-12-17 00:40:00,0.0,0.0,0.0,2.8,1017.8,76.0,3.2,0
2024-03-03 11:30:00,18.5244,131.1,2.6,10.1,1011.7,67.3,10.1,0
2024-12-21 01:10:00,0.0,0.0,0.0,7.0,1020.6,65.5,6.2,0
2024-08-26 04:20:00,0.0,0.0,0.3,28.7,998.0,87.4,27.8,0
2024-12-02 18:50:00,0.0,0.0,1.2,16.8,1010.5,76.1,16.5,0
2024-11-18 06:25:00,0.0,0.0,4.9,10.7,1020.6,94.4,9.9,0
2024-04-30 00:20:00,0.0,0.0,1.9,18.1,1000.6,96.5,16.9,0
2024-06-17 12:20:00,34.101,462.65,3.3,27.1,1001.0,77.6,28.9,0
2024-12-14 22:50:00,0.0,0.0,0.0,1.4,1028.8,72.2,2.3,0
2024-09-20 01:10:00,0.0,0.0,0.5,26.3,1001.9,85.3,25.4,0
2024-11-09 02:15:00,0.0,0.0,0.7,16.7,1014.2,79.9,16.4,0
2024-03-13 01:10:00,0.0,0.0,1.4,15.0,1013.5,62.1,14.0,0
2024-08-12 07:40:00,30.3157,255.55,1.2,31.9,996.5,79.7,34.3,0
2024-06-08 04:20:00,0.0,0.0,0.0,23.7,1001.5,91.9,22.4,0
2024-05-31 11:10:00,72.1882,665.95,1.0,28.4,1007.3,60.8,33.3,0
2024-09-27 01:00:00,0.0,0.0,0.0,22.4,1005.8,87.7,21.2,0
2024-02-20 23:30:00,0.0,0.0,3.1,2.3,1013.3,93.5,1.3,0
2024-06-25 01:50:00,0.0,0.0,1.5,23.4,1003.8,88.8,22.5,0
2024-12-11 07:30:00,0.5025,0.0,2.2,6.3,1023.5,65.5,4.9,-2
2024-08-07 03:00:00,0.0,0.0,1.5,27.0,997.2,87.6,26.1,0
2024-12-16 07:35:00,1.8424,19.0,0.0,1.3,1020.7,81.6,0.9,0
2024-06-26 17:50:00,3.7853,29.45,0.7,23.3,1006.6,93.5,22.5,0
2024-01-24 10:50:00,77.3469,513.0,0.8,6.3,1034.3,34.3,13.2,0
2024-07-29 04:40:00,0.0,0.0,1.9,26.1,996.2,91.9,25.4,0
2024-01-24 11:00:00,80.1942,475.0,1.4,6.5,1034.2,34.8,12.3,-3
2024-12-02 08:45:00,10.5519,97.85,0.0,12.6,1011.3,89.5,12.0,0
2024-11-12 23:30:00,0.0,0.0,0.5,18.4,1009.4,84.6,18.4,0
2024-02-14 11:40:00,5.7617,341.05,0.7,23.3,1010.9,63.0,25.8,-3
2024-06-03 17:20:00,13.0977,93.1,0.8,27.7,1003.8,53.9,25.3,0
2024-11-29 17:10:00,2.3449,24.7,1.2,16.5,1014.4,45.4,17.1,0
2024-07-22 06:20:00,2.9478,47.5,1.2,29.6,996.7,79.4,29.1,-2
2024-02-06 14:20:00,0.9379,89.3,0.0,1.7,1023.3,84.1,0.3,-2
2024-02-02 03:00:00,0.0,0.0,5.9,-0.5,1022.1,85.2,-1.8,0
2024-04-24 18:40:00,1.2394,0.0,1.5,23.1,1002.9,79.1,22.1,-2
2024-09-19 19:50:00,0.0,0.0,0.7,28.3,1001.0,78.5,27.2,0
2024-03-21 10:50:00,17.9214,131.1,1.0,17.3,1008.3,68.5,17.4,0
2024-12-17 11:00:00,30.8852,233.7,0.7,10.1,1021.2,69.9,8.2,0
2024-06-04 18:50:00,0.0,0.0,3.6,18.7,1007.5,95.0,17.7,0
2024-09-09 21:40:00,0.0,0.0,0.0,30.1,1001.7,84.1,29.3,0
2024-12-28 03:40:00,0.0,0.0,0.0,1.9,1031.4,72.0,1.1,0
2024-09-04 11:40:00,10.3174,794.2,1.4,41.8,999.5,49.7,50.3,0
2024-02-14 01:50:00,0.0,0.0,0.3,13.7,1009.9,84.2,12.2,0
2024-05-26 14:20:00,37.4508,273.6,5.9,32.1,996.3,70.7,32.6,0
2024-06-08 15:50:00,10.1834,77.9,1.2,29.1,1001.8,67.9,29.2,0
2024-10-15 23:20:00,0.0,0.0,0.0,18.7,1013.0,94.6,18.0,0
2024-08-03 03:30:00,0.0,0.0,0.5,28.9,997.6,87.3,28.0,0
2024-05-29 12:40:00,24.889,194.75,1.9,29.6,1000.7,51.7,30.6,0
2024-05-10 02:30:00,0.0,0.0,1.2,20.4,1006.2,84.4,19.2,0
2024-02-15 18:20:00,0.0,0.0,1.7,10.8,1024.1,69.4,9.6,0
2024-04-05 06:40:00,1.0719,0.0,2.4,13.0,1012.8,84.7,12.4,-2
2024-09-10 23:00:00,0.0,0.0,0.5,31.4,1003.8,72.5,30.7,0
2024-01-18 21:20:00,0.0,0.0,2.4,3.6,1019.4,92.1,2.6,0
2024-01-19 05:10:00,0.0,0.0,1.2,3.1,1019.1,89.1,1.9,0
2024-07-07 05:30:00,0.0,0.0,2.4,29.2,996.9,79.3,28.3,0
2024-11-20 18:05:00,0.0,0.0,4.9,10.7,1020.6,94.4,9.9,0
2024-07-14 07:20:00,14.6051,125.4,0.8,27.1,998.2,91.5,26.5,0
2024-12-26 03:25:00,0.0,0.0,0.0,6.9,1024.1,75.4,5.9,0
2024-07-23 16:20:00,48.9406,502.55,2.1,39.7,991.6,53.4,38.7,0
2024-07-07 19:20:00,0.0,0.0,1.4,34.2,995.3,65.5,33.7,0
2024-12-27 23:20:00,0.0,0.0,0.0,3.2,1031.3,73.0,3.5,0
2024-10-08 02:10:00,0.0,0.0,0.0,15.8,1016.6,89.1,15.6,0
2024-07-26 20:00:00,0.0,0.0,1.7,31.9,989.5,76.7,31.2,0
2024-11-02 11:40:00,57.6166,600.4,1.0,26.1,1018.6,43.5,24.3,0
2024-10-15 18:50:00,0.0,0.0,0.0,20.4,1011.0,87.6,19.6,0
2024-06-11 10:40:00,62.4403,541.5,2.1,31.6,999.5,71.7,36.6,0
2024-01-21 05:40:00,0.0,0.0,0.0,0.0,1025.8,90.4,-1.6,0
2024-12-22 17:00:00,0.603,0.0,3.1,3.8,1023.6,44.0,3.3,-2
2024-04-04 12:30:00,17.5529,127.3,1.9,13.9,1012.2,91.8,13.6,0
2024-11-29 01:45:00,0.0,0.0,0.0,7.1,1020.5,80.8,6.6,0
2024-09-10 16:20:00,19.3618,159.6,3.3,35.9,1000.6,58.6,36.3,0
2024-08-29 20:00:00,0.0,0.0,0.0,27.8,1000.5,81.3,26.6,0
2024-04-10 08:40:00,16.548,121.6,1.2,22.0,1012.6,75.9,22.1,0
2024-06-08 04:10:00,0.0,0.0,0.0,23.8,1001.7,92.0,22.6,0
2024-01-13 05:00:00,0.0,0.0,0.0,6.6,1013.6,95.9,4.5,0
2024-04-08 03:00:00,0.0,0.0,0.8,16.1,1010.8,94.9,14.9,0
2024-01-10 14:10:00,69.2069,498.75,1.5,14.2,1020.5,47.9,19.0,0
2024-01-26 20:40:00,0.0,0.0,1.2,5.2,1025.7,63.7,3.9,0
2024-06-16 05:50:00,2.2444,25.65,0.0,26.8,997.5,89.8,26.1,0
2024-01-28 04:40:00,0.0,0.0,0.0,0.6,1026.0,93.4,-1.6,0
2024-11-18 10:00:00,0.0,0.0,4.9,10.7,1020.6,94.4,9.9,0
2024-08-23 08:40:00,47.5337,436.05,2.6,33.9,1001.4,70.4,38.0,0
2024-05-29 06:30:00,6.5656,71.25,2.2,22.5,1001.2,70.8,22.3,0
2024-08-08 15:50:00,64.8521,566.2,2.2,39.5,995.2,53.6,38.7,0
2024-05-27 01:30:00,0.0,0.0,1.7,24.0,997.7,96.0,23.1,0
2024-08-06 11:10:00,94.4309,857.85,2.8,37.3,998.5,60.0,44.3,0
2024-07-25 19:40:00,0.0,0.0,1.5,33.5,988.3,70.9,32.9,0
2024-03-09 15:40:00,26.7984,203.3,1.9,17.8,1016.2,49.1,18.8,0
2024-11-28 10:00:00,30.9522,452.2,1.4,15.4,1024.1,64.8,11.8,0
2024-03-27 18:00:00,0.536,0.0,1.7,14.9,1007.5,93.5,13.9,-2
2024-06-21 06:30:00,3.3498,29.45,0.8,27.5,993.9,95.7,26.9,0
2024-06-21 09:10:00,55.3052,583.3,4.9,32.6,993.7,78.4,36.6,0
2024-12-01 23:35:00,0.0,0.0,0.0,12.0,1008.5,82.9,12.6,0
2024-11-21 01:50:00,0.0,0.0,4.9,10.7,1020.6,94.4,9.9,0
2024-11-13 05:35:00,0.0,0.0,1.2,16.8,1008.4,91.6,16.5,0
2024-12-26 14:40:00,10.3174,95.0,0.7,10.1,1023.7,59.0,9.2,0
2024-07-31 01:00:00,0.0,0.0,1.5,29.8,997.0,79.6,28.9,0
2024-09-22 07:00:00,6.9676,93.1,2.1,20.5,1013.5,63.1,21.0,-2
2024-05-05 06:40:00,4.6227,38.0,0.0,16.3,1006.1,96.5,15.3,0
2024-01-20 06:50:00,0.0,0.0,1.4,1.5,1023.8,86.7,0.5,0
2024-09-10 20:40:00,0.0,0.0,0.3,31.4,1002.5,76.5,30.5,0
2024-11-10 19:35:00,0.0,0.0,0.0,17.5,1013.7,76.2,18.5,0
2024-04-29 10:10:00,23.5491,174.8,3.1,21.9,1004.7,79.5,22.4,0
2024-11-16 08:50:00,3.6848,35.15,2.2,19.7,1011.6,87.0,19.2,0
2024-10-06 03:30:00,0.0,0.0,2.2,20.6,1014.2,64.1,20.3,0
2024-10-10 23:50:00,0.0,0.0,0.0,19.5,1010.5,84.4,20.5,0
2024-08-23 09:20:00,62.5743,552.9,1.4,35.4,1001.4,67.1,40.7,0
2024-04-26 16:50:00,39.8961,345.8,2.1,29.8,996.6,63.3,30.1,0
2024-05-15 22:00:00,0.0,0.0,1.4,23.7,1014.1,67.1,22.8,0
2024-01-20 03:10:00,0.0,0.0,2.6,1.7,1023.1,89.4,0.6,0
2024-09-08 08:20:00,37.0488,341.05,1.7,31.2,1004.9,78.9,35.3,0
2024-06-18 16:20:00,12.0258,91.2,0.5,27.6,996.7,82.4,28.0,0
2024-02-11 13:50:00,7.1686,648.85,0.7,18.4,1023.2,50.8,21.9,-2
2024-12-12 20:20:00,0.0,0.0,0.7,6.7,1023.4,69.7,5.5,0
2024-01-23 04:40:00,0.0,0.0,1.0,-4.3,1036.5,69.9,-6.1,0
2024-04-19 05:00:00,0.0,0.0,1.9,18.3,997.1,95.6,17.5,0
2024-07-19 03:30:00,0.0,0.0,2.1,30.1,996.3,76.5,29.3,0
2024-01-30 02:10:00,0.0,0.0,0.7,5.3,1016.9,89.6,3.7,0
2024-08-05 19:10:00,0.536,0.0,0.8,33.8,996.2,70.1,33.1,-2
2024-04-21 19:10:00,0.0,0.0,0.5,22.3,1003.7,76.9,21.3,0
2024-12-01 14:25:00,46.8302,420.85,0.0,24.8,1006.6,40.8,27.2,0
2024-01-25 05:30:00,0.0,0.0,0.7,2.0,1028.5,71.4,0.5,0
2024-12-26 05:25:00,0.0,0.0,0.0,7.2,1024.3,74.3,6.0,0
2024-04-30 16:20:00,5.3932,38.95,2.8,13.4,1007.3,96.5,12.4,0
2024-03-22 01:50:00,0.0,0.0,2.6,15.1,1000.3,79.2,14.0,0
2024-07-11 15:40:00,40.8341,389.5,1.4,34.8,995.4,68.6,35.5,0
2024-05-15 06:10:00,3.3833,46.55,0.0,21.2,1008.7,73.6,20.1,-2
2024-11-03 02:40:00,0.0,0.0,0.0,13.6,1015.7,92.4,14.4,0
2024-10-31 04:50:00,0.0,0.0,0.0,13.2,1011.5,80.4,13.3,0
2024-11-20 08:45:00,0.0,0.0,4.9,10.7,1020.6,94.4,9.9,0
2024-11-19 07:10:00,0.0,0.0,4.9,10.7,1020.6,94.4,9.9,0
2024-12-22 08:30:00,3.1823,26.6,4.5,3.4,1027.3,46.8,2.9,0
2024-05-01 18:00:00,2.9143,19.0,0.5,18.6,1008.8,78.7,17.7,0
2024-05-26 00:10:00,0.0,0.0,1.9,30.5,997.7,74.8,29.6,0
2024-06-27 10:00:00,19.3283,141.55,1.4,23.0,1005.6,91.0,22.3,0
2024-08-06 14:50:00,80.9312,725.8,1.9,39.6,996.6,57.0,39.5,0
2024-08-12 15:00:00,42.9444,376.2,1.5,37.8,995.3,54.4,39.6,0
2024-09-22 12:00:00,71.1163,789.45,4.5,26.9,1014.1,43.6,31.3,0
2024-12-28 21:20:00,0.0,0.0,0.0,1.6,1024.7001,64.1,2.3,0
2024-01-30 07:20:00,0.0,0.0,0.8,7.2,1016.2,90.3,6.2,0
2024-12-16 04:15:00,0.0,0.0,0.0,1.5,1021.5,81.7,1.2,0
2024-11-21 23:10:00,0.0,0.0,4.9,10.7,1020.6,94.4,9.9,0
2024-04-11 06:20:00,0.0,0.0,0.8,16.6,1010.8,100.0,15.5,0
2024-02-17 16:40:00,28.5068,213.75,2.4,17.1,1000.5,67.8,17.3,0
2024-11-18 23:50:00,0.0,0.0,4.9,10.7,1020.6,94.4,9.9,0
2024-12-24 03:40:00,0.0,0.0,0.0,-0.2,1024.9,84.6,-1.0,0
2024-12-22 04:40:00,0.0,0.0,3.3,3.8,1026.9,50.3,3.2,0
2024-09-19 17:00:00,9.6474,93.1,2.6,30.3,1001.1,69.0,30.5,0
2024-07-13 11:20:00,12.1263,111.15,0.8,32.4,994.7,77.9,32.5,0
2024-12-03 13:15:00,63.8807,479.75,2.1,15.9,1015.4,54.3,15.6,0
2024-08-06 19:40:00,0.0,0.0,1.2,29.9,997.6,75.8,29.2,0
2024-08-26 03:40:00,0.0,0.0,0.0,29.3,998.3,85.3,28.2,0
2024-07-27 12:20:00,68.1349,605.15,2.2,32.5,993.9,75.3,37.0,0
2024-05-23 02:10:00,0.0,0.0,0.0,22.4,1003.3,95.3,21.1,0
2024-08-03 12:10:00,95.9383,927.2,3.1,37.0,1000.2,56.5,41.2,0
2024-03-24 12:10:00,15.2751,126.35,2.9,15.3,1006.4,88.9,15.6,0
2024-07-09 04:10:00,0.0,0.0,1.2,29.7,994.6,77.7,29.1,0
2024-11-16 01:25:00,0.0,0.0,0.7,20.2,1009.6,85.6,19.6,0
2024-02-06 13:20:00,0.9379,100.7,0.0,1.7,1024.4,83.8,0.2,-2
2024-09-20 04:00:00,0.0,0.0,1.0,25.4,1001.1,88.6,24.5,0
2024-07-30 10:30:00,83.3095,758.1,2.6,35.2,999.0,63.8,40.5,0
2024-05-03 02:20:00,0.0,0.0,0.0,17.4,1008.4,95.4,16.2,0
2024-06-18 10:00:00,31.8566,255.55,0.0,28.6,999.5,78.1,30.3,0
2024-07-29 17:20:00,28.6073,171.95,1.9,33.0,996.4,68.0,32.8,0
2024-06-25 16:30:00,48.6056,455.05,1.9,27.2,1005.6,75.8,28.7,0
2024-05-15 18:40:00,3.4838,31.35,2.1,27.3,1012.6,61.7,26.7,0
2024-12-31 13:00:00,58.0855,538.65,1.5,18.0,1020.0,33.3,15.2,0
2024-10-17 12:40:00,6.8001,53.2,1.7,21.8,1006.7,95.4,21.2,0
2024-11-23 09:30:00,0.0,0.0,4.9,10.7,1020.6,94.4,9.9,0
2024-12-07 21:05:00,0.0,0.0,1.2,10.9,1025.5,62.4,9.8,0
2024-07-09 06:00:00,0.804,0.0,1.4,29.5,995.1,78.5,28.9,-2
2024-05-14 04:30:00,0.0,0.0,1.4,21.3,1006.3,84.0,20.1,0
2024-08-24 01:40:00,0.0,0.0,1.5,30.6,1000.3,81.2,29.8,0
2024-07-07 09:40:00,72.4227,668.8,3.1,34.9,997.3,63.9,39.9,0
2024-11-29 05:40:00,0.0,0.0,0.7,4.8,1019.4,90.7,4.2,0
2024-06-28 04:20:00,0.0,0.0,0.3,20.9,998.5,95.1,20.0,0
2024-02-27 15:50:00,22.6782,167.2,0.7,9.2,1019.1,45.3,9.5,0
2024-01-03 20:20:00,0.0,0.0,0.0,4.5,1021.2,94.3,3.9,0
2024-12-19 02:25:00,0.0,0.0,4.2,2.5,1028.0,59.3,1.8,0
