time1,Cumulative total radiation,time2,Average total irradiance,time3,Total radiation on inclined surface,time4,WindSpeed,time5,Temprature,time6,Pressure,time7,Humidity,time8,BackTemp,time9,CSI200F-P1
  ,  ,2024/7/12 0:50,264.1667,  ,  ,2024/7/12 0:50,1.7,2024/7/12 0:50,27.9,2024/7/12 0:50,999.6,2024/7/12 0:50,99.2,2024/7/12 0:50,30.132,2024/7/12 0:50,-0.3534
  ,  ,2024/7/12 1:00,264.1667,  ,  ,2024/7/12 1:00,2.1,2024/7/12 1:00,27.9,2024/7/12 1:00,999.5,2024/7/12 1:00,100,2024/7/12 1:00,30.132,2024/7/12 1:00,-0.3534
  ,  ,2024/7/12 1:10,264.1667,  ,  ,2024/7/12 1:10,1.8,2024/7/12 1:10,27.9,2024/7/12 1:10,999.5,2024/7/12 1:10,100,2024/7/12 1:10,30.132,2024/7/12 1:10,-0.3832
  ,  ,2024/7/12 1:20,264.1667,  ,  ,2024/7/12 1:20,2.6,2024/7/12 1:20,28,2024/7/12 1:20,999.6,2024/7/12 1:20,100,2024/7/12 1:20,30.24,2024/7/12 1:20,-0.3832
  ,  ,2024/7/12 1:30,264.1667,  ,  ,2024/7/12 1:30,2.7,2024/7/12 1:30,27.9,2024/7/12 1:30,999.7,2024/7/12 1:30,100,2024/7/12 1:30,30.132,2024/7/12 1:30,-0.3832
  ,  ,2024/7/12 1:40,264.1667,  ,  ,2024/7/12 1:40,2,2024/7/12 1:40,27.8,2024/7/12 1:40,999.6,2024/7/12 1:40,100,2024/7/12 1:40,30.024,2024/7/12 1:40,-0.3832
  ,  ,2024/7/12 1:50,264.1667,  ,  ,2024/7/12 1:50,2.2,2024/7/12 1:50,27.8,2024/7/12 1:50,999.6,2024/7/12 1:50,100,2024/7/12 1:50,30.024,2024/7/12 1:50,-0.3832
  ,  ,2024/7/12 2:00,264.1667,  ,  ,2024/7/12 2:00,2,2024/7/12 2:00,27.8,2024/7/12 2:00,999.5,2024/7/12 2:00,100,2024/7/12 2:00,30.024,2024/7/12 2:00,-0.3832
  ,  ,2024/7/12 2:10,264.1667,  ,  ,2024/7/12 2:10,2,2024/7/12 2:10,27.8,2024/7/12 2:10,999.5,2024/7/12 2:10,100,2024/7/12 2:10,30.024,2024/7/12 2:10,-0.3832
  ,  ,2024/7/12 2:20,264.1667,  ,  ,2024/7/12 2:20,2.6,2024/7/12 2:20,27.8,2024/7/12 2:20,999.5,2024/7/12 2:20,100,2024/7/12 2:20,30.024,2024/7/12 2:20,-0.3832
  ,  ,2024/7/12 2:30,264.1667,  ,  ,2024/7/12 2:30,3.2,2024/7/12 2:30,27.8,2024/7/12 2:30,999.4,2024/7/12 2:30,100,2024/7/12 2:30,30.024,2024/7/12 2:30,-0.3832
  ,  ,2024/7/12 2:40,264.1667,  ,  ,2024/7/12 2:40,3.8,2024/7/12 2:40,27.7,2024/7/12 2:40,999.3,2024/7/12 2:40,100,2024/7/12 2:40,29.916,2024/7/12 2:40,-0.3832
  ,  ,2024/7/12 2:50,264.1667,  ,  ,2024/7/12 2:50,0.8,2024/7/12 2:50,27.7,2024/7/12 2:50,999.2,2024/7/12 2:50,100,2024/7/12 2:50,29.916,2024/7/12 2:50,-0.3832
  ,  ,2024/7/12 3:00,264.1667,  ,  ,2024/7/12 3:00,2.3,2024/7/12 3:00,27.7,2024/7/12 3:00,999.1,2024/7/12 3:00,100,2024/7/12 3:00,29.916,2024/7/12 3:00,-0.3832
  ,  ,2024/7/12 3:10,264.1667,  ,  ,2024/7/12 3:10,1.7,2024/7/12 3:10,27.6,2024/7/12 3:10,999.1,2024/7/12 3:10,100,2024/7/12 3:10,29.808,2024/7/12 3:10,-0.3832
  ,  ,2024/7/12 3:20,264.1667,  ,  ,2024/7/12 3:20,2.3,2024/7/12 3:20,27.6,2024/7/12 3:20,999.2,2024/7/12 3:20,100,2024/7/12 3:20,29.808,2024/7/12 3:20,-0.3832
  ,  ,2024/7/12 3:30,264.1667,  ,  ,2024/7/12 3:30,1.8,2024/7/12 3:30,27.5,2024/7/12 3:30,999.1,2024/7/12 3:30,100,2024/7/12 3:30,29.7,2024/7/12 3:30,-0.3832
  ,  ,2024/7/12 3:40,264.1667,  ,  ,2024/7/12 3:40,2.3,2024/7/12 3:40,27.4,2024/7/12 3:40,999,2024/7/12 3:40,100,2024/7/12 3:40,29.592,2024/7/12 3:40,-0.3832
  ,  ,2024/7/12 3:50,264.1667,  ,  ,2024/7/12 3:50,2.7,2024/7/12 3:50,27.5,2024/7/12 3:50,999,2024/7/12 3:50,100,2024/7/12 3:50,29.7,2024/7/12 3:50,-0.3832
  ,  ,2024/7/12 4:00,264.1667,  ,  ,2024/7/12 4:00,1.7,2024/7/12 4:00,27.4,2024/7/12 4:00,998.9,2024/7/12 4:00,100,2024/7/12 4:00,29.592,2024/7/12 4:00,-0.3832
  ,  ,2024/7/12 4:10,264.1667,  ,  ,2024/7/12 4:10,2.4,2024/7/12 4:10,27.2,2024/7/12 4:10,998.8,2024/7/12 4:10,100,2024/7/12 4:10,29.376,2024/7/12 4:10,-0.3832
  ,  ,2024/7/12 4:20,264.1667,  ,  ,2024/7/12 4:20,1.6,2024/7/12 4:20,27.1,2024/7/12 4:20,998.8,2024/7/12 4:20,100,2024/7/12 4:20,29.268,2024/7/12 4:20,-0.3832
  ,  ,2024/7/12 4:30,264.1667,  ,  ,2024/7/12 4:30,2,2024/7/12 4:30,27,2024/7/12 4:30,998.9,2024/7/12 4:30,100,2024/7/12 4:30,29.16,2024/7/12 4:30,-0.3832
  ,  ,2024/7/12 4:40,264.1667,  ,  ,2024/7/12 4:40,1.3,2024/7/12 4:40,26.9,2024/7/12 4:40,998.8,2024/7/12 4:40,100,2024/7/12 4:40,29.052,2024/7/12 4:40,-0.3832
  ,  ,2024/7/12 4:50,264.1667,  ,  ,2024/7/12 4:50,1.8,2024/7/12 4:50,26.8,2024/7/12 4:50,998.9,2024/7/12 4:50,100,2024/7/12 4:50,28.944,2024/7/12 4:50,-0.3832
  ,  ,2024/7/12 5:00,264.1667,  ,  ,2024/7/12 5:00,2.1,2024/7/12 5:00,26.7,2024/7/12 5:00,998.9,2024/7/12 5:00,100,2024/7/12 5:00,28.836,2024/7/12 5:00,-0.3832
  ,  ,2024/7/12 5:10,264.1667,  ,  ,2024/7/12 5:10,2.3,2024/7/12 5:10,26.8,2024/7/12 5:10,998.8,2024/7/12 5:10,100,2024/7/12 5:10,28.944,2024/7/12 5:10,-0.3622
  ,  ,2024/7/12 5:20,264.1667,  ,  ,2024/7/12 5:20,2.6,2024/7/12 5:20,26.8,2024/7/12 5:20,998.9,2024/7/12 5:20,100,2024/7/12 5:20,28.944,2024/7/12 5:20,-0.3622
  ,  ,2024/7/12 5:30,264.1667,  ,  ,2024/7/12 5:30,1.5,2024/7/12 5:30,26.8,2024/7/12 5:30,998.9,2024/7/12 5:30,100,2024/7/12 5:30,28.944,2024/7/12 5:30,-0.2286
  ,  ,2024/7/12 5:40,264.1667,  ,  ,2024/7/12 5:40,3.4,2024/7/12 5:40,26.8,2024/7/12 5:40,998.9,2024/7/12 5:40,100,2024/7/12 5:40,28.944,2024/7/12 5:40,0.2071
  ,  ,2024/7/12 5:50,264.1667,  ,  ,2024/7/12 5:50,1.5,2024/7/12 5:50,26.9,2024/7/12 5:50,998.8,2024/7/12 5:50,100,2024/7/12 5:50,29.052,2024/7/12 5:50,0.9885
  ,  ,2024/7/12 6:00,264.1667,  ,  ,2024/7/12 6:00,1.6,2024/7/12 6:00,27,2024/7/12 6:00,998.9,2024/7/12 6:00,100,2024/7/12 6:00,29.16,2024/7/12 6:00,1.7599
  ,  ,2024/7/12 6:10,264.1667,  ,  ,2024/7/12 6:10,2.8,2024/7/12 6:10,27,2024/7/12 6:10,998.9,2024/7/12 6:10,100,2024/7/12 6:10,29.16,2024/7/12 6:10,2.3639
  ,  ,2024/7/12 6:20,264.1667,  ,  ,2024/7/12 6:20,3.5,2024/7/12 6:20,27,2024/7/12 6:20,999,2024/7/12 6:20,100,2024/7/12 6:20,29.16,2024/7/12 6:20,2.5237
  ,  ,2024/7/12 6:30,264.1667,  ,  ,2024/7/12 6:30,1.8,2024/7/12 6:30,27.1,2024/7/12 6:30,999.1,2024/7/12 6:30,100,2024/7/12 6:30,29.268,2024/7/12 6:30,3.9353
  ,  ,2024/7/12 6:40,264.1667,  ,  ,2024/7/12 6:40,3.1,2024/7/12 6:40,27.2,2024/7/12 6:40,999.1,2024/7/12 6:40,100,2024/7/12 6:40,29.376,2024/7/12 6:40,4.3965
  ,  ,2024/7/12 6:50,264.1667,  ,  ,2024/7/12 6:50,1.8,2024/7/12 6:50,27.3,2024/7/12 6:50,999.1,2024/7/12 6:50,100,2024/7/12 6:50,29.484,2024/7/12 6:50,4.858
  ,  ,2024/7/12 7:00,264.1667,  ,  ,2024/7/12 7:00,3.2,2024/7/12 7:00,27.4,2024/7/12 7:00,999,2024/7/12 7:00,100,2024/7/12 7:00,29.592,2024/7/12 7:00,6.09
  ,  ,2024/7/12 7:10,264.1667,  ,  ,2024/7/12 7:10,3.8,2024/7/12 7:10,27.6,2024/7/12 7:10,998.9,2024/7/12 7:10,100,2024/7/12 7:10,29.808,2024/7/12 7:10,7.5002
  ,  ,2024/7/12 7:20,264.1667,  ,  ,2024/7/12 7:20,3.4,2024/7/12 7:20,27.7,2024/7/12 7:20,999,2024/7/12 7:20,100,2024/7/12 7:20,29.916,2024/7/12 7:20,9.4005
  ,  ,2024/7/12 7:30,264.1667,  ,  ,2024/7/12 7:30,3.1,2024/7/12 7:30,27.9,2024/7/12 7:30,999.1,2024/7/12 7:30,100,2024/7/12 7:30,30.132,2024/7/12 7:30,11.2754
  ,  ,2024/7/12 7:40,264.1667,  ,  ,2024/7/12 7:40,3.4,2024/7/12 7:40,28,2024/7/12 7:40,999.2,2024/7/12 7:40,100,2024/7/12 7:40,30.24,2024/7/12 7:40,13.9744
  ,  ,2024/7/12 7:50,264.1667,  ,  ,2024/7/12 7:50,4.2,2024/7/12 7:50,28.2,2024/7/12 7:50,999.2,2024/7/12 7:50,100,2024/7/12 7:50,30.456,2024/7/12 7:50,14.76
  ,  ,2024/7/12 8:00,264.1667,  ,  ,2024/7/12 8:00,4.1,2024/7/12 8:00,28.3,2024/7/12 8:00,999.2,2024/7/12 8:00,100,2024/7/12 8:00,30.564,2024/7/12 8:00,13.6053
  ,  ,2024/7/12 8:10,264.1667,  ,  ,2024/7/12 8:10,2.7,2024/7/12 8:10,28.5,2024/7/12 8:10,999.2,2024/7/12 8:10,99.3,2024/7/12 8:10,30.78,2024/7/12 8:10,22.5536
  ,  ,2024/7/12 8:20,264.1667,  ,  ,2024/7/12 8:20,3.3,2024/7/12 8:20,29,2024/7/12 8:20,999.1,2024/7/12 8:20,95.5,2024/7/12 8:20,31.32,2024/7/12 8:20,18.3893
  ,  ,2024/7/12 8:30,264.1667,  ,  ,2024/7/12 8:30,3.2,2024/7/12 8:30,29.1,2024/7/12 8:30,999.1,2024/7/12 8:30,96.4,2024/7/12 8:30,31.428,2024/7/12 8:30,18.8422
  ,  ,2024/7/12 8:40,264.1667,  ,  ,2024/7/12 8:40,2.3,2024/7/12 8:40,29.2,2024/7/12 8:40,999,2024/7/12 8:40,96.4,2024/7/12 8:40,31.536,2024/7/12 8:40,16.925
  ,  ,2024/7/12 8:50,264.1667,  ,  ,2024/7/12 8:50,1.3,2024/7/12 8:50,29.3,2024/7/12 8:50,999,2024/7/12 8:50,96.6,2024/7/12 8:50,31.644,2024/7/12 8:50,14.2582
  ,  ,2024/7/12 9:00,264.1667,  ,  ,2024/7/12 9:00,2.3,2024/7/12 9:00,29.4,2024/7/12 9:00,998.8,2024/7/12 9:00,95.8,2024/7/12 9:00,31.752,2024/7/12 9:00,15.5358
  ,  ,2024/7/12 9:10,264.1667,  ,  ,2024/7/12 9:10,1.8,2024/7/12 9:10,29.5,2024/7/12 9:10,998.7,2024/7/12 9:10,95.1,2024/7/12 9:10,31.86,2024/7/12 9:10,16.3088
  ,  ,2024/7/12 9:20,264.1667,  ,  ,2024/7/12 9:20,2.8,2024/7/12 9:20,29.6,2024/7/12 9:20,998.7,2024/7/12 9:20,94.5,2024/7/12 9:20,31.968,2024/7/12 9:20,22.2302
  ,  ,2024/7/12 9:30,264.1667,  ,  ,2024/7/12 9:30,1.7,2024/7/12 9:30,29.8,2024/7/12 9:30,998.7,2024/7/12 9:30,94.1,2024/7/12 9:30,32.184,2024/7/12 9:30,26.3883
  ,  ,2024/7/12 9:40,264.1667,  ,  ,2024/7/12 9:40,1.7,2024/7/12 9:40,30.1,2024/7/12 9:40,998.7,2024/7/12 9:40,93.6,2024/7/12 9:40,32.508,2024/7/12 9:40,34.5256
  ,  ,2024/7/12 9:50,2640,  ,  ,2024/7/12 9:50,4.1,2024/7/12 9:50,30.7,2024/7/12 9:50,998.6,2024/7/12 9:50,90.4,2024/7/12 9:50,33.156,2024/7/12 9:50,56.4529
  ,  ,2024/7/12 10:00,1036.6666,  ,  ,2024/7/12 10:00,2.3,2024/7/12 10:00,31.5,2024/7/12 10:00,998.5,2024/7/12 10:00,87.9,2024/7/12 10:00,34.02,2024/7/12 10:00,53.2549
  ,  ,2024/7/12 10:10,710,  ,  ,2024/7/12 10:10,2.4,2024/7/12 10:10,31.7,2024/7/12 10:10,998.5,2024/7/12 10:10,85.6,2024/7/12 10:10,34.236,2024/7/12 10:10,50.984
  ,  ,2024/7/12 10:20,665,  ,  ,2024/7/12 10:20,0.8,2024/7/12 10:20,32,2024/7/12 10:20,998.3,2024/7/12 10:20,85,2024/7/12 10:20,34.56,2024/7/12 10:20,52.6639
  ,  ,2024/7/12 10:30,553.75,  ,  ,2024/7/12 10:30,0.3,2024/7/12 10:30,32.1,2024/7/12 10:30,998.2,2024/7/12 10:30,83.4,2024/7/12 10:30,34.668,2024/7/12 10:30,53.9108
  ,  ,2024/7/12 10:40,491,  ,  ,2024/7/12 10:40,3,2024/7/12 10:40,32.5,2024/7/12 10:40,998.1,2024/7/12 10:40,82,2024/7/12 10:40,35.1,2024/7/12 10:40,55.1627
  ,  ,2024/7/12 10:50,490,  ,  ,2024/7/12 10:50,3.2,2024/7/12 10:50,32.7,2024/7/12 10:50,998,2024/7/12 10:50,80.8,2024/7/12 10:50,35.316,2024/7/12 10:50,56.7123
  ,  ,2024/7/12 11:00,451.5385,  ,  ,2024/7/12 11:00,2.2,2024/7/12 11:00,32.8,2024/7/12 11:00,997.9,2024/7/12 11:00,81.5,2024/7/12 11:00,35.424,2024/7/12 11:00,55.2678
  ,  ,2024/7/12 11:10,423.3333,  ,  ,2024/7/12 11:10,1.3,2024/7/12 11:10,33.1,2024/7/12 11:10,997.9,2024/7/12 11:10,81.5,2024/7/12 11:10,35.748,2024/7/12 11:10,57.6402
  ,  ,2024/7/12 11:20,428.75,  ,  ,2024/7/12 11:20,0.9,2024/7/12 11:20,33.6,2024/7/12 11:20,997.8,2024/7/12 11:20,78.4,2024/7/12 11:20,36.288,2024/7/12 11:20,57.6402
  ,  ,2024/7/12 11:30,408.8889,  ,  ,2024/7/12 11:30,1.2,2024/7/12 11:30,34.2,2024/7/12 11:30,997.7,2024/7/12 11:30,71.4,2024/7/12 11:30,36.936,2024/7/12 11:30,57.6475
  ,  ,2024/7/12 11:40,393.5,  ,  ,2024/7/12 11:40,2.7,2024/7/12 11:40,34.9,2024/7/12 11:40,997.5,2024/7/12 11:40,70,2024/7/12 11:40,37.692,2024/7/12 11:40,57.9577
  ,  ,2024/7/12 11:50,399.5238,  ,  ,2024/7/12 11:50,2.5,2024/7/12 11:50,34.9,2024/7/12 11:50,997.5,2024/7/12 11:50,72.9,2024/7/12 11:50,37.692,2024/7/12 11:50,57.9577
  ,  ,2024/7/12 12:00,386.9565,  ,  ,2024/7/12 12:00,2.7,2024/7/12 12:00,34.9,2024/7/12 12:00,997.5,2024/7/12 12:00,69.8,2024/7/12 12:00,37.692,2024/7/12 12:00,57.0548
  ,  ,2024/7/12 12:10,376.8,  ,  ,2024/7/12 12:10,1.1,2024/7/12 12:10,35,2024/7/12 12:10,997.6,2024/7/12 12:10,68.9,2024/7/12 12:10,37.8,2024/7/12 12:10,32.6801
  ,  ,2024/7/12 12:20,382.6923,  ,  ,2024/7/12 12:20,0.6,2024/7/12 12:20,35.5,2024/7/12 12:20,997.5,2024/7/12 12:20,67.3,2024/7/12 12:20,38.34,2024/7/12 12:20,32.6965
  ,  ,2024/7/12 12:30,373.9286,  ,  ,2024/7/12 12:30,2,2024/7/12 12:30,35.6,2024/7/12 12:30,997.4,2024/7/12 12:30,66.1,2024/7/12 12:30,38.448,2024/7/12 12:30,32.9117
  ,  ,2024/7/12 12:40,366.6667,  ,  ,2024/7/12 12:40,1.3,2024/7/12 12:40,36.1,2024/7/12 12:40,997.4,2024/7/12 12:40,67.2,2024/7/12 12:40,38.988,2024/7/12 12:40,32.0051
  ,  ,2024/7/12 12:50,370,  ,  ,2024/7/12 12:50,2.4,2024/7/12 12:50,35.9,2024/7/12 12:50,997.2,2024/7/12 12:50,65.4,2024/7/12 12:50,38.772,2024/7/12 12:50,17.0308
  ,  ,2024/7/12 13:00,367.8125,  ,  ,2024/7/12 13:00,1.5,2024/7/12 13:00,35.7,2024/7/12 13:00,996.9,2024/7/12 13:00,66.3,2024/7/12 13:00,38.556,2024/7/12 13:00,9.8332
  ,  ,2024/7/12 13:10,364.2424,  ,  ,2024/7/12 13:10,2.7,2024/7/12 13:10,35.4,2024/7/12 13:10,996.8,2024/7/12 13:10,65.6,2024/7/12 13:10,38.232,2024/7/12 13:10,-20.1586
  ,  ,2024/7/12 13:20,369.697,  ,  ,2024/7/12 13:20,0.8,2024/7/12 13:20,35.4,2024/7/12 13:20,996.6,2024/7/12 13:20,67.5,2024/7/12 13:20,38.232,2024/7/12 13:20,-29.8648
  ,  ,2024/7/12 13:30,373.0303,  ,  ,2024/7/12 13:30,1.6,2024/7/12 13:30,35.1,2024/7/12 13:30,996.6,2024/7/12 13:30,70.9,2024/7/12 13:30,37.908,2024/7/12 13:30,-36.5756
  ,  ,2024/7/12 13:40,374.8485,  ,  ,2024/7/12 13:40,1.3,2024/7/12 13:40,34.5,2024/7/12 13:40,996.6,2024/7/12 13:40,71.5,2024/7/12 13:40,37.26,2024/7/12 13:40,-41.8318
  ,  ,2024/7/12 13:50,375.7576,  ,  ,2024/7/12 13:50,1.7,2024/7/12 13:50,34.2,2024/7/12 13:50,996.5,2024/7/12 13:50,69.6,2024/7/12 13:50,36.936,2024/7/12 13:50,-42.5075
  ,  ,2024/7/12 14:00,377.2727,  ,  ,2024/7/12 14:00,0.1,2024/7/12 14:00,34.5,2024/7/12 14:00,996.3,2024/7/12 14:00,71,2024/7/12 14:00,37.26,2024/7/12 14:00,-41.8634
  ,  ,2024/7/12 14:10,378.7879,  ,  ,2024/7/12 14:10,1.4,2024/7/12 14:10,34.2,2024/7/12 14:10,996.4,2024/7/12 14:10,66.4,2024/7/12 14:10,36.936,2024/7/12 14:10,-19.1023
  ,  ,2024/7/12 14:20,380.303,  ,  ,2024/7/12 14:20,0.7,2024/7/12 14:20,34,2024/7/12 14:20,996.4,2024/7/12 14:20,65.9,2024/7/12 14:20,36.72,2024/7/12 14:20,-17.1165
  ,  ,2024/7/12 14:30,382.4243,  ,  ,2024/7/12 14:30,0.9,2024/7/12 14:30,33.9,2024/7/12 14:30,996.3,2024/7/12 14:30,64.5,2024/7/12 14:30,36.612,2024/7/12 14:30,-15.6931
  ,  ,2024/7/12 14:40,384.5454,  ,  ,2024/7/12 14:40,0.7,2024/7/12 14:40,34,2024/7/12 14:40,995.8,2024/7/12 14:40,64.8,2024/7/12 14:40,36.72,2024/7/12 14:40,9.3221
  ,  ,2024/7/12 14:50,386.9697,  ,  ,2024/7/12 14:50,1.5,2024/7/12 14:50,34.2,2024/7/12 14:50,995.9,2024/7/12 14:50,73.1,2024/7/12 14:50,36.936,2024/7/12 14:50,5.8639
  ,  ,2024/7/12 15:00,387.8788,  ,  ,2024/7/12 15:00,1.6,2024/7/12 15:00,33.2,2024/7/12 15:00,995.9,2024/7/12 15:00,72.5,2024/7/12 15:00,35.856,2024/7/12 15:00,2.0951
  ,  ,2024/7/12 15:10,387.8788,  ,  ,2024/7/12 15:10,0.9,2024/7/12 15:10,32.3,2024/7/12 15:10,995.9,2024/7/12 15:10,84.3,2024/7/12 15:10,34.884,2024/7/12 15:10,0.5385
  ,  ,2024/7/12 15:20,387.8788,  ,  ,2024/7/12 15:20,1.8,2024/7/12 15:20,32.1,2024/7/12 15:20,995.9,2024/7/12 15:20,81.1,2024/7/12 15:20,34.668,2024/7/12 15:20,0
  ,  ,2024/7/12 15:30,387.8788,  ,  ,2024/7/12 15:30,1,2024/7/12 15:30,31.3,2024/7/12 15:30,996.8,2024/7/12 15:30,78.4,2024/7/12 15:30,33.804,2024/7/12 15:30,0
  ,  ,2024/7/12 15:40,388.1818,  ,  ,2024/7/12 15:40,3.2,2024/7/12 15:40,30.6,2024/7/12 15:40,996.5,2024/7/12 15:40,85.1,2024/7/12 15:40,33.048,2024/7/12 15:40,2.5221
  ,  ,2024/7/12 15:50,388.7879,  ,  ,2024/7/12 15:50,2.1,2024/7/12 15:50,30.3,2024/7/12 15:50,996.4,2024/7/12 15:50,83.5,2024/7/12 15:50,32.724,2024/7/12 15:50,4.5753
  ,  ,2024/7/12 16:00,389.697,  ,  ,2024/7/12 16:00,4.5,2024/7/12 16:00,29.8,2024/7/12 16:00,996.7,2024/7/12 16:00,88.4,2024/7/12 16:00,32.184,2024/7/12 16:00,4.5546
  ,  ,2024/7/12 16:10,390.9091,  ,  ,2024/7/12 16:10,2.7,2024/7/12 16:10,29.4,2024/7/12 16:10,996.5,2024/7/12 16:10,92.1,2024/7/12 16:10,31.752,2024/7/12 16:10,4.5535
  ,  ,2024/7/12 16:20,392.4243,  ,  ,2024/7/12 16:20,4.3,2024/7/12 16:20,29.3,2024/7/12 16:20,996.7,2024/7/12 16:20,91.3,2024/7/12 16:20,31.644,2024/7/12 16:20,6.661
  ,  ,2024/7/12 16:30,393.6364,  ,  ,2024/7/12 16:30,4.3,2024/7/12 16:30,29.3,2024/7/12 16:30,996.9,2024/7/12 16:30,92.2,2024/7/12 16:30,31.644,2024/7/12 16:30,5.0904
  ,  ,2024/7/12 16:40,394.8485,  ,  ,2024/7/12 16:40,5.7,2024/7/12 16:40,28.9,2024/7/12 16:40,997,2024/7/12 16:40,92.6,2024/7/12 16:40,31.212,2024/7/12 16:40,4.4638
  ,  ,2024/7/12 16:50,396.0606,  ,  ,2024/7/12 16:50,4.5,2024/7/12 16:50,28,2024/7/12 16:50,996.9,2024/7/12 16:50,93.8,2024/7/12 16:50,30.24,2024/7/12 16:50,6.5102
  ,  ,2024/7/12 17:00,397.5757,  ,  ,2024/7/12 17:00,4.2,2024/7/12 17:00,27.7,2024/7/12 17:00,997,2024/7/12 17:00,91.9,2024/7/12 17:00,29.916,2024/7/12 17:00,4.7945
  ,  ,2024/7/12 17:10,398.1818,  ,  ,2024/7/12 17:10,2.2,2024/7/12 17:10,27.4,2024/7/12 17:10,997,2024/7/12 17:10,91.9,2024/7/12 17:10,29.592,2024/7/12 17:10,0.5135
  ,  ,2024/7/12 17:20,398.1818,  ,  ,2024/7/12 17:20,1.9,2024/7/12 17:20,27.4,2024/7/12 17:20,997.9,2024/7/12 17:20,93.5,2024/7/12 17:20,29.592,2024/7/12 17:20,0
  ,  ,2024/7/12 17:30,398.1818,  ,  ,2024/7/12 17:30,1.8,2024/7/12 17:30,26,2024/7/12 17:30,997.6,2024/7/12 17:30,100,2024/7/12 17:30,28.08,2024/7/12 17:30,0.355
  ,  ,2024/7/12 17:40,398.1818,  ,  ,2024/7/12 17:40,2.3,2024/7/12 17:40,25,2024/7/12 17:40,997.5,2024/7/12 17:40,100,2024/7/12 17:40,27,2024/7/12 17:40,25.7959
  ,  ,2024/7/12 17:50,398.1818,  ,  ,2024/7/12 17:50,0.6,2024/7/12 17:50,24.7,2024/7/12 17:50,997.8,2024/7/12 17:50,100,2024/7/12 17:50,26.676,2024/7/12 17:50,26.4166
  ,  ,2024/7/12 18:00,398.1818,  ,  ,2024/7/12 18:00,3.8,2024/7/12 18:00,25,2024/7/12 18:00,998.1,2024/7/12 18:00,100,2024/7/12 18:00,27,2024/7/12 18:00,25.6235
  ,  ,2024/7/12 18:10,398.1818,  ,  ,2024/7/12 18:10,2.6,2024/7/12 18:10,25.4,2024/7/12 18:10,998.6,2024/7/12 18:10,100,2024/7/12 18:10,27.432,2024/7/12 18:10,26.9292
  ,  ,2024/7/12 18:20,398.1818,  ,  ,2024/7/12 18:20,2.2,2024/7/12 18:20,25.2,2024/7/12 18:20,998.5,2024/7/12 18:20,100,2024/7/12 18:20,27.216,2024/7/12 18:20,25.8299
  ,  ,2024/7/12 18:30,398.1818,  ,  ,2024/7/12 18:30,5.4,2024/7/12 18:30,25.1,2024/7/12 18:30,998.3,2024/7/12 18:30,100,2024/7/12 18:30,27.108,2024/7/12 18:30,25.678
  ,  ,2024/7/12 18:40,398.1818,  ,  ,2024/7/12 18:40,2.9,2024/7/12 18:40,25.1,2024/7/12 18:40,998,2024/7/12 18:40,100,2024/7/12 18:40,27.108,2024/7/12 18:40,25.9877
  ,  ,2024/7/12 18:50,398.1818,  ,  ,2024/7/12 18:50,2.7,2024/7/12 18:50,25.2,2024/7/12 18:50,998.1,2024/7/12 18:50,100,2024/7/12 18:50,27.216,2024/7/12 18:50,25.9877
  ,  ,2024/7/12 19:00,398.1818,  ,  ,2024/7/12 19:00,3.1,2024/7/12 19:00,25.3,2024/7/12 19:00,998.1,2024/7/12 19:00,100,2024/7/12 19:00,27.324,2024/7/12 19:00,26.1496
  ,  ,2024/7/12 19:10,398.1818,  ,  ,2024/7/12 19:10,2.3,2024/7/12 19:10,25.4,2024/7/12 19:10,998.2,2024/7/12 19:10,100,2024/7/12 19:10,27.432,2024/7/12 19:10,25.2055
  ,  ,2024/7/12 19:20,398.1818,  ,  ,2024/7/12 19:20,3.6,2024/7/12 19:20,25.4,2024/7/12 19:20,998.2,2024/7/12 19:20,100,2024/7/12 19:20,27.432,2024/7/12 19:20,24.896
  ,  ,2024/7/12 19:30,398.1818,  ,  ,2024/7/12 19:30,2.6,2024/7/12 19:30,25.6,2024/7/12 19:30,998,2024/7/12 19:30,100,2024/7/12 19:30,27.648,2024/7/12 19:30,24.896
  ,  ,2024/7/12 19:40,398.1818,  ,  ,2024/7/12 19:40,0.5,2024/7/12 19:40,25.6,2024/7/12 19:40,999.1,2024/7/12 19:40,100,2024/7/12 19:40,27.648,2024/7/12 19:40,24.896
  ,  ,2024/7/12 19:50,398.1818,  ,  ,2024/7/12 19:50,6,2024/7/12 19:50,25.1,2024/7/12 19:50,999.1,2024/7/12 19:50,100,2024/7/12 19:50,27.108,2024/7/12 19:50,24.719
  ,  ,2024/7/12 20:00,398.1818,  ,  ,2024/7/12 20:00,4.7,2024/7/12 20:00,24.7,2024/7/12 20:00,999.5,2024/7/12 20:00,100,2024/7/12 20:00,26.676,2024/7/12 20:00,24.7823
  ,  ,2024/7/12 20:10,398.1818,  ,  ,2024/7/12 20:10,6.2,2024/7/12 20:10,24.5,2024/7/12 20:10,999.4,2024/7/12 20:10,100,2024/7/12 20:10,26.46,2024/7/12 20:10,24.7418
  ,  ,2024/7/12 20:20,398.1818,  ,  ,2024/7/12 20:20,7.3,2024/7/12 20:20,25.1,2024/7/12 20:20,999.7,2024/7/12 20:20,100,2024/7/12 20:20,27.108,2024/7/12 20:20,24.5924
