time1,Cumulative total radiation,time2,Average total irradiance,time3,Total radiation on inclined surface,time4,WindSpeed,time5,Temprature,time6,Pressure,time7,Humidity,time8,BackTemp,time9,CSI200F-P1
2025/9/24 23:10,2.23,2025/8/8 11:20,905,2025/9/24 23:10,0,2025/8/8 11:20,2.1,2025/8/8 11:20,32.6,2025/8/8 11:20,1002.9,2025/8/8 11:20,79.8,2025/8/8 11:20,43.6,2025/8/8 11:20,-16.1742
2025/9/24 23:15,2.23,2025/8/8 11:25,959,2025/9/24 23:15,0,2025/8/8 11:25,2,2025/8/8 11:25,32.8,2025/8/8 11:25,1002.9,2025/8/8 11:25,80.8,2025/8/8 11:25,44.1,2025/8/8 11:25,-16.6174
2025/9/24 23:20,2.23,2025/8/8 11:30,1033,2025/9/24 23:20,0,2025/8/8 11:30,2,2025/8/8 11:30,32.8,2025/8/8 11:30,1002.9,2025/8/8 11:30,79.5,2025/8/8 11:30,43,2025/8/8 11:30,-14.2934
2025/9/24 23:25,2.23,2025/8/8 11:35,978,2025/9/24 23:25,0,2025/8/8 11:35,1.5,2025/8/8 11:35,32.8,2025/8/8 11:35,1002.8,2025/8/8 11:35,82.1,2025/8/8 11:35,42.6,2025/8/8 11:35,-16.1335
2025/9/24 23:30,2.23,2025/8/8 11:40,917,2025/9/24 23:30,0,2025/8/8 11:40,3.2,2025/8/8 11:40,33,2025/8/8 11:40,1002.8,2025/8/8 11:40,77,2025/8/8 11:40,42.8,2025/8/8 11:40,-15.0093
2025/9/24 23:35,2.23,2025/8/8 11:45,565,2025/9/24 23:35,0,2025/8/8 11:45,3.1,2025/8/8 11:45,33.1,2025/8/8 11:45,1002.7,2025/8/8 11:45,77.6,2025/8/8 11:45,43.2,2025/8/8 11:45,-17.3301
2025/9/24 23:40,2.23,2025/8/8 11:50,383,2025/9/24 23:40,0,2025/8/8 11:50,3.1,2025/8/8 11:50,32.5,2025/8/8 11:50,1002.6,2025/8/8 11:50,78.8,2025/8/8 11:50,39.4,2025/8/8 11:50,-21.4147
2025/9/24 23:45,2.23,2025/8/8 11:55,380,2025/9/24 23:45,0,2025/8/8 11:55,2.3,2025/8/8 11:55,32.4,2025/8/8 11:55,1002.6,2025/8/8 11:55,80.3,2025/8/8 11:55,39,2025/8/8 11:55,-20.2828
2025/9/24 23:50,2.23,2025/8/8 12:00,288,2025/9/24 23:50,0,2025/8/8 12:00,1.5,2025/8/8 12:00,32.4,2025/8/8 12:00,1002.6,2025/8/8 12:00,79.1,2025/8/8 12:00,38.3,2025/8/8 12:00,-25.4014
2025/9/24 23:55,2.23,2025/8/8 12:05,255,2025/9/24 23:55,0,2025/8/8 12:05,2.1,2025/8/8 12:05,32.6,2025/8/8 12:05,1002.5,2025/8/8 12:05,77.1,2025/8/8 12:05,37.4,2025/8/8 12:05,-27.5678
2025/9/25 0:00,0,2025/8/8 12:10,307,2025/9/25 0:00,0,2025/8/8 12:10,1,2025/8/8 12:10,32.6,2025/8/8 12:10,1002.5,2025/8/8 12:10,79.1,2025/8/8 12:10,37.6,2025/8/8 12:10,-23.1813
2025/9/25 0:05,0,2025/8/8 12:15,314,2025/9/25 0:05,0,2025/8/8 12:15,1.9,2025/8/8 12:15,32.5,2025/8/8 12:15,1002.4,2025/8/8 12:15,78.3,2025/8/8 12:15,38.3,2025/8/8 12:15,-21.696
2025/9/25 0:10,0,2025/8/8 12:20,289,2025/9/25 0:10,0,2025/8/8 12:20,2.1,2025/8/8 12:20,32.6,2025/8/8 12:20,1002.3,2025/8/8 12:20,83.8,2025/8/8 12:20,38.3,2025/8/8 12:20,-24.3227
2025/9/25 0:15,0,2025/8/8 12:25,253,2025/9/25 0:15,0,2025/8/8 12:25,2.6,2025/8/8 12:25,32.6,2025/8/8 12:25,1002.3,2025/8/8 12:25,84.2,2025/8/8 12:25,38.1,2025/8/8 12:25,-27.7268
2025/9/25 0:20,0,2025/8/8 12:30,236,2025/9/25 0:20,0,2025/8/8 12:30,2.3,2025/8/8 12:30,32.4,2025/8/8 12:30,1002.3,2025/8/8 12:30,82.2,2025/8/8 12:30,36.7,2025/8/8 12:30,-28.356
2025/9/25 0:25,0,2025/8/8 12:35,227,2025/9/25 0:25,0,2025/8/8 12:35,2.5,2025/8/8 12:35,32.3,2025/8/8 12:35,1002.3,2025/8/8 12:35,81.2,2025/8/8 12:35,36.8,2025/8/8 12:35,-29.4862
2025/9/25 0:30,0,2025/8/8 12:40,231,2025/9/25 0:30,0,2025/8/8 12:40,2.3,2025/8/8 12:40,32.4,2025/8/8 12:40,1002.3,2025/8/8 12:40,81.6,2025/8/8 12:40,35.9,2025/8/8 12:40,-29.4389
2025/9/25 0:35,0,2025/8/8 12:45,217,2025/9/25 0:35,0,2025/8/8 12:45,1.7,2025/8/8 12:45,32.2,2025/8/8 12:45,1002.2,2025/8/8 12:45,84.8,2025/8/8 12:45,35,2025/8/8 12:45,-14.2669
2025/9/25 0:40,0,2025/8/8 12:50,229,2025/9/25 0:40,0,2025/8/8 12:50,1.7,2025/8/8 12:50,32.4,2025/8/8 12:50,1002.2,2025/8/8 12:50,81,2025/8/8 12:50,35.9,2025/8/8 12:50,20.6871
2025/9/25 0:45,0,2025/8/8 12:55,221,2025/9/25 0:45,0,2025/8/8 12:55,2.6,2025/8/8 12:55,32.3,2025/8/8 12:55,1002.2,2025/8/8 12:55,82.2,2025/8/8 12:55,35.5,2025/8/8 12:55,19.4465
2025/9/25 0:50,0,2025/8/8 13:00,286,2025/9/25 0:50,0,2025/8/8 13:00,1.4,2025/8/8 13:00,32.2,2025/8/8 13:00,1002.1,2025/8/8 13:00,83.3,2025/8/8 13:00,35.6,2025/8/8 13:00,19.5721
2025/9/25 0:55,0,2025/8/8 13:05,335,2025/9/25 0:55,0,2025/8/8 13:05,2.4,2025/8/8 13:05,32.2,2025/8/8 13:05,1002,2025/8/8 13:05,84.8,2025/8/8 13:05,35.6,2025/8/8 13:05,19.5721
2025/9/25 1:00,0,2025/8/8 13:10,334,2025/9/25 1:00,0,2025/8/8 13:10,1.8,2025/8/8 13:10,32.3,2025/8/8 13:10,1001.9,2025/8/8 13:10,87.3,2025/8/8 13:10,36.7,2025/8/8 13:10,19.727
2025/9/25 1:05,0,2025/8/8 13:15,334,2025/9/25 1:05,0,2025/8/8 13:15,1.5,2025/8/8 13:15,32.2,2025/8/8 13:15,1001.9,2025/8/8 13:15,84.3,2025/8/8 13:15,36.9,2025/8/8 13:15,19.727
2025/9/25 1:10,0,2025/8/8 13:20,403,2025/9/25 1:10,0,2025/8/8 13:20,3,2025/8/8 13:20,32.4,2025/8/8 13:20,1001.9,2025/8/8 13:20,82.1,2025/8/8 13:20,37.1,2025/8/8 13:20,20.3659
2025/9/25 1:15,0,2025/8/8 13:25,815,2025/9/25 1:15,0,2025/8/8 13:25,0.5,2025/8/8 13:25,32.6,2025/8/8 13:25,1001.9,2025/8/8 13:25,86.9,2025/8/8 13:25,41.1,2025/8/8 13:25,19.0493
2025/9/25 1:20,0,2025/8/8 13:30,496,2025/9/25 1:20,0,2025/8/8 13:30,2.6,2025/8/8 13:30,32.7,2025/8/8 13:30,1001.8,2025/8/8 13:30,83,2025/8/8 13:30,42.4,2025/8/8 13:30,18.9263
2025/9/25 1:25,0,2025/8/8 13:35,605,2025/9/25 1:25,0,2025/8/8 13:35,2.7,2025/8/8 13:35,32.7,2025/8/8 13:35,1001.7,2025/8/8 13:35,80,2025/8/8 13:35,41.4,2025/8/8 13:35,18.4719
2025/9/25 1:30,0,2025/8/8 13:40,415,2025/9/25 1:30,0,2025/8/8 13:40,2.6,2025/8/8 13:40,33,2025/8/8 13:40,1001.7,2025/8/8 13:40,81.7,2025/8/8 13:40,41.2,2025/8/8 13:40,18.3483
2025/9/25 1:35,0,2025/8/8 13:45,479,2025/9/25 1:35,0,2025/8/8 13:45,3.1,2025/8/8 13:45,32.6,2025/8/8 13:45,1001.6,2025/8/8 13:45,81.9,2025/8/8 13:45,37.8,2025/8/8 13:45,18.3516
2025/9/25 1:40,0,2025/8/8 13:50,536,2025/9/25 1:40,0,2025/8/8 13:50,1.5,2025/8/8 13:50,32.7,2025/8/8 13:50,1001.5,2025/8/8 13:50,84.1,2025/8/8 13:50,38.9,2025/8/8 13:50,17.5383
2025/9/25 1:45,0,2025/8/8 13:55,1141,2025/9/25 1:45,0,2025/8/8 13:55,2.1,2025/8/8 13:55,33.5,2025/8/8 13:55,1001.5,2025/8/8 13:55,77.7,2025/8/8 13:55,44.4,2025/8/8 13:55,16.8059
2025/9/25 1:50,0,2025/8/8 14:00,483,2025/9/25 1:50,0,2025/8/8 14:00,3.6,2025/8/8 14:00,33.4,2025/8/8 14:00,1001.4,2025/8/8 14:00,76,2025/8/8 14:00,44.2,2025/8/8 14:00,16.5804
2025/9/25 1:55,0,2025/8/8 14:05,459,2025/9/25 1:55,0,2025/8/8 14:05,2.3,2025/8/8 14:05,33.1,2025/8/8 14:05,1001.4,2025/8/8 14:05,79.3,2025/8/8 14:05,42,2025/8/8 14:05,16.8886
2025/9/25 2:00,0,2025/8/8 14:10,399,2025/9/25 2:00,0,2025/8/8 14:10,2.4,2025/8/8 14:10,33.2,2025/8/8 14:10,1001.3,2025/8/8 14:10,77.7,2025/8/8 14:10,40.4,2025/8/8 14:10,16.4074
2025/9/25 2:05,0,2025/8/8 14:15,437,2025/9/25 2:05,0,2025/8/8 14:15,3.4,2025/8/8 14:15,33.1,2025/8/8 14:15,1001.3,2025/8/8 14:15,77.1,2025/8/8 14:15,40.6,2025/8/8 14:15,16.8968
2025/9/25 2:10,0,2025/8/8 14:20,443,2025/9/25 2:10,0,2025/8/8 14:20,2.2,2025/8/8 14:20,33.5,2025/8/8 14:20,1001.2,2025/8/8 14:20,81.3,2025/8/8 14:20,41.7,2025/8/8 14:20,16.7059
2025/9/25 2:15,0,2025/8/8 14:25,393,2025/9/25 2:15,0,2025/8/8 14:25,2.9,2025/8/8 14:25,33.3,2025/8/8 14:25,1001.2,2025/8/8 14:25,81.5,2025/8/8 14:25,41,2025/8/8 14:25,16.2222
2025/9/25 2:20,0,2025/8/8 14:30,345,2025/9/25 2:20,0,2025/8/8 14:30,3.1,2025/8/8 14:30,33.1,2025/8/8 14:30,1001.1,2025/8/8 14:30,79.7,2025/8/8 14:30,39.7,2025/8/8 14:30,16.2222
2025/9/25 2:25,0,2025/8/8 14:35,324,2025/9/25 2:25,0,2025/8/8 14:35,2.5,2025/8/8 14:35,33,2025/8/8 14:35,1001.1,2025/8/8 14:35,81.6,2025/8/8 14:35,38.4,2025/8/8 14:35,16.1088
2025/9/25 2:30,0,2025/8/8 14:40,304,2025/9/25 2:30,0,2025/8/8 14:40,3,2025/8/8 14:40,32.8,2025/8/8 14:40,1001.1,2025/8/8 14:40,82.7,2025/8/8 14:40,38.2,2025/8/8 14:40,15.0158
2025/9/25 2:35,0,2025/8/8 14:45,268,2025/9/25 2:35,0,2025/8/8 14:45,2.9,2025/8/8 14:45,32.8,2025/8/8 14:45,1001.1,2025/8/8 14:45,80.8,2025/8/8 14:45,37.6,2025/8/8 14:45,14.7097
2025/9/25 2:40,0,2025/8/8 14:50,233,2025/9/25 2:40,0,2025/8/8 14:50,2.2,2025/8/8 14:50,32.7,2025/8/8 14:50,1001.1,2025/8/8 14:50,82.3,2025/8/8 14:50,36.7,2025/8/8 14:50,14.5516
2025/9/25 2:45,0,2025/8/8 14:55,227,2025/9/25 2:45,0,2025/8/8 14:55,4.7,2025/8/8 14:55,32.7,2025/8/8 14:55,1001,2025/8/8 14:55,83.9,2025/8/8 14:55,36.2,2025/8/8 14:55,14.5516
2025/9/25 2:50,0,2025/8/8 15:00,204,2025/9/25 2:50,0,2025/8/8 15:00,4,2025/8/8 15:00,32.3,2025/8/8 15:00,1001,2025/8/8 15:00,83.7,2025/8/8 15:00,34.9,2025/8/8 15:00,14.8693
2025/9/25 2:55,0,2025/8/8 15:05,217,2025/9/25 2:55,0,2025/8/8 15:05,2.4,2025/8/8 15:05,32.3,2025/8/8 15:05,1000.9,2025/8/8 15:05,84.4,2025/8/8 15:05,34.3,2025/8/8 15:05,14.5496
2025/9/25 3:00,0,2025/8/8 15:10,214,2025/9/25 3:00,0,2025/8/8 15:10,3,2025/8/8 15:10,32.3,2025/8/8 15:10,1000.8,2025/8/8 15:10,86.5,2025/8/8 15:10,34.5,2025/8/8 15:10,14.5496
2025/9/25 3:05,0,2025/8/8 15:15,317,2025/9/25 3:05,0,2025/8/8 15:15,2,2025/8/8 15:15,32.3,2025/8/8 15:15,1000.8,2025/8/8 15:15,88.9,2025/8/8 15:15,35,2025/8/8 15:15,15.0616
2025/9/25 3:10,0,2025/8/8 15:20,491,2025/9/25 3:10,0,2025/8/8 15:20,4.2,2025/8/8 15:20,32.7,2025/8/8 15:20,1000.8,2025/8/8 15:20,84.1,2025/8/8 15:20,38,2025/8/8 15:20,15.4111
2025/9/25 3:15,0,2025/8/8 15:25,781,2025/9/25 3:15,0,2025/8/8 15:25,1.9,2025/8/8 15:25,33.2,2025/8/8 15:25,1000.8,2025/8/8 15:25,84.1,2025/8/8 15:25,41,2025/8/8 15:25,14.1727
2025/9/25 3:20,0,2025/8/8 15:30,297,2025/9/25 3:20,0,2025/8/8 15:30,3.8,2025/8/8 15:30,33.4,2025/8/8 15:30,1000.8,2025/8/8 15:30,84.2,2025/8/8 15:30,42.1,2025/8/8 15:30,13.6847
2025/9/25 3:25,0,2025/8/8 15:35,438,2025/9/25 3:25,0,2025/8/8 15:35,1.8,2025/8/8 15:35,33,2025/8/8 15:35,1000.8,2025/8/8 15:35,84.1,2025/8/8 15:35,38.6,2025/8/8 15:35,14.5212
2025/9/25 3:30,0,2025/8/8 15:40,460,2025/9/25 3:30,0,2025/8/8 15:40,2.7,2025/8/8 15:40,33.1,2025/8/8 15:40,1000.8,2025/8/8 15:40,82.7,2025/8/8 15:40,39.4,2025/8/8 15:40,11.7907
2025/9/25 3:35,0,2025/8/8 15:45,455,2025/9/25 3:35,0,2025/8/8 15:45,1.8,2025/8/8 15:45,33.1,2025/8/8 15:45,1000.7,2025/8/8 15:45,81.9,2025/8/8 15:45,38.6,2025/8/8 15:45,13.2075
2025/9/25 3:40,0,2025/8/8 15:50,386,2025/9/25 3:40,0,2025/8/8 15:50,3.1,2025/8/8 15:50,33.2,2025/8/8 15:50,1000.6,2025/8/8 15:50,82.4,2025/8/8 15:50,38.2,2025/8/8 15:50,11.1989
2025/9/25 3:45,0,2025/8/8 15:55,381,2025/9/25 3:45,0,2025/8/8 15:55,2,2025/8/8 15:55,33.3,2025/8/8 15:55,1000.6,2025/8/8 15:55,81.7,2025/8/8 15:55,39.5,2025/8/8 15:55,11.5001
2025/9/25 3:50,0,2025/8/8 16:00,293,2025/9/25 3:50,0,2025/8/8 16:00,3,2025/8/8 16:00,33.3,2025/8/8 16:00,1000.6,2025/8/8 16:00,81.3,2025/8/8 16:00,39.3,2025/8/8 16:00,11.0027
2025/9/25 3:55,0,2025/8/8 16:05,233,2025/9/25 3:55,0,2025/8/8 16:05,3.6,2025/8/8 16:05,33.1,2025/8/8 16:05,1000.6,2025/8/8 16:05,81.1,2025/8/8 16:05,37.7,2025/8/8 16:05,11.5182
2025/9/25 4:00,0,2025/8/8 16:10,214,2025/9/25 4:00,0,2025/8/8 16:10,2.9,2025/8/8 16:10,32.8,2025/8/8 16:10,1000.5,2025/8/8 16:10,82.7,2025/8/8 16:10,36.2,2025/8/8 16:10,9.3256
2025/9/25 4:05,0,2025/8/8 16:15,201,2025/9/25 4:05,0,2025/8/8 16:15,3.2,2025/8/8 16:15,32.6,2025/8/8 16:15,1000.5,2025/8/8 16:15,81.6,2025/8/8 16:15,35.7,2025/8/8 16:15,9.1715
2025/9/25 4:10,0,2025/8/8 16:20,204,2025/9/25 4:10,0,2025/8/8 16:20,2,2025/8/8 16:20,32.6,2025/8/8 16:20,1000.5,2025/8/8 16:20,83.8,2025/8/8 16:20,35.6,2025/8/8 16:20,9.1715
2025/9/25 4:15,0,2025/8/8 16:25,180,2025/9/25 4:15,0,2025/8/8 16:25,2.9,2025/8/8 16:25,32.7,2025/8/8 16:25,1000.5,2025/8/8 16:25,82.3,2025/8/8 16:25,35.5,2025/8/8 16:25,9.0179
2025/9/25 4:20,0,2025/8/8 16:30,131,2025/9/25 4:20,0,2025/8/8 16:30,2.5,2025/8/8 16:30,32.6,2025/8/8 16:30,1000.5,2025/8/8 16:30,83.7,2025/8/8 16:30,34.9,2025/8/8 16:30,8.5564
2025/9/25 4:25,0,2025/8/8 16:35,103,2025/9/25 4:25,0,2025/8/8 16:35,3.3,2025/8/8 16:35,32.6,2025/8/8 16:35,1000.5,2025/8/8 16:35,84.1,2025/8/8 16:35,34.4,2025/8/8 16:35,7.6072
2025/9/25 4:30,0,2025/8/8 16:40,89,2025/9/25 4:30,0,2025/8/8 16:40,2,2025/8/8 16:40,32.5,2025/8/8 16:40,1000.5,2025/8/8 16:40,85.2,2025/8/8 16:40,34,2025/8/8 16:40,6.498
2025/9/25 4:35,0,2025/8/8 16:45,80,2025/9/25 4:35,0,2025/8/8 16:45,1.2,2025/8/8 16:45,32.5,2025/8/8 16:45,1000.4,2025/8/8 16:45,85.3,2025/8/8 16:45,33.6,2025/8/8 16:45,5.7276
2025/9/25 4:40,0,2025/8/8 16:50,72,2025/9/25 4:40,0,2025/8/8 16:50,2.1,2025/8/8 16:50,32.4,2025/8/8 16:50,1000.4,2025/8/8 16:50,84.9,2025/8/8 16:50,33.5,2025/8/8 16:50,5.2459
2025/9/25 4:45,0,2025/8/8 16:55,78,2025/9/25 4:45,0,2025/8/8 16:55,2,2025/8/8 16:55,32.4,2025/8/8 16:55,1000.4,2025/8/8 16:55,85,2025/8/8 16:55,33.4,2025/8/8 16:55,6.1792
2025/9/25 4:50,0,2025/8/8 17:00,89,2025/9/25 4:50,0,2025/8/8 17:00,2,2025/8/8 17:00,32.3,2025/8/8 17:00,1000.4,2025/8/8 17:00,87,2025/8/8 17:00,33.6,2025/8/8 17:00,6.6539
2025/9/25 4:55,0,2025/8/8 17:05,104,2025/9/25 4:55,0,2025/8/8 17:05,2.8,2025/8/8 17:05,32.3,2025/8/8 17:05,1000.3,2025/8/8 17:05,87.3,2025/8/8 17:05,33.5,2025/8/8 17:05,5.7869
2025/9/25 5:00,0,2025/8/8 17:10,129,2025/9/25 5:00,0,2025/8/8 17:10,2,2025/8/8 17:10,32.2,2025/8/8 17:10,1000.3,2025/8/8 17:10,88.4,2025/8/8 17:10,33.6,2025/8/8 17:10,5.7869
2025/9/25 5:05,0,2025/8/8 17:15,128,2025/9/25 5:05,0,2025/8/8 17:15,2,2025/8/8 17:15,32.2,2025/8/8 17:15,1000.3,2025/8/8 17:15,88.6,2025/8/8 17:15,33.9,2025/8/8 17:15,5.9394
2025/9/25 5:10,0,2025/8/8 17:20,117,2025/9/25 5:10,0,2025/8/8 17:20,2.8,2025/8/8 17:20,32.2,2025/8/8 17:20,1000.3,2025/8/8 17:20,85.7,2025/8/8 17:20,33.9,2025/8/8 17:20,5.9394
2025/9/25 5:15,0,2025/8/8 17:25,104,2025/9/25 5:15,0,2025/8/8 17:25,1.5,2025/8/8 17:25,32.3,2025/8/8 17:25,1000.3,2025/8/8 17:25,88.3,2025/8/8 17:25,34,2025/8/8 17:25,5.7862
2025/9/25 5:20,0,2025/8/8 17:30,89,2025/9/25 5:20,0,2025/8/8 17:30,1.7,2025/8/8 17:30,32.2,2025/8/8 17:30,1000.3,2025/8/8 17:30,87.6,2025/8/8 17:30,33.6,2025/8/8 17:30,5.6332
2025/9/25 5:25,0,2025/8/8 17:35,86,2025/9/25 5:25,0,2025/8/8 17:35,0.8,2025/8/8 17:35,32.2,2025/8/8 17:35,1000.2,2025/8/8 17:35,89,2025/8/8 17:35,33.4,2025/8/8 17:35,5.6332
2025/9/25 5:30,0,2025/8/8 17:40,76,2025/9/25 5:30,0,2025/8/8 17:40,1.4,2025/8/8 17:40,32.2,2025/8/8 17:40,1000.2,2025/8/8 17:40,87.7,2025/8/8 17:40,33.3,2025/8/8 17:40,3.544
2025/9/25 5:35,0,2025/8/8 17:45,68,2025/9/25 5:35,0,2025/8/8 17:45,1.8,2025/8/8 17:45,32.3,2025/8/8 17:45,1000.1,2025/8/8 17:45,87.6,2025/8/8 17:45,33.3,2025/8/8 17:45,3.544
2025/9/25 5:40,0,2025/8/8 17:50,61,2025/9/25 5:40,0,2025/8/8 17:50,2,2025/8/8 17:50,32.2,2025/8/8 17:50,1000.1,2025/8/8 17:50,88.2,2025/8/8 17:50,33.1,2025/8/8 17:50,3.3913
2025/9/25 5:45,0,2025/8/8 17:55,54,2025/9/25 5:45,0,2025/8/8 17:55,3.2,2025/8/8 17:55,32.2,2025/8/8 17:55,1000.1,2025/8/8 17:55,84.6,2025/8/8 17:55,32.9,2025/8/8 17:55,3.2382
2025/9/25 5:50,0,2025/8/8 18:00,47,2025/9/25 5:50,0,2025/8/8 18:00,3.2,2025/8/8 18:00,32.3,2025/8/8 18:00,1000.1,2025/8/8 18:00,83.9,2025/8/8 18:00,32.8,2025/8/8 18:00,2.9325
2025/9/25 5:55,0,2025/8/8 18:05,44,2025/9/25 5:55,0,2025/8/8 18:05,2.8,2025/8/8 18:05,32.2,2025/8/8 18:05,1000.2,2025/8/8 18:05,83,2025/8/8 18:05,32.5,2025/8/8 18:05,2.7778
2025/9/25 6:00,0,2025/8/8 18:10,38,2025/9/25 6:00,0,2025/8/8 18:10,1.7,2025/8/8 18:10,32.1,2025/8/8 18:10,1000.2,2025/8/8 18:10,82.8,2025/8/8 18:10,32.4,2025/8/8 18:10,2.4691
2025/9/25 6:05,0,2025/8/8 18:15,33,2025/9/25 6:05,0,2025/8/8 18:15,2.7,2025/8/8 18:15,32.1,2025/8/8 18:15,1000.2,2025/8/8 18:15,82.9,2025/8/8 18:15,32.2,2025/8/8 18:15,2.1583
2025/9/25 6:10,0,2025/8/8 18:20,31,2025/9/25 6:10,0,2025/8/8 18:20,2.1,2025/8/8 18:20,32,2025/8/8 18:20,1000.2,2025/8/8 18:20,84.4,2025/8/8 18:20,32,2025/8/8 18:20,1.8479
2025/9/25 6:15,0,2025/8/8 18:25,0,2025/9/25 6:15,0,2025/8/8 18:25,1.3,2025/8/8 18:25,31.9,2025/8/8 18:25,1000.2,2025/8/8 18:25,86.4,2025/8/8 18:25,31.9,2025/8/8 18:25,1.3832
2025/9/25 6:20,0,2025/8/8 18:30,0,2025/9/25 6:20,0,2025/8/8 18:30,2.7,2025/8/8 18:30,31.8,2025/8/8 18:30,1000.2,2025/8/8 18:30,85.7,2025/8/8 18:30,31.8,2025/8/8 18:30,0.921
2025/9/25 6:25,0,2025/8/8 18:35,0,2025/9/25 6:25,0,2025/8/8 18:35,2,2025/8/8 18:35,31.7,2025/8/8 18:35,1000.2,2025/8/8 18:35,86.7,2025/8/8 18:35,31.5,2025/8/8 18:35,0.7668
2025/9/25 6:30,0,2025/8/8 18:40,0,2025/9/25 6:30,0,2025/8/8 18:40,2,2025/8/8 18:40,31.5,2025/8/8 18:40,1000.2,2025/8/8 18:40,86.9,2025/8/8 18:40,31.3,2025/8/8 18:40,0.5834
2025/9/25 6:35,0,2025/8/8 18:45,0,2025/9/25 6:35,0,2025/8/8 18:45,3.7,2025/8/8 18:45,31.5,2025/8/8 18:45,1000.3,2025/8/8 18:45,86.9,2025/8/8 18:45,31.2,2025/8/8 18:45,0.5279
2025/9/25 6:40,0,2025/8/8 18:50,0,2025/9/25 6:40,0,2025/8/8 18:50,2.1,2025/8/8 18:50,31.5,2025/8/8 18:50,1000.2,2025/8/8 18:50,87.7,2025/8/8 18:50,31.1,2025/8/8 18:50,0.2762
2025/9/25 6:45,0,2025/8/8 18:55,0,2025/9/25 6:45,0,2025/8/8 18:55,1.7,2025/8/8 18:55,31.5,2025/8/8 18:55,1000.2,2025/8/8 18:55,87.5,2025/8/8 18:55,31.1,2025/8/8 18:55,0
2025/9/25 6:50,0,2025/8/8 19:00,0,2025/9/25 6:50,0,2025/8/8 19:00,2.8,2025/8/8 19:00,31.4,2025/8/8 19:00,1000.3,2025/8/8 19:00,88,2025/8/8 19:00,30.9,2025/8/8 19:00,10.0294
2025/9/25 6:55,0,2025/8/8 19:05,0,2025/9/25 6:55,0,2025/8/8 19:05,2.2,2025/8/8 19:05,31.3,2025/8/8 19:05,1000.3,2025/8/8 19:05,87.1,2025/8/8 19:05,30.8,2025/8/8 19:05,9.8753
2025/9/25 7:00,0,2025/8/8 19:10,0,2025/9/25 7:00,31,2025/8/8 19:10,1.8,2025/8/8 19:10,31.3,2025/8/8 19:10,1000.4,2025/8/8 19:10,87.2,2025/8/8 19:10,30.7,2025/8/8 19:10,9.8753
2025/9/25 7:05,0.01,2025/8/8 19:15,0,2025/9/25 7:05,36,2025/8/8 19:15,2,2025/8/8 19:15,31.3,2025/8/8 19:15,1000.5,2025/8/8 19:15,86.9,2025/8/8 19:15,30.7,2025/8/8 19:15,9.8753
2025/9/25 7:10,0.02,2025/8/8 19:20,0,2025/9/25 7:10,38,2025/8/8 19:20,1.7,2025/8/8 19:20,31.2,2025/8/8 19:20,1000.5,2025/8/8 19:20,87.6,2025/8/8 19:20,30.5,2025/8/8 19:20,9.7225
2025/9/25 7:15,0.03,2025/8/8 19:25,0,2025/9/25 7:15,45,2025/8/8 19:25,1.7,2025/8/8 19:25,31.2,2025/8/8 19:25,1000.6,2025/8/8 19:25,87.2,2025/8/8 19:25,30.4,2025/8/8 19:25,9.7225
2025/9/25 7:20,0.05,2025/8/8 19:30,0,2025/9/25 7:20,57,2025/8/8 19:30,1.6,2025/8/8 19:30,31.1,2025/8/8 19:30,1000.8,2025/8/8 19:30,88.7,2025/8/8 19:30,30.3,2025/8/8 19:30,14.7974
2025/9/25 7:25,0.07,2025/8/8 19:35,0,2025/9/25 7:25,73,2025/8/8 19:35,1.2,2025/8/8 19:35,31.1,2025/8/8 19:35,1000.8,2025/8/8 19:35,89,2025/8/8 19:35,30.2,2025/8/8 19:35,14.7974
2025/9/25 7:30,0.09,2025/8/8 19:40,0,2025/9/25 7:30,86,2025/8/8 19:40,1.2,2025/8/8 19:40,31,2025/8/8 19:40,1000.8,2025/8/8 19:40,89.4,2025/8/8 19:40,30.1,2025/8/8 19:40,14.7974
2025/9/25 7:35,0.12,2025/8/8 19:45,0,2025/9/25 7:35,90,2025/8/8 19:45,0.9,2025/8/8 19:45,31,2025/8/8 19:45,1000.8,2025/8/8 19:45,90.6,2025/8/8 19:45,30,2025/8/8 19:45,14.7974
2025/9/25 7:40,0.15,2025/8/8 19:50,0,2025/9/25 7:40,100,2025/8/8 19:50,1.2,2025/8/8 19:50,31,2025/8/8 19:50,1000.8,2025/8/8 19:50,90.3,2025/8/8 19:50,29.9,2025/8/8 19:50,14.7974
2025/9/25 7:45,0.18,2025/8/8 19:55,0,2025/9/25 7:45,119,2025/8/8 19:55,1.5,2025/8/8 19:55,30.8,2025/8/8 19:55,1000.9,2025/8/8 19:55,90.8,2025/8/8 19:55,29.9,2025/8/8 19:55,14.7974
2025/9/25 7:50,0.22,2025/8/8 20:00,0,2025/9/25 7:50,118,2025/8/8 20:00,1.3,2025/8/8 20:00,30.8,2025/8/8 20:00,1000.8,2025/8/8 20:00,91.7,2025/8/8 20:00,29.7,2025/8/8 20:00,19.7223
2025/9/25 7:55,0.25,2025/8/8 20:05,0,2025/9/25 7:55,128,2025/8/8 20:05,1.4,2025/8/8 20:05,30.7,2025/8/8 20:05,1000.9,2025/8/8 20:05,92,2025/8/8 20:05,29.5,2025/8/8 20:05,19.7223
