time1,Irradiance,time2,Direct radiation,time3,Diffuse radiation,time4,WindSpeed,time5,WindDirection,time6,Temperature,time7,Humidity,time8,Pressure,time9,ComponentTemp,time10,P1
2024/6/30 1:50,0,2024/6/30 1:50,0,2024/6/30 1:50,0,2024/6/30 1:50,0.7,2024/6/30 1:50,1,2024/6/30 1:50,23.5,2024/6/30 1:50,96,2024/6/30 1:50,994.3,2024/6/30 1:50,22.4,2024/6/30 1:50,0
2024/6/30 2:00,0,2024/6/30 2:00,0,2024/6/30 2:00,0,2024/6/30 2:00,0.7,2024/6/30 2:00,1,2024/6/30 2:00,23.4,2024/6/30 2:00,95.9,2024/6/30 2:00,994.3,2024/6/30 2:00,22.4,2024/6/30 2:00,0
2024/6/30 2:10,0,2024/6/30 2:10,0,2024/6/30 2:10,0,2024/6/30 2:10,1,2024/6/30 2:10,1,2024/6/30 2:10,23.4,2024/6/30 2:10,96.1,2024/6/30 2:10,994.1,2024/6/30 2:10,22.4,2024/6/30 2:10,0
2024/6/30 2:20,0,2024/6/30 2:20,0,2024/6/30 2:20,0,2024/6/30 2:20,0.7,2024/6/30 2:20,1,2024/6/30 2:20,23.3,2024/6/30 2:20,96.3,2024/6/30 2:20,993.9,2024/6/30 2:20,22.3,2024/6/30 2:20,0
2024/6/30 2:30,0,2024/6/30 2:30,0,2024/6/30 2:30,0,2024/6/30 2:30,0.5,2024/6/30 2:30,1,2024/6/30 2:30,23.3,2024/6/30 2:30,96.4,2024/6/30 2:30,993.7,2024/6/30 2:30,22.2,2024/6/30 2:30,0
2024/6/30 2:40,0,2024/6/30 2:40,0,2024/6/30 2:40,0,2024/6/30 2:40,0,2024/6/30 2:40,1,2024/6/30 2:40,23.3,2024/6/30 2:40,96.2,2024/6/30 2:40,993.8,2024/6/30 2:40,22.3,2024/6/30 2:40,0
2024/6/30 2:50,0,2024/6/30 2:50,0,2024/6/30 2:50,0,2024/6/30 2:50,0,2024/6/30 2:50,1,2024/6/30 2:50,23.4,2024/6/30 2:50,96.2,2024/6/30 2:50,993.6,2024/6/30 2:50,22.4,2024/6/30 2:50,0
2024/6/30 3:00,0,2024/6/30 3:00,0,2024/6/30 3:00,0,2024/6/30 3:00,0,2024/6/30 3:00,1,2024/6/30 3:00,23.5,2024/6/30 3:00,96.1,2024/6/30 3:00,993.5,2024/6/30 3:00,22.4,2024/6/30 3:00,0
2024/6/30 3:10,0,2024/6/30 3:10,0,2024/6/30 3:10,0,2024/6/30 3:10,0,2024/6/30 3:10,1,2024/6/30 3:10,23.5,2024/6/30 3:10,96.1,2024/6/30 3:10,993.5,2024/6/30 3:10,22.5,2024/6/30 3:10,0
2024/6/30 3:20,0,2024/6/30 3:20,0,2024/6/30 3:20,0,2024/6/30 3:20,0.5,2024/6/30 3:20,1,2024/6/30 3:20,23.6,2024/6/30 3:20,96,2024/6/30 3:20,993.4,2024/6/30 3:20,22.7,2024/6/30 3:20,0
2024/6/30 3:30,0,2024/6/30 3:30,0,2024/6/30 3:30,0,2024/6/30 3:30,0.3,2024/6/30 3:30,1,2024/6/30 3:30,23.6,2024/6/30 3:30,95.9,2024/6/30 3:30,993.3,2024/6/30 3:30,22.7,2024/6/30 3:30,0
2024/6/30 3:40,0,2024/6/30 3:40,0,2024/6/30 3:40,0,2024/6/30 3:40,0.7,2024/6/30 3:40,1,2024/6/30 3:40,23.6,2024/6/30 3:40,95.9,2024/6/30 3:40,993.5,2024/6/30 3:40,22.8,2024/6/30 3:40,0
2024/6/30 3:50,0,2024/6/30 3:50,0,2024/6/30 3:50,0,2024/6/30 3:50,0,2024/6/30 3:50,1,2024/6/30 3:50,23.7,2024/6/30 3:50,95.9,2024/6/30 3:50,993.6,2024/6/30 3:50,22.9,2024/6/30 3:50,0
2024/6/30 4:00,0,2024/6/30 4:00,0,2024/6/30 4:00,0,2024/6/30 4:00,0.3,2024/6/30 4:00,1,2024/6/30 4:00,23.8,2024/6/30 4:00,96.1,2024/6/30 4:00,993.7,2024/6/30 4:00,22.9,2024/6/30 4:00,0
2024/6/30 4:10,0,2024/6/30 4:10,0,2024/6/30 4:10,0,2024/6/30 4:10,0.5,2024/6/30 4:10,1,2024/6/30 4:10,23.8,2024/6/30 4:10,96,2024/6/30 4:10,993.8,2024/6/30 4:10,23,2024/6/30 4:10,0
2024/6/30 4:20,0,2024/6/30 4:20,0,2024/6/30 4:20,0,2024/6/30 4:20,0.3,2024/6/30 4:20,1,2024/6/30 4:20,23.9,2024/6/30 4:20,96,2024/6/30 4:20,993.8,2024/6/30 4:20,23,2024/6/30 4:20,0
2024/6/30 4:30,0,2024/6/30 4:30,0,2024/6/30 4:30,0,2024/6/30 4:30,1,2024/6/30 4:30,1,2024/6/30 4:30,23.9,2024/6/30 4:30,96.1,2024/6/30 4:30,993.9,2024/6/30 4:30,23,2024/6/30 4:30,0
2024/6/30 4:40,0,2024/6/30 4:40,0,2024/6/30 4:40,0,2024/6/30 4:40,1,2024/6/30 4:40,1,2024/6/30 4:40,23.9,2024/6/30 4:40,96.2,2024/6/30 4:40,993.9,2024/6/30 4:40,23,2024/6/30 4:40,0
2024/6/30 4:50,0,2024/6/30 4:50,0,2024/6/30 4:50,0,2024/6/30 4:50,0.3,2024/6/30 4:50,1,2024/6/30 4:50,23.9,2024/6/30 4:50,96.2,2024/6/30 4:50,993.9,2024/6/30 4:50,23,2024/6/30 4:50,0
2024/6/30 5:00,0,2024/6/30 5:00,0,2024/6/30 5:00,0,2024/6/30 5:00,0.8,2024/6/30 5:00,1,2024/6/30 5:00,23.9,2024/6/30 5:00,96.1,2024/6/30 5:00,994,2024/6/30 5:00,23,2024/6/30 5:00,0
2024/6/30 5:10,0,2024/6/30 5:10,0,2024/6/30 5:10,0,2024/6/30 5:10,0.5,2024/6/30 5:10,1,2024/6/30 5:10,23.7,2024/6/30 5:10,96.1,2024/6/30 5:10,993.9,2024/6/30 5:10,22.9,2024/6/30 5:10,0
2024/6/30 5:20,0,2024/6/30 5:20,0,2024/6/30 5:20,0,2024/6/30 5:20,1,2024/6/30 5:20,1,2024/6/30 5:20,23.7,2024/6/30 5:20,96.2,2024/6/30 5:20,994,2024/6/30 5:20,22.9,2024/6/30 5:20,0
2024/6/30 5:30,0,2024/6/30 5:30,0,2024/6/30 5:30,0,2024/6/30 5:30,1,2024/6/30 5:30,1,2024/6/30 5:30,23.7,2024/6/30 5:30,96.4,2024/6/30 5:30,993.8,2024/6/30 5:30,23,2024/6/30 5:30,0
2024/6/30 5:40,0,2024/6/30 5:40,0,2024/6/30 5:40,0,2024/6/30 5:40,1.5,2024/6/30 5:40,1,2024/6/30 5:40,23.7,2024/6/30 5:40,96.4,2024/6/30 5:40,993.7,2024/6/30 5:40,23,2024/6/30 5:40,0
2024/6/30 5:50,0,2024/6/30 5:50,0,2024/6/30 5:50,0,2024/6/30 5:50,1,2024/6/30 5:50,1,2024/6/30 5:50,23.7,2024/6/30 5:50,96.4,2024/6/30 5:50,993.7,2024/6/30 5:50,23,2024/6/30 5:50,0.5025
2024/6/30 6:00,0,2024/6/30 6:00,0,2024/6/30 6:00,0,2024/6/30 6:00,1.2,2024/6/30 6:00,1,2024/6/30 6:00,23.8,2024/6/30 6:00,96.5,2024/6/30 6:00,993.8,2024/6/30 6:00,23.1,2024/6/30 6:00,0.737
2024/6/30 6:10,0,2024/6/30 6:10,0,2024/6/30 6:10,16.15,2024/6/30 6:10,0.5,2024/6/30 6:10,1,2024/6/30 6:10,24,2024/6/30 6:10,96.4,2024/6/30 6:10,993.9,2024/6/30 6:10,23.2,2024/6/30 6:10,1.3399
2024/6/30 6:20,19.8,2024/6/30 6:20,0,2024/6/30 6:20,21.85,2024/6/30 6:20,0.8,2024/6/30 6:20,1,2024/6/30 6:20,24,2024/6/30 6:20,96.1,2024/6/30 6:20,993.9,2024/6/30 6:20,23.2,2024/6/30 6:20,2.4789
2024/6/30 6:30,25.3,2024/6/30 6:30,0,2024/6/30 6:30,26.6,2024/6/30 6:30,1,2024/6/30 6:30,1,2024/6/30 6:30,24.1,2024/6/30 6:30,96,2024/6/30 6:30,994,2024/6/30 6:30,23.3,2024/6/30 6:30,3.0818
2024/6/30 6:40,38.5,2024/6/30 6:40,0,2024/6/30 6:40,41.8,2024/6/30 6:40,1.2,2024/6/30 6:40,1,2024/6/30 6:40,24.2,2024/6/30 6:40,95.9,2024/6/30 6:40,994,2024/6/30 6:40,23.5,2024/6/30 6:40,4.5892
2024/6/30 6:50,40.7,2024/6/30 6:50,0,2024/6/30 6:50,42.75,2024/6/30 6:50,0.7,2024/6/30 6:50,1,2024/6/30 6:50,24.3,2024/6/30 6:50,95.9,2024/6/30 6:50,994.1,2024/6/30 6:50,23.5,2024/6/30 6:50,3.7853
2024/6/30 7:00,34.1,2024/6/30 7:00,0,2024/6/30 7:00,38,2024/6/30 7:00,0,2024/6/30 7:00,1,2024/6/30 7:00,24.4,2024/6/30 7:00,95.7,2024/6/30 7:00,994.4,2024/6/30 7:00,23.5,2024/6/30 7:00,4.7567
2024/6/30 7:10,60.5,2024/6/30 7:10,0,2024/6/30 7:10,64.6,2024/6/30 7:10,0.5,2024/6/30 7:10,1,2024/6/30 7:10,24.5,2024/6/30 7:10,95.3,2024/6/30 7:10,994.4,2024/6/30 7:10,23.7,2024/6/30 7:10,7.4031
2024/6/30 7:20,82.5,2024/6/30 7:20,0,2024/6/30 7:20,85.5,2024/6/30 7:20,0.5,2024/6/30 7:20,1,2024/6/30 7:20,24.6,2024/6/30 7:20,95,2024/6/30 7:20,994.3,2024/6/30 7:20,23.9,2024/6/30 7:20,9.145
2024/6/30 7:30,88,2024/6/30 7:30,0,2024/6/30 7:30,94.05,2024/6/30 7:30,1.2,2024/6/30 7:30,1,2024/6/30 7:30,24.8,2024/6/30 7:30,94.6,2024/6/30 7:30,994.3,2024/6/30 7:30,24,2024/6/30 7:30,10.5519
2024/6/30 7:40,99,2024/6/30 7:40,0,2024/6/30 7:40,106.4,2024/6/30 7:40,0.5,2024/6/30 7:40,1,2024/6/30 7:40,24.9,2024/6/30 7:40,94.3,2024/6/30 7:40,994.4,2024/6/30 7:40,24.3,2024/6/30 7:40,12.7962
2024/6/30 7:50,119.9,2024/6/30 7:50,0,2024/6/30 7:50,130.15,2024/6/30 7:50,0.5,2024/6/30 7:50,1,2024/6/30 7:50,25,2024/6/30 7:50,94,2024/6/30 7:50,994.6,2024/6/30 7:50,24.3,2024/6/30 7:50,13.4662
2024/6/30 8:00,101.2,2024/6/30 8:00,0,2024/6/30 8:00,110.2,2024/6/30 8:00,0,2024/6/30 8:00,1,2024/6/30 8:00,25.1,2024/6/30 8:00,93.5,2024/6/30 8:00,994.7,2024/6/30 8:00,24.3,2024/6/30 8:00,13.5332
2024/6/30 8:10,114.4,2024/6/30 8:10,0,2024/6/30 8:10,126.35,2024/6/30 8:10,0.7,2024/6/30 8:10,1,2024/6/30 8:10,25.1,2024/6/30 8:10,93.2,2024/6/30 8:10,994.7,2024/6/30 8:10,24.5,2024/6/30 8:10,15.3756
2024/6/30 8:20,106.7,2024/6/30 8:20,0,2024/6/30 8:20,114.95,2024/6/30 8:20,1,2024/6/30 8:20,1,2024/6/30 8:20,25,2024/6/30 8:20,93.2,2024/6/30 8:20,994.8,2024/6/30 8:20,24.3,2024/6/30 8:20,15.4091
2024/6/30 8:30,170.5,2024/6/30 8:30,0,2024/6/30 8:30,176.7,2024/6/30 8:30,0.7,2024/6/30 8:30,1,2024/6/30 8:30,25.2,2024/6/30 8:30,93.6,2024/6/30 8:30,994.8,2024/6/30 8:30,25.3,2024/6/30 8:30,19.3618
2024/6/30 8:40,155.1,2024/6/30 8:40,0,2024/6/30 8:40,170.05,2024/6/30 8:40,0.7,2024/6/30 8:40,1,2024/6/30 8:40,25.3,2024/6/30 8:40,92.8,2024/6/30 8:40,994.8,2024/6/30 8:40,25.3,2024/6/30 8:40,19.8308
2024/6/30 8:50,178.2,2024/6/30 8:50,0,2024/6/30 8:50,198.55,2024/6/30 8:50,0.7,2024/6/30 8:50,1,2024/6/30 8:50,25.5,2024/6/30 8:50,92.7,2024/6/30 8:50,994.8,2024/6/30 8:50,25.9,2024/6/30 8:50,23.4151
2024/6/30 9:00,162.8,2024/6/30 9:00,0,2024/6/30 9:00,172.9,2024/6/30 9:00,1,2024/6/30 9:00,1,2024/6/30 9:00,26,2024/6/30 9:00,91.4,2024/6/30 9:00,995,2024/6/30 9:00,26.4,2024/6/30 9:00,21.4722
2024/6/30 9:10,160.6,2024/6/30 9:10,0,2024/6/30 9:10,158.65,2024/6/30 9:10,1.4,2024/6/30 9:10,1,2024/6/30 9:10,26.1,2024/6/30 9:10,90.5,2024/6/30 9:10,995.2,2024/6/30 9:10,26.1,2024/6/30 9:10,18.7254
2024/6/30 9:20,140.8,2024/6/30 9:20,0,2024/6/30 9:20,154.85,2024/6/30 9:20,1.5,2024/6/30 9:20,2,2024/6/30 9:20,26,2024/6/30 9:20,90.6,2024/6/30 9:20,995.2,2024/6/30 9:20,25.8,2024/6/30 9:20,22.0082
2024/6/30 9:30,148.5,2024/6/30 9:30,0,2024/6/30 9:30,161.5,2024/6/30 9:30,1.4,2024/6/30 9:30,2,2024/6/30 9:30,26.4,2024/6/30 9:30,89.8,2024/6/30 9:30,995.3,2024/6/30 9:30,26.6,2024/6/30 9:30,24.6545
2024/6/30 9:40,172.7,2024/6/30 9:40,0,2024/6/30 9:40,191.9,2024/6/30 9:40,1.2,2024/6/30 9:40,2,2024/6/30 9:40,26.4,2024/6/30 9:40,89.4,2024/6/30 9:40,995.4,2024/6/30 9:40,26.6,2024/6/30 9:40,28.7078
2024/6/30 9:50,190.3,2024/6/30 9:50,0,2024/6/30 9:50,206.15,2024/6/30 9:50,0.5,2024/6/30 9:50,2,2024/6/30 9:50,26.6,2024/6/30 9:50,88.8,2024/6/30 9:50,995.4,2024/6/30 9:50,26.9,2024/6/30 9:50,26.7649
2024/6/30 10:00,205.7,2024/6/30 10:00,0,2024/6/30 10:00,214.7,2024/6/30 10:00,1.4,2024/6/30 10:00,2,2024/6/30 10:00,27.4,2024/6/30 10:00,86.7,2024/6/30 10:00,995.4,2024/6/30 10:00,28,2024/6/30 10:00,28.1383
2024/6/30 10:10,231,2024/6/30 10:10,0,2024/6/30 10:10,243.2,2024/6/30 10:10,0.8,2024/6/30 10:10,2,2024/6/30 10:10,27.7,2024/6/30 10:10,84.8,2024/6/30 10:10,995.4,2024/6/30 10:10,28.1,2024/6/30 10:10,27.1334
2024/6/30 10:20,199.1,2024/6/30 10:20,0,2024/6/30 10:20,214.7,2024/6/30 10:20,1.7,2024/6/30 10:20,2,2024/6/30 10:20,28.2,2024/6/30 10:20,82.3,2024/6/30 10:20,995.4,2024/6/30 10:20,28.2,2024/6/30 10:20,31.1196
2024/6/30 10:30,204.6,2024/6/30 10:30,0,2024/6/30 10:30,230.85,2024/6/30 10:30,1.4,2024/6/30 10:30,2,2024/6/30 10:30,27.8,2024/6/30 10:30,85,2024/6/30 10:30,995.4,2024/6/30 10:30,28.3,2024/6/30 10:30,34.3354
2024/6/30 10:40,242,2024/6/30 10:40,0,2024/6/30 10:40,255.55,2024/6/30 10:40,1.2,2024/6/30 10:40,2,2024/6/30 10:40,27.8,2024/6/30 10:40,84.3,2024/6/30 10:40,995.3,2024/6/30 10:40,28.1,2024/6/30 10:40,29.5787
2024/6/30 10:50,190.3,2024/6/30 10:50,0,2024/6/30 10:50,205.2,2024/6/30 10:50,0.8,2024/6/30 10:50,2,2024/6/30 10:50,27.7,2024/6/30 10:50,84.9,2024/6/30 10:50,995.3,2024/6/30 10:50,28.3,2024/6/30 10:50,28.2723
2024/6/30 11:00,168.3,2024/6/30 11:00,0,2024/6/30 11:00,183.35,2024/6/30 11:00,2.4,2024/6/30 11:00,2,2024/6/30 11:00,27.4,2024/6/30 11:00,86.4,2024/6/30 11:00,995.2,2024/6/30 11:00,27.6,2024/6/30 11:00,24.822
2024/6/30 11:10,220,2024/6/30 11:10,0,2024/6/30 11:10,250.8,2024/6/30 11:10,1.5,2024/6/30 11:10,2,2024/6/30 11:10,27.5,2024/6/30 11:10,85.2,2024/6/30 11:10,995.1,2024/6/30 11:10,28.1,2024/6/30 11:10,34.5364
2024/6/30 11:20,821.7,2024/6/30 11:20,186,2024/6/30 11:20,843.6,2024/6/30 11:20,1.2,2024/6/30 11:20,2,2024/6/30 11:20,28.5,2024/6/30 11:20,82.9,2024/6/30 11:20,995.1,2024/6/30 11:20,31.2,2024/6/30 11:20,49.3426
2024/6/30 11:30,487.3,2024/6/30 11:30,0,2024/6/30 11:30,509.2,2024/6/30 11:30,0.5,2024/6/30 11:30,2,2024/6/30 11:30,30.3,2024/6/30 11:30,77.5,2024/6/30 11:30,995.2,2024/6/30 11:30,35,2024/6/30 11:30,48.1366
2024/6/30 11:40,855.8,2024/6/30 11:40,204,2024/6/30 11:40,867.35,2024/6/30 11:40,0.8,2024/6/30 11:40,2,2024/6/30 11:40,31.3,2024/6/30 11:40,73.5,2024/6/30 11:40,995.1,2024/6/30 11:40,36.1,2024/6/30 11:40,52.0224
2024/6/30 11:50,1007.6,2024/6/30 11:50,320,2024/6/30 11:50,1027.9,2024/6/30 11:50,0.8,2024/6/30 11:50,2,2024/6/30 11:50,32.3,2024/6/30 11:50,71.6,2024/6/30 11:50,994.9,2024/6/30 11:50,37.8,2024/6/30 11:50,52.0559
2024/6/30 12:00,1026.3,2024/6/30 12:00,359,2024/6/30 12:00,1034.5499,2024/6/30 12:00,2.6,2024/6/30 12:00,2,2024/6/30 12:00,33.4,2024/6/30 12:00,67.2,2024/6/30 12:00,994.9,2024/6/30 12:00,41.8,2024/6/30 12:00,67.398
2024/6/30 12:10,772.2,2024/6/30 12:10,274,2024/6/30 12:10,789.45,2024/6/30 12:10,1.4,2024/6/30 12:10,3,2024/6/30 12:10,33,2024/6/30 12:10,67.1,2024/6/30 12:10,994.7,2024/6/30 12:10,39.1,2024/6/30 12:10,63.3112
2024/6/30 12:20,893.2,2024/6/30 12:20,417,2024/6/30 12:20,927.2,2024/6/30 12:20,1.2,2024/6/30 12:20,3,2024/6/30 12:20,32.8,2024/6/30 12:20,68,2024/6/30 12:20,994.7,2024/6/30 12:20,38.7,2024/6/30 12:20,77.8493
2024/6/30 12:30,877.8,2024/6/30 12:30,417,2024/6/30 12:30,921.5,2024/6/30 12:30,2.6,2024/6/30 12:30,3,2024/6/30 12:30,32.8,2024/6/30 12:30,66.2,2024/6/30 12:30,994.6,2024/6/30 12:30,37.2,2024/6/30 12:30,77.0454
2024/6/30 12:40,844.8,2024/6/30 12:40,432,2024/6/30 12:40,899.65,2024/6/30 12:40,1.5,2024/6/30 12:40,3,2024/6/30 12:40,33.8,2024/6/30 12:40,66.4,2024/6/30 12:40,994.6,2024/6/30 12:40,40.2,2024/6/30 12:40,79.7922
2024/6/30 12:50,744.7,2024/6/30 12:50,405,2024/6/30 12:50,809.4,2024/6/30 12:50,2.1,2024/6/30 12:50,3,2024/6/30 12:50,34.4,2024/6/30 12:50,63,2024/6/30 12:50,994.5,2024/6/30 12:50,37.2,2024/6/30 12:50,78.6868
2024/6/30 13:00,808.5,2024/6/30 13:00,475,2024/6/30 13:00,889.2,2024/6/30 13:00,1.2,2024/6/30 13:00,3,2024/6/30 13:00,33.8,2024/6/30 13:00,64.9,2024/6/30 13:00,994.5,2024/6/30 13:00,34.3,2024/6/30 13:00,79.2228
2024/6/30 13:10,786.5,2024/6/30 13:10,479,2024/6/30 13:10,877.8,2024/6/30 13:10,0.5,2024/6/30 13:10,3,2024/6/30 13:10,34.2,2024/6/30 13:10,63.9,2024/6/30 13:10,994.4,2024/6/30 13:10,34.4,2024/6/30 13:10,80.3617
2024/6/30 13:20,766.7,2024/6/30 13:20,475,2024/6/30 13:20,868.3,2024/6/30 13:20,1.2,2024/6/30 13:20,3,2024/6/30 13:20,35.3,2024/6/30 13:20,62.4,2024/6/30 13:20,994.3,2024/6/30 13:20,37.2,2024/6/30 13:20,71.8532
2024/6/30 13:30,760.1,2024/6/30 13:30,436,2024/6/30 13:30,869.25,2024/6/30 13:30,1.4,2024/6/30 13:30,3,2024/6/30 13:30,35.2,2024/6/30 13:30,60.6,2024/6/30 13:30,994.1,2024/6/30 13:30,36.9,2024/6/30 13:30,72.0207
2024/6/30 13:40,720.5,2024/6/30 13:40,437,2024/6/30 13:40,844.55,2024/6/30 13:40,2.2,2024/6/30 13:40,3,2024/6/30 13:40,35.4,2024/6/30 13:40,60.3,2024/6/30 13:40,994.2,2024/6/30 13:40,35.7,2024/6/30 13:40,66.8955
2024/6/30 13:50,741.4,2024/6/30 13:50,489,2024/6/30 13:50,879.7,2024/6/30 13:50,1,2024/6/30 13:50,3,2024/6/30 13:50,35,2024/6/30 13:50,60.9,2024/6/30 13:50,994,2024/6/30 13:50,34.7,2024/6/30 13:50,66.0581
2024/6/30 14:00,525.8,2024/6/30 14:00,293,2024/6/30 14:00,626.05,2024/6/30 14:00,1.7,2024/6/30 14:00,4,2024/6/30 14:00,35.3,2024/6/30 14:00,59.1,2024/6/30 14:00,993.9,2024/6/30 14:00,34,2024/6/30 14:00,62.1388
2024/6/30 14:10,581.9,2024/6/30 14:10,371,2024/6/30 14:10,732.45,2024/6/30 14:10,1.9,2024/6/30 14:10,4,2024/6/30 14:10,35.6,2024/6/30 14:10,59.3,2024/6/30 14:10,993.8,2024/6/30 14:10,34.6,2024/6/30 14:10,61.9043
2024/6/30 14:20,608.3,2024/6/30 14:20,432,2024/6/30 14:20,779,2024/6/30 14:20,1.4,2024/6/30 14:20,4,2024/6/30 14:20,34.9,2024/6/30 14:20,59.8,2024/6/30 14:20,993.7,2024/6/30 14:20,33.7,2024/6/30 14:20,62.0383
2024/6/30 14:30,619.3,2024/6/30 14:30,477,2024/6/30 14:30,823.65,2024/6/30 14:30,1.9,2024/6/30 14:30,4,2024/6/30 14:30,35.1,2024/6/30 14:30,59.9,2024/6/30 14:30,993.6,2024/6/30 14:30,34.1,2024/6/30 14:30,62.0718
2024/6/30 14:40,544.5,2024/6/30 14:40,440,2024/6/30 14:40,744.8,2024/6/30 14:40,3.1,2024/6/30 14:40,4,2024/6/30 14:40,34.4,2024/6/30 14:40,63.3,2024/6/30 14:40,993.4,2024/6/30 14:40,33.7,2024/6/30 14:40,55.2382
2024/6/30 14:50,506,2024/6/30 14:50,403,2024/6/30 14:50,723.9,2024/6/30 14:50,1.9,2024/6/30 14:50,4,2024/6/30 14:50,34.2,2024/6/30 14:50,61.5,2024/6/30 14:50,993.3,2024/6/30 14:50,33.3,2024/6/30 14:50,55.8412
2024/6/30 15:00,435.6,2024/6/30 15:00,360,2024/6/30 15:00,635.55,2024/6/30 15:00,1.4,2024/6/30 15:00,4,2024/6/30 15:00,34.4,2024/6/30 15:00,63,2024/6/30 15:00,993.3,2024/6/30 15:00,33.8,2024/6/30 15:00,56.1426
2024/6/30 15:10,467.5,2024/6/30 15:10,453,2024/6/30 15:10,722.95,2024/6/30 15:10,1.2,2024/6/30 15:10,4,2024/6/30 15:10,35.3,2024/6/30 15:10,59.6,2024/6/30 15:10,993.2,2024/6/30 15:10,34.6,2024/6/30 15:10,59.392
2024/6/30 15:20,430.1,2024/6/30 15:20,448,2024/6/30 15:20,695.4,2024/6/30 15:20,2.1,2024/6/30 15:20,4,2024/6/30 15:20,35.1,2024/6/30 15:20,60.4,2024/6/30 15:20,993.1,2024/6/30 15:20,33.8,2024/6/30 15:20,62.0383
2024/6/30 15:30,394.9,2024/6/30 15:30,399,2024/6/30 15:30,666.9,2024/6/30 15:30,1.4,2024/6/30 15:30,4,2024/6/30 15:30,34.9,2024/6/30 15:30,62.3,2024/6/30 15:30,993,2024/6/30 15:30,34,2024/6/30 15:30,61.5358
2024/6/30 15:40,316.8,2024/6/30 15:40,337,2024/6/30 15:40,551.95,2024/6/30 15:40,2.8,2024/6/30 15:40,4,2024/6/30 15:40,35.7,2024/6/30 15:40,61.1,2024/6/30 15:40,992.9,2024/6/30 15:40,34.9,2024/6/30 15:40,61.0334
2024/6/30 15:50,187,2024/6/30 15:50,133,2024/6/30 15:50,304.95,2024/6/30 15:50,2.6,2024/6/30 15:50,4,2024/6/30 15:50,35,2024/6/30 15:50,62.6,2024/6/30 15:50,992.7,2024/6/30 15:50,34.1,2024/6/30 15:50,33.9335
2024/6/30 16:00,328.9,2024/6/30 16:00,389,2024/6/30 16:00,607.05,2024/6/30 16:00,1.9,2024/6/30 16:00,4,2024/6/30 16:00,34.6,2024/6/30 16:00,62.8,2024/6/30 16:00,992.6,2024/6/30 16:00,34.4,2024/6/30 16:00,67.0295
2024/6/30 16:10,281.6,2024/6/30 16:10,428,2024/6/30 16:10,585.2,2024/6/30 16:10,1.7,2024/6/30 16:10,4,2024/6/30 16:10,35.6,2024/6/30 16:10,60.3,2024/6/30 16:10,992.4,2024/6/30 16:10,35,2024/6/30 16:10,57.985
2024/6/30 16:20,168.3,2024/6/30 16:20,167,2024/6/30 16:20,330.6,2024/6/30 16:20,3.3,2024/6/30 16:20,4,2024/6/30 16:20,34.1,2024/6/30 16:20,62.9,2024/6/30 16:20,992.2,2024/6/30 16:20,33.4,2024/6/30 16:20,38.0202
2024/6/30 16:30,194.7,2024/6/30 16:30,87,2024/6/30 16:30,304,2024/6/30 16:30,1.4,2024/6/30 16:30,4,2024/6/30 16:30,33.4,2024/6/30 16:30,65.4,2024/6/30 16:30,992.1,2024/6/30 16:30,33.3,2024/6/30 16:30,40.0636
2024/6/30 16:40,163.9,2024/6/30 16:40,97,2024/6/30 16:40,313.5,2024/6/30 16:40,1.9,2024/6/30 16:40,4,2024/6/30 16:40,33.8,2024/6/30 16:40,65.1,2024/6/30 16:40,992.1,2024/6/30 16:40,34.3,2024/6/30 16:40,38.2882
2024/6/30 16:50,158.4,2024/6/30 16:50,142,2024/6/30 16:50,459.8,2024/6/30 16:50,2.6,2024/6/30 16:50,4,2024/6/30 16:50,33.2,2024/6/30 16:50,65.2,2024/6/30 16:50,992,2024/6/30 16:50,33.2,2024/6/30 16:50,36.0773
2024/6/30 17:00,140.8,2024/6/30 17:00,68,2024/6/30 17:00,429.4,2024/6/30 17:00,2.4,2024/6/30 17:00,4,2024/6/30 17:00,33.2,2024/6/30 17:00,66.2,2024/6/30 17:00,991.8,2024/6/30 17:00,34,2024/6/30 17:00,35.9099
2024/6/30 17:10,110,2024/6/30 17:10,24,2024/6/30 17:10,315.4,2024/6/30 17:10,3.3,2024/6/30 17:10,4,2024/6/30 17:10,33.1,2024/6/30 17:10,66.6,2024/6/30 17:10,991.9,2024/6/30 17:10,33.2,2024/6/30 17:10,24.7885
2024/6/30 17:20,74.8,2024/6/30 17:20,0,2024/6/30 17:20,209,2024/6/30 17:20,1.4,2024/6/30 17:20,4,2024/6/30 17:20,32.7,2024/6/30 17:20,71.6,2024/6/30 17:20,991.8,2024/6/30 17:20,32.1,2024/6/30 17:20,22.1757
2024/6/30 17:30,99,2024/6/30 17:30,0,2024/6/30 17:30,178.6,2024/6/30 17:30,1.9,2024/6/30 17:30,4,2024/6/30 17:30,33,2024/6/30 17:30,70.6,2024/6/30 17:30,991.8,2024/6/30 17:30,32.6,2024/6/30 17:30,22.3767
2024/6/30 17:40,119.9,2024/6/30 17:40,0,2024/6/30 17:40,302.1,2024/6/30 17:40,1.5,2024/6/30 17:40,4,2024/6/30 17:40,32.9,2024/6/30 17:40,71.3,2024/6/30 17:40,991.9,2024/6/30 17:40,32.8,2024/6/30 17:40,20.8023
