time1,Instantaneous value of horizontal radiation,time2,Instantaneous value of inclined radiation,time3,Instantaneous value of scattered radiation,time4,Direct radiation instantaneous value,time5,WindSpeed,time6,WindDirection,time7,Temperature,time8,Pressure,time9,Humidity,time10,ComponentTemp,time11,P1
2024/8/22 19:20,0,2024/8/22 19:20,0,2024/8/22 19:20,0,2024/8/22 19:20,0,2024/8/22 19:20,0.6,2024/8/22 19:20,181,2024/8/22 19:20,33.7,2024/8/22 19:20,1002.1,2024/8/22 19:20,74,2024/8/22 19:20,33.4,2024/8/22 19:20,-0.2893
2024/8/22 19:30,0,2024/8/22 19:30,0,2024/8/22 19:30,0,2024/8/22 19:30,0,2024/8/22 19:30,0,2024/8/22 19:30,234,2024/8/22 19:30,33.6,2024/8/22 19:30,1002.2,2024/8/22 19:30,75.8,2024/8/22 19:30,33.2,2024/8/22 19:30,-0.2813
2024/8/22 19:40,0,2024/8/22 19:40,0,2024/8/22 19:40,0,2024/8/22 19:40,0,2024/8/22 19:40,1.1,2024/8/22 19:40,239,2024/8/22 19:40,33.2,2024/8/22 19:40,1002.4,2024/8/22 19:40,77.8,2024/8/22 19:40,32.8,2024/8/22 19:40,-0.2748
2024/8/22 19:50,0,2024/8/22 19:50,0,2024/8/22 19:50,0,2024/8/22 19:50,0,2024/8/22 19:50,0,2024/8/22 19:50,182,2024/8/22 19:50,33,2024/8/22 19:50,1002.5,2024/8/22 19:50,80,2024/8/22 19:50,32.6,2024/8/22 19:50,-0.2773
2024/8/22 20:00,0,2024/8/22 20:00,0,2024/8/22 20:00,0,2024/8/22 20:00,0,2024/8/22 20:00,1.3,2024/8/22 20:00,211,2024/8/22 20:00,33,2024/8/22 20:00,1002.6,2024/8/22 20:00,79.6,2024/8/22 20:00,32.6,2024/8/22 20:00,-0.2795
2024/8/22 20:10,0,2024/8/22 20:10,0,2024/8/22 20:10,0,2024/8/22 20:10,0,2024/8/22 20:10,0,2024/8/22 20:10,209,2024/8/22 20:10,32.8,2024/8/22 20:10,1002.7,2024/8/22 20:10,81.1,2024/8/22 20:10,32.3,2024/8/22 20:10,-0.281
2024/8/22 20:20,0,2024/8/22 20:20,0,2024/8/22 20:20,0,2024/8/22 20:20,0,2024/8/22 20:20,0,2024/8/22 20:20,203,2024/8/22 20:20,32.8,2024/8/22 20:20,1002.9,2024/8/22 20:20,80.7,2024/8/22 20:20,32.3,2024/8/22 20:20,-0.2751
2024/8/22 20:30,0,2024/8/22 20:30,0,2024/8/22 20:30,0,2024/8/22 20:30,0,2024/8/22 20:30,0.5,2024/8/22 20:30,216,2024/8/22 20:30,32.7,2024/8/22 20:30,1003.1,2024/8/22 20:30,79.8,2024/8/22 20:30,32.3,2024/8/22 20:30,9.5243
2024/8/22 20:40,0,2024/8/22 20:40,0,2024/8/22 20:40,0,2024/8/22 20:40,0,2024/8/22 20:40,1.1,2024/8/22 20:40,210,2024/8/22 20:40,32.8,2024/8/22 20:40,1003.3,2024/8/22 20:40,79.7,2024/8/22 20:40,32.3,2024/8/22 20:40,9.4997
2024/8/22 20:50,0,2024/8/22 20:50,0,2024/8/22 20:50,0,2024/8/22 20:50,0,2024/8/22 20:50,0.8,2024/8/22 20:50,227,2024/8/22 20:50,32.7,2024/8/22 20:50,1003.4,2024/8/22 20:50,81.4,2024/8/22 20:50,32.1,2024/8/22 20:50,9.5162
2024/8/22 21:00,0,2024/8/22 21:00,0,2024/8/22 21:00,0,2024/8/22 21:00,0,2024/8/22 21:00,1.2,2024/8/22 21:00,188,2024/8/22 21:00,32.4,2024/8/22 21:00,1003.7,2024/8/22 21:00,81.6,2024/8/22 21:00,32,2024/8/22 21:00,9.513
2024/8/22 21:10,0,2024/8/22 21:10,0,2024/8/22 21:10,0,2024/8/22 21:10,0,2024/8/22 21:10,1,2024/8/22 21:10,187,2024/8/22 21:10,32.6,2024/8/22 21:10,1003.6,2024/8/22 21:10,80.9,2024/8/22 21:10,32.2,2024/8/22 21:10,9.5042
2024/8/22 21:20,0,2024/8/22 21:20,0,2024/8/22 21:20,0,2024/8/22 21:20,0,2024/8/22 21:20,1.9,2024/8/22 21:20,169,2024/8/22 21:20,32.6,2024/8/22 21:20,1003.7,2024/8/22 21:20,80,2024/8/22 21:20,32.2,2024/8/22 21:20,9.4918
2024/8/22 21:30,0,2024/8/22 21:30,0,2024/8/22 21:30,0,2024/8/22 21:30,0,2024/8/22 21:30,1.9,2024/8/22 21:30,171,2024/8/22 21:30,32.6,2024/8/22 21:30,1003.9,2024/8/22 21:30,79.2,2024/8/22 21:30,32.1,2024/8/22 21:30,9.4605
2024/8/22 21:40,0,2024/8/22 21:40,0,2024/8/22 21:40,0,2024/8/22 21:40,0,2024/8/22 21:40,1.3,2024/8/22 21:40,191,2024/8/22 21:40,32.6,2024/8/22 21:40,1004.1,2024/8/22 21:40,78.5,2024/8/22 21:40,32.2,2024/8/22 21:40,9.4504
2024/8/22 21:50,0,2024/8/22 21:50,0,2024/8/22 21:50,0,2024/8/22 21:50,0,2024/8/22 21:50,2.8,2024/8/22 21:50,201,2024/8/22 21:50,32.5,2024/8/22 21:50,1004,2024/8/22 21:50,78.3,2024/8/22 21:50,32.1,2024/8/22 21:50,9.3858
2024/8/22 22:00,0,2024/8/22 22:00,0,2024/8/22 22:00,0,2024/8/22 22:00,0,2024/8/22 22:00,2,2024/8/22 22:00,172,2024/8/22 22:00,32.5,2024/8/22 22:00,1004.1,2024/8/22 22:00,78.5,2024/8/22 22:00,32.1,2024/8/22 22:00,9.2472
2024/8/22 22:10,0,2024/8/22 22:10,0,2024/8/22 22:10,0,2024/8/22 22:10,0,2024/8/22 22:10,1.1,2024/8/22 22:10,227,2024/8/22 22:10,32.4,2024/8/22 22:10,1004.3,2024/8/22 22:10,79,2024/8/22 22:10,32,2024/8/22 22:10,8.2893
2024/8/22 22:20,0,2024/8/22 22:20,0,2024/8/22 22:20,0,2024/8/22 22:20,0,2024/8/22 22:20,2.4,2024/8/22 22:20,179,2024/8/22 22:20,32.3,2024/8/22 22:20,1004.3,2024/8/22 22:20,79,2024/8/22 22:20,32,2024/8/22 22:20,-0.3178
2024/8/22 22:30,0,2024/8/22 22:30,0,2024/8/22 22:30,0,2024/8/22 22:30,0,2024/8/22 22:30,2.7,2024/8/22 22:30,209,2024/8/22 22:30,32.2,2024/8/22 22:30,1004.3,2024/8/22 22:30,79.7,2024/8/22 22:30,31.8,2024/8/22 22:30,-0.3094
2024/8/22 22:40,0,2024/8/22 22:40,0,2024/8/22 22:40,0,2024/8/22 22:40,0,2024/8/22 22:40,2.7,2024/8/22 22:40,179,2024/8/22 22:40,32.1,2024/8/22 22:40,1004.3,2024/8/22 22:40,80.4,2024/8/22 22:40,31.8,2024/8/22 22:40,-0.3158
2024/8/22 22:50,0,2024/8/22 22:50,0,2024/8/22 22:50,0,2024/8/22 22:50,0,2024/8/22 22:50,1.6,2024/8/22 22:50,168,2024/8/22 22:50,32.1,2024/8/22 22:50,1004.3,2024/8/22 22:50,80.6,2024/8/22 22:50,31.6,2024/8/22 22:50,-0.3137
2024/8/22 23:00,0,2024/8/22 23:00,0,2024/8/22 23:00,0,2024/8/22 23:00,0,2024/8/22 23:00,2,2024/8/22 23:00,190,2024/8/22 23:00,32.1,2024/8/22 23:00,1004.4,2024/8/22 23:00,80.2,2024/8/22 23:00,31.7,2024/8/22 23:00,-0.3064
2024/8/22 23:10,0,2024/8/22 23:10,0,2024/8/22 23:10,0,2024/8/22 23:10,0,2024/8/22 23:10,2.1,2024/8/22 23:10,164,2024/8/22 23:10,32,2024/8/22 23:10,1004.4,2024/8/22 23:10,80.7,2024/8/22 23:10,31.6,2024/8/22 23:10,-0.3061
2024/8/22 23:20,0,2024/8/22 23:20,0,2024/8/22 23:20,0,2024/8/22 23:20,0,2024/8/22 23:20,2,2024/8/22 23:20,175,2024/8/22 23:20,31.9,2024/8/22 23:20,1004.4,2024/8/22 23:20,81.3,2024/8/22 23:20,31.5,2024/8/22 23:20,-0.2912
2024/8/22 23:30,0,2024/8/22 23:30,0,2024/8/22 23:30,0,2024/8/22 23:30,0,2024/8/22 23:30,1.3,2024/8/22 23:30,210,2024/8/22 23:30,31.9,2024/8/22 23:30,1004.3,2024/8/22 23:30,81,2024/8/22 23:30,31.5,2024/8/22 23:30,-0.2912
2024/8/22 23:40,0,2024/8/22 23:40,0,2024/8/22 23:40,0,2024/8/22 23:40,0,2024/8/22 23:40,1.7,2024/8/22 23:40,224,2024/8/22 23:40,31.8,2024/8/22 23:40,1004.3,2024/8/22 23:40,81.2,2024/8/22 23:40,31.3,2024/8/22 23:40,-0.2936
2024/8/22 23:50,0,2024/8/22 23:50,0,2024/8/22 23:50,0,2024/8/22 23:50,0,2024/8/22 23:50,3.7,2024/8/22 23:50,201,2024/8/22 23:50,31.8,2024/8/22 23:50,1004.3,2024/8/22 23:50,80.7,2024/8/22 23:50,31.3,2024/8/22 23:50,-0.2974
2024/8/23 0:00,0,2024/8/23 0:00,0,2024/8/23 0:00,0,2024/8/23 0:00,0,2024/8/23 0:00,2,2024/8/23 0:00,194,2024/8/23 0:00,31.8,2024/8/23 0:00,1004.5,2024/8/23 0:00,80.5,2024/8/23 0:00,31.3,2024/8/23 0:00,-0.293
2024/8/23 0:10,0,2024/8/23 0:10,0,2024/8/23 0:10,0,2024/8/23 0:10,0,2024/8/23 0:10,1.6,2024/8/23 0:10,183,2024/8/23 0:10,31.7,2024/8/23 0:10,1004.5,2024/8/23 0:10,81,2024/8/23 0:10,31.2,2024/8/23 0:10,-0.274
2024/8/23 0:20,0,2024/8/23 0:20,0,2024/8/23 0:20,0,2024/8/23 0:20,0,2024/8/23 0:20,2.1,2024/8/23 0:20,174,2024/8/23 0:20,31.7,2024/8/23 0:20,1004.5,2024/8/23 0:20,80.8,2024/8/23 0:20,31.1,2024/8/23 0:20,-0.2577
2024/8/23 0:30,0,2024/8/23 0:30,0,2024/8/23 0:30,0,2024/8/23 0:30,0,2024/8/23 0:30,2.4,2024/8/23 0:30,203,2024/8/23 0:30,31.7,2024/8/23 0:30,1004.4,2024/8/23 0:30,79.4,2024/8/23 0:30,31.2,2024/8/23 0:30,-0.2673
2024/8/23 0:40,0,2024/8/23 0:40,0,2024/8/23 0:40,0,2024/8/23 0:40,0,2024/8/23 0:40,2.6,2024/8/23 0:40,175,2024/8/23 0:40,31.7,2024/8/23 0:40,1004.2,2024/8/23 0:40,78.8,2024/8/23 0:40,31.1,2024/8/23 0:40,-0.2784
2024/8/23 0:50,0,2024/8/23 0:50,0,2024/8/23 0:50,0,2024/8/23 0:50,0,2024/8/23 0:50,2.2,2024/8/23 0:50,168,2024/8/23 0:50,31.6,2024/8/23 0:50,1004.3,2024/8/23 0:50,78.9,2024/8/23 0:50,31.1,2024/8/23 0:50,-0.2841
2024/8/23 1:00,0,2024/8/23 1:00,0,2024/8/23 1:00,0,2024/8/23 1:00,0,2024/8/23 1:00,4.4,2024/8/23 1:00,204,2024/8/23 1:00,31.6,2024/8/23 1:00,1004.3,2024/8/23 1:00,79.5,2024/8/23 1:00,31,2024/8/23 1:00,-0.2846
2024/8/23 1:10,0,2024/8/23 1:10,0,2024/8/23 1:10,0,2024/8/23 1:10,0,2024/8/23 1:10,1.6,2024/8/23 1:10,167,2024/8/23 1:10,31.4,2024/8/23 1:10,1004.2,2024/8/23 1:10,79.9,2024/8/23 1:10,30.8,2024/8/23 1:10,-0.2753
2024/8/23 1:20,0,2024/8/23 1:20,0,2024/8/23 1:20,0,2024/8/23 1:20,0,2024/8/23 1:20,1.9,2024/8/23 1:20,179,2024/8/23 1:20,31.2,2024/8/23 1:20,1004.2,2024/8/23 1:20,80.7,2024/8/23 1:20,30.7,2024/8/23 1:20,-0.2746
2024/8/23 1:30,0,2024/8/23 1:30,0,2024/8/23 1:30,0,2024/8/23 1:30,0,2024/8/23 1:30,2.5,2024/8/23 1:30,203,2024/8/23 1:30,31.3,2024/8/23 1:30,1004.1,2024/8/23 1:30,80.4,2024/8/23 1:30,30.8,2024/8/23 1:30,-0.2784
2024/8/23 1:40,0,2024/8/23 1:40,0,2024/8/23 1:40,0,2024/8/23 1:40,0,2024/8/23 1:40,1.1,2024/8/23 1:40,161,2024/8/23 1:40,31.2,2024/8/23 1:40,1004,2024/8/23 1:40,81.1,2024/8/23 1:40,30.6,2024/8/23 1:40,-0.279
2024/8/23 1:50,0,2024/8/23 1:50,0,2024/8/23 1:50,0,2024/8/23 1:50,0,2024/8/23 1:50,1.6,2024/8/23 1:50,206,2024/8/23 1:50,30.9,2024/8/23 1:50,1003.9,2024/8/23 1:50,82.3,2024/8/23 1:50,30.3,2024/8/23 1:50,-0.2783
2024/8/23 2:00,0,2024/8/23 2:00,0,2024/8/23 2:00,0,2024/8/23 2:00,0,2024/8/23 2:00,1.1,2024/8/23 2:00,185,2024/8/23 2:00,31,2024/8/23 2:00,1004,2024/8/23 2:00,82,2024/8/23 2:00,30.4,2024/8/23 2:00,-0.2749
2024/8/23 2:10,0,2024/8/23 2:10,0,2024/8/23 2:10,0,2024/8/23 2:10,0,2024/8/23 2:10,1.5,2024/8/23 2:10,218,2024/8/23 2:10,30.8,2024/8/23 2:10,1004,2024/8/23 2:10,82.6,2024/8/23 2:10,30.3,2024/8/23 2:10,-0.2764
2024/8/23 2:20,0,2024/8/23 2:20,0,2024/8/23 2:20,0,2024/8/23 2:20,0,2024/8/23 2:20,2,2024/8/23 2:20,179,2024/8/23 2:20,31,2024/8/23 2:20,1004,2024/8/23 2:20,81.9,2024/8/23 2:20,30.5,2024/8/23 2:20,-0.2783
2024/8/23 2:30,0,2024/8/23 2:30,0,2024/8/23 2:30,0,2024/8/23 2:30,0,2024/8/23 2:30,2.5,2024/8/23 2:30,189,2024/8/23 2:30,30.9,2024/8/23 2:30,1003.9,2024/8/23 2:30,82.1,2024/8/23 2:30,30.4,2024/8/23 2:30,-0.2806
2024/8/23 2:40,0,2024/8/23 2:40,0,2024/8/23 2:40,0,2024/8/23 2:40,0,2024/8/23 2:40,1.8,2024/8/23 2:40,179,2024/8/23 2:40,31,2024/8/23 2:40,1004.1,2024/8/23 2:40,82,2024/8/23 2:40,30.5,2024/8/23 2:40,-0.2816
2024/8/23 2:50,0,2024/8/23 2:50,0,2024/8/23 2:50,0,2024/8/23 2:50,0,2024/8/23 2:50,1.6,2024/8/23 2:50,165,2024/8/23 2:50,31,2024/8/23 2:50,1004.1,2024/8/23 2:50,81.6,2024/8/23 2:50,30.5,2024/8/23 2:50,-0.2836
2024/8/23 3:00,0,2024/8/23 3:00,0,2024/8/23 3:00,0,2024/8/23 3:00,0,2024/8/23 3:00,2.9,2024/8/23 3:00,185,2024/8/23 3:00,31,2024/8/23 3:00,1003.9,2024/8/23 3:00,81.8,2024/8/23 3:00,30.5,2024/8/23 3:00,-0.2859
2024/8/23 3:10,0,2024/8/23 3:10,0,2024/8/23 3:10,0,2024/8/23 3:10,0,2024/8/23 3:10,2.8,2024/8/23 3:10,195,2024/8/23 3:10,31,2024/8/23 3:10,1004,2024/8/23 3:10,82.2,2024/8/23 3:10,30.4,2024/8/23 3:10,-0.2917
2024/8/23 3:20,0,2024/8/23 3:20,0,2024/8/23 3:20,0,2024/8/23 3:20,0,2024/8/23 3:20,1.8,2024/8/23 3:20,194,2024/8/23 3:20,31,2024/8/23 3:20,1003.9,2024/8/23 3:20,82.4,2024/8/23 3:20,30.3,2024/8/23 3:20,-0.2915
2024/8/23 3:30,0,2024/8/23 3:30,0,2024/8/23 3:30,0,2024/8/23 3:30,0,2024/8/23 3:30,1.3,2024/8/23 3:30,173,2024/8/23 3:30,30.8,2024/8/23 3:30,1003.9,2024/8/23 3:30,82.5,2024/8/23 3:30,30.2,2024/8/23 3:30,-0.2928
2024/8/23 3:40,0,2024/8/23 3:40,0,2024/8/23 3:40,0,2024/8/23 3:40,0,2024/8/23 3:40,1.7,2024/8/23 3:40,233,2024/8/23 3:40,30.8,2024/8/23 3:40,1004,2024/8/23 3:40,82.3,2024/8/23 3:40,30.2,2024/8/23 3:40,-0.2947
2024/8/23 3:50,0,2024/8/23 3:50,0,2024/8/23 3:50,0,2024/8/23 3:50,0,2024/8/23 3:50,2.4,2024/8/23 3:50,189,2024/8/23 3:50,30.7,2024/8/23 3:50,1004,2024/8/23 3:50,82.7,2024/8/23 3:50,30.1,2024/8/23 3:50,-0.2914
2024/8/23 4:00,0,2024/8/23 4:00,0,2024/8/23 4:00,0,2024/8/23 4:00,0,2024/8/23 4:00,2.3,2024/8/23 4:00,185,2024/8/23 4:00,30.7,2024/8/23 4:00,1004,2024/8/23 4:00,82.4,2024/8/23 4:00,30.1,2024/8/23 4:00,-0.2933
2024/8/23 4:10,0,2024/8/23 4:10,0,2024/8/23 4:10,0,2024/8/23 4:10,0,2024/8/23 4:10,1.2,2024/8/23 4:10,199,2024/8/23 4:10,30.7,2024/8/23 4:10,1003.9,2024/8/23 4:10,82.3,2024/8/23 4:10,30.1,2024/8/23 4:10,-0.29
2024/8/23 4:20,0,2024/8/23 4:20,0,2024/8/23 4:20,0,2024/8/23 4:20,0,2024/8/23 4:20,1.7,2024/8/23 4:20,191,2024/8/23 4:20,30.4,2024/8/23 4:20,1004,2024/8/23 4:20,83.7,2024/8/23 4:20,29.9,2024/8/23 4:20,-0.2861
2024/8/23 4:30,0,2024/8/23 4:30,0,2024/8/23 4:30,0,2024/8/23 4:30,0,2024/8/23 4:30,1.1,2024/8/23 4:30,188,2024/8/23 4:30,30.3,2024/8/23 4:30,1003.9,2024/8/23 4:30,84.4,2024/8/23 4:30,29.8,2024/8/23 4:30,-0.2843
2024/8/23 4:40,0,2024/8/23 4:40,0,2024/8/23 4:40,0,2024/8/23 4:40,0,2024/8/23 4:40,0.9,2024/8/23 4:40,227,2024/8/23 4:40,30.4,2024/8/23 4:40,1003.9,2024/8/23 4:40,84.1,2024/8/23 4:40,29.8,2024/8/23 4:40,-0.2822
2024/8/23 4:50,0,2024/8/23 4:50,0,2024/8/23 4:50,0,2024/8/23 4:50,0,2024/8/23 4:50,2.1,2024/8/23 4:50,175,2024/8/23 4:50,30.4,2024/8/23 4:50,1003.8,2024/8/23 4:50,83.8,2024/8/23 4:50,29.9,2024/8/23 4:50,-0.2892
2024/8/23 5:00,0,2024/8/23 5:00,0,2024/8/23 5:00,0,2024/8/23 5:00,0,2024/8/23 5:00,1.2,2024/8/23 5:00,195,2024/8/23 5:00,30.5,2024/8/23 5:00,1003.9,2024/8/23 5:00,83.5,2024/8/23 5:00,29.9,2024/8/23 5:00,-0.289
2024/8/23 5:10,0,2024/8/23 5:10,0,2024/8/23 5:10,0,2024/8/23 5:10,0,2024/8/23 5:10,1.3,2024/8/23 5:10,165,2024/8/23 5:10,30.5,2024/8/23 5:10,1004,2024/8/23 5:10,83.2,2024/8/23 5:10,29.9,2024/8/23 5:10,-0.291
2024/8/23 5:20,0,2024/8/23 5:20,0,2024/8/23 5:20,0,2024/8/23 5:20,0,2024/8/23 5:20,2,2024/8/23 5:20,184,2024/8/23 5:20,30.5,2024/8/23 5:20,1003.9,2024/8/23 5:20,83.5,2024/8/23 5:20,30,2024/8/23 5:20,-0.2963
2024/8/23 5:30,0,2024/8/23 5:30,0,2024/8/23 5:30,0,2024/8/23 5:30,0,2024/8/23 5:30,1.1,2024/8/23 5:30,191,2024/8/23 5:30,30.6,2024/8/23 5:30,1004.1,2024/8/23 5:30,83.8,2024/8/23 5:30,30,2024/8/23 5:30,-0.295
2024/8/23 5:40,0,2024/8/23 5:40,0,2024/8/23 5:40,0,2024/8/23 5:40,0,2024/8/23 5:40,2.3,2024/8/23 5:40,223,2024/8/23 5:40,30.7,2024/8/23 5:40,1004.2,2024/8/23 5:40,83.3,2024/8/23 5:40,30,2024/8/23 5:40,-0.3053
2024/8/23 5:50,0,2024/8/23 5:50,0,2024/8/23 5:50,0,2024/8/23 5:50,0,2024/8/23 5:50,1.1,2024/8/23 5:50,224,2024/8/23 5:50,30.7,2024/8/23 5:50,1004.3,2024/8/23 5:50,83.7,2024/8/23 5:50,30,2024/8/23 5:50,-0.3022
2024/8/23 6:00,0,2024/8/23 6:00,0,2024/8/23 6:00,0,2024/8/23 6:00,0,2024/8/23 6:00,1.3,2024/8/23 6:00,171,2024/8/23 6:00,30.6,2024/8/23 6:00,1004.5,2024/8/23 6:00,84.5,2024/8/23 6:00,29.8,2024/8/23 6:00,0
2024/8/23 6:10,7,2024/8/23 6:10,8,2024/8/23 6:10,8,2024/8/23 6:10,0,2024/8/23 6:10,0.9,2024/8/23 6:10,188,2024/8/23 6:10,30.5,2024/8/23 6:10,1004.6,2024/8/23 6:10,84.8,2024/8/23 6:10,30,2024/8/23 6:10,0.2928
2024/8/23 6:20,17,2024/8/23 6:20,19,2024/8/23 6:20,19,2024/8/23 6:20,1.8,2024/8/23 6:20,0.7,2024/8/23 6:20,180,2024/8/23 6:20,30.5,2024/8/23 6:20,1004.6,2024/8/23 6:20,85.1,2024/8/23 6:20,30.1,2024/8/23 6:20,3.9218
2024/8/23 6:30,30,2024/8/23 6:30,36,2024/8/23 6:30,36,2024/8/23 6:30,5.4,2024/8/23 6:30,0.6,2024/8/23 6:30,229,2024/8/23 6:30,30.6,2024/8/23 6:30,1004.8,2024/8/23 6:30,84.8,2024/8/23 6:30,30.5,2024/8/23 6:30,6.8148
2024/8/23 6:40,43,2024/8/23 6:40,58,2024/8/23 6:40,58,2024/8/23 6:40,0,2024/8/23 6:40,1.1,2024/8/23 6:40,150,2024/8/23 6:40,30.8,2024/8/23 6:40,1004.9,2024/8/23 6:40,84.2,2024/8/23 6:40,31,2024/8/23 6:40,10.4214
2024/8/23 6:50,55,2024/8/23 6:50,83,2024/8/23 6:50,83,2024/8/23 6:50,0,2024/8/23 6:50,1,2024/8/23 6:50,185,2024/8/23 6:50,30.8,2024/8/23 6:50,1005,2024/8/23 6:50,84.4,2024/8/23 6:50,31.5,2024/8/23 6:50,14.9101
2024/8/23 7:00,75,2024/8/23 7:00,115,2024/8/23 7:00,115,2024/8/23 7:00,0,2024/8/23 7:00,1.2,2024/8/23 7:00,175,2024/8/23 7:00,31,2024/8/23 7:00,1005.1,2024/8/23 7:00,84.1,2024/8/23 7:00,32,2024/8/23 7:00,20.5079
2024/8/23 7:10,98,2024/8/23 7:10,148,2024/8/23 7:10,148,2024/8/23 7:10,0,2024/8/23 7:10,1.4,2024/8/23 7:10,191,2024/8/23 7:10,31.2,2024/8/23 7:10,1005.2,2024/8/23 7:10,83.2,2024/8/23 7:10,32.5,2024/8/23 7:10,27.4509
2024/8/23 7:20,125,2024/8/23 7:20,182,2024/8/23 7:20,182,2024/8/23 7:20,51.3,2024/8/23 7:20,1.5,2024/8/23 7:20,178,2024/8/23 7:20,31.3,2024/8/23 7:20,1005.3,2024/8/23 7:20,82.8,2024/8/23 7:20,33,2024/8/23 7:20,34.9972
2024/8/23 7:30,159,2024/8/23 7:30,218,2024/8/23 7:30,218,2024/8/23 7:30,0,2024/8/23 7:30,1.5,2024/8/23 7:30,191,2024/8/23 7:30,31.7,2024/8/23 7:30,1005.3,2024/8/23 7:30,82.1,2024/8/23 7:30,33.8,2024/8/23 7:30,43.4625
2024/8/23 7:40,196,2024/8/23 7:40,254,2024/8/23 7:40,254,2024/8/23 7:40,0,2024/8/23 7:40,1.3,2024/8/23 7:40,117,2024/8/23 7:40,31.7,2024/8/23 7:40,1005.4,2024/8/23 7:40,81.4,2024/8/23 7:40,34.3,2024/8/23 7:40,52.0117
2024/8/23 7:50,237,2024/8/23 7:50,293,2024/8/23 7:50,293,2024/8/23 7:50,0,2024/8/23 7:50,1.4,2024/8/23 7:50,188,2024/8/23 7:50,32.1,2024/8/23 7:50,1005.5,2024/8/23 7:50,79.6,2024/8/23 7:50,35.4,2024/8/23 7:50,60.9457
2024/8/23 8:00,278,2024/8/23 8:00,330,2024/8/23 8:00,330,2024/8/23 8:00,0,2024/8/23 8:00,1,2024/8/23 8:00,219,2024/8/23 8:00,32.3,2024/8/23 8:00,1005.3,2024/8/23 8:00,78.7,2024/8/23 8:00,35.9,2024/8/23 8:00,70.074
2024/8/23 8:10,324,2024/8/23 8:10,369,2024/8/23 8:10,369,2024/8/23 8:10,0,2024/8/23 8:10,2.4,2024/8/23 8:10,211,2024/8/23 8:10,32.2,2024/8/23 8:10,1005.5,2024/8/23 8:10,77.9,2024/8/23 8:10,36,2024/8/23 8:10,79.1078
2024/8/23 8:20,362,2024/8/23 8:20,403,2024/8/23 8:20,403,2024/8/23 8:20,36.9,2024/8/23 8:20,2.9,2024/8/23 8:20,155,2024/8/23 8:20,32.2,2024/8/23 8:20,1005.6,2024/8/23 8:20,78.1,2024/8/23 8:20,36.6,2024/8/23 8:20,88.0064
2024/8/23 8:30,400,2024/8/23 8:30,434,2024/8/23 8:30,434,2024/8/23 8:30,0,2024/8/23 8:30,2.3,2024/8/23 8:30,162,2024/8/23 8:30,32.1,2024/8/23 8:30,1005.6,2024/8/23 8:30,78.6,2024/8/23 8:30,36.5,2024/8/23 8:30,96.653
2024/8/23 8:40,437,2024/8/23 8:40,468,2024/8/23 8:40,468,2024/8/23 8:40,0,2024/8/23 8:40,2,2024/8/23 8:40,183,2024/8/23 8:40,32.3,2024/8/23 8:40,1005.8,2024/8/23 8:40,77.4,2024/8/23 8:40,37.5,2024/8/23 8:40,104.8694
2024/8/23 8:50,470,2024/8/23 8:50,496,2024/8/23 8:50,496,2024/8/23 8:50,0,2024/8/23 8:50,2.8,2024/8/23 8:50,212,2024/8/23 8:50,32.4,2024/8/23 8:50,1006,2024/8/23 8:50,75.9,2024/8/23 8:50,37.8,2024/8/23 8:50,112.6409
2024/8/23 9:00,503,2024/8/23 9:00,527,2024/8/23 9:00,527,2024/8/23 9:00,0,2024/8/23 9:00,3,2024/8/23 9:00,174,2024/8/23 9:00,32.1,2024/8/23 9:00,1005.9,2024/8/23 9:00,75.8,2024/8/23 9:00,37.4,2024/8/23 9:00,120.3422
2024/8/23 9:10,532,2024/8/23 9:10,554,2024/8/23 9:10,554,2024/8/23 9:10,19.8,2024/8/23 9:10,3.6,2024/8/23 9:10,156,2024/8/23 9:10,32.3,2024/8/23 9:10,1005.9,2024/8/23 9:10,76.4,2024/8/23 9:10,38.2,2024/8/23 9:10,127.7301
2024/8/23 9:20,562,2024/8/23 9:20,584,2024/8/23 9:20,584,2024/8/23 9:20,0,2024/8/23 9:20,2.2,2024/8/23 9:20,169,2024/8/23 9:20,32.5,2024/8/23 9:20,1006,2024/8/23 9:20,77,2024/8/23 9:20,38.9,2024/8/23 9:20,124.8227
2024/8/23 9:30,592,2024/8/23 9:30,615,2024/8/23 9:30,615,2024/8/23 9:30,0,2024/8/23 9:30,3.3,2024/8/23 9:30,182,2024/8/23 9:30,32.4,2024/8/23 9:30,1006,2024/8/23 9:30,76.2,2024/8/23 9:30,38.4,2024/8/23 9:30,131.8315
2024/8/23 9:40,624,2024/8/23 9:40,649,2024/8/23 9:40,649,2024/8/23 9:40,0,2024/8/23 9:40,5.8,2024/8/23 9:40,192,2024/8/23 9:40,32.4,2024/8/23 9:40,1005.8,2024/8/23 9:40,75.2,2024/8/23 9:40,38.8,2024/8/23 9:40,137.8526
2024/8/23 9:50,652,2024/8/23 9:50,674,2024/8/23 9:50,674,2024/8/23 9:50,0,2024/8/23 9:50,7.7,2024/8/23 9:50,197,2024/8/23 9:50,32.6,2024/8/23 9:50,1005.9,2024/8/23 9:50,75,2024/8/23 9:50,39.9,2024/8/23 9:50,143.8434
