time,pv_power,radiation,wind_speed,env_temperature,pressure,humidity,component_temperature
2025-03-08 13:50:00,42.7843,505.8,0.0,15.2,1021.6,59.3,30.9
2025-03-08 13:55:00,42.8988,411.0,2.0,14.9,1021.4,61.1,32.5
2025-03-08 14:00:00,41.9127,356.0,0.0,15.0,1021.2,60.6,31.2
2025-03-08 14:05:00,40.7159,310.0,1.6,14.9,1021.2,61.3,25.1
2025-03-08 14:10:00,38.2312,323.0,1.2,14.7,1021.1,62.3,23.2
2025-03-08 14:15:00,34.161,333.9,0.9,14.6,1021.1,62.7,21.6
2025-03-08 14:20:00,37.3561,389.7,0.0,14.8,1021.0,62.1,23.1
2025-03-08 14:25:00,38.0398,408.0,2.2,15.0,1020.9,62.4,21.9
2025-03-08 14:30:00,37.9423,400.0,1.3,14.9,1020.9,62.0,23.2
2025-03-08 14:35:00,35.9925,361.0,1.6,14.9,1020.9,61.2,23.1
2025-03-08 14:40:00,36.1475,346.0,0.0,15.0,1020.8,61.7,22.8
2025-03-08 14:45:00,36.2233,355.0,0.0,15.4,1020.9,61.4,23.8
2025-03-08 14:50:00,36.4918,377.0,0.2,15.3,1020.9,59.9,23.9
2025-03-08 14:55:00,36.5743,389.0,1.1,15.0,1020.9,60.1,23.9
2025-03-08 15:00:00,38.1993,392.4,1.2,15.3,1020.7,61.4,24.4
2025-03-08 15:05:00,75.0876,534.6,0.0,15.5,1020.7,59.8,24.7
2025-03-08 15:10:00,77.783,389.0,0.0,15.9,1020.7,60.1,28.4
2025-03-08 15:15:00,78.1349,466.2,0.0,16.0,1020.7,58.8,29.1
2025-03-08 15:20:00,77.68,302.0,1.2,16.1,1020.5,57.0,28.4
2025-03-08 15:25:00,76.7989,313.0,0.0,15.9,1020.6,56.1,25.8
2025-03-08 15:30:00,76.5659,294.0,0.0,15.5,1020.6,58.2,24.6
2025-03-08 15:35:00,97.5391,286.0,1.2,15.4,1020.6,58.2,25.0
2025-03-08 15:40:00,94.0606,301.0,0.0,15.7,1020.5,58.2,27.1
2025-03-08 15:45:00,96.436,273.0,0.0,16.5,1020.3,55.9,28.9
2025-03-08 15:50:00,88.6166,238.0,1.5,15.8,1020.4,55.7,24.3
2025-03-08 15:55:00,82.3292,245.0,1.8,15.4,1020.5,57.6,22.8
2025-03-08 16:00:00,82.5272,243.0,0.0,15.4,1020.4,57.5,20.9
2025-03-08 16:05:00,79.798,248.0,0.0,15.3,1020.4,57.3,21.1
2025-03-08 16:10:00,67.6188,179.0,0.0,15.4,1020.2,57.3,20.6
2025-03-08 16:15:00,61.4589,216.0,0.0,15.5,1020.3,56.8,20.1
2025-03-08 16:20:00,65.7486,265.0,0.0,15.9,1020.1,56.2,23.5
2025-03-08 16:25:00,52.5001,151.0,0.0,15.8,1020.1,55.2,20.7
2025-03-08 16:30:00,31.0581,110.0,1.4,15.6,1020.2,54.9,18.4
2025-03-08 16:35:00,37.795,172.0,0.0,15.3,1020.2,56.2,17.8
2025-03-08 16:40:00,52.7724,222.3,0.0,15.5,1020.3,57.2,19.7
2025-03-08 16:45:00,52.27,191.0,0.0,15.8,1020.2,56.9,20.6
2025-03-08 16:50:00,40.3167,133.0,0.0,16.0,1020.1,55.6,19.5
2025-03-08 16:55:00,37.8101,150.3,0.0,15.6,1020.0,54.8,18.0
2025-03-08 17:00:00,37.4384,126.0,0.0,15.5,1020.1,56.0,18.6
2025-03-08 17:05:00,25.5487,109.0,0.0,15.7,1020.1,55.6,18.4
2025-03-08 17:10:00,24.8634,86.0,0.0,15.5,1020.2,55.6,17.3
2025-03-08 17:15:00,23.9548,75.0,0.0,15.3,1020.1,55.9,17.1
2025-03-08 17:20:00,22.0015,66.0,0.0,15.3,1019.9,56.3,17.0
2025-03-08 17:25:00,22.2537,66.0,0.0,15.3,1020.0,57.9,16.6
2025-03-08 17:30:00,22.5186,74.0,0.0,15.1,1020.1,52.9,16.1
2025-03-08 17:35:00,21.841,69.0,0.0,15.1,1020.1,52.7,16.1
2025-03-08 17:40:00,19.365,52.0,0.0,15.1,1020.0,52.2,15.8
2025-03-08 17:45:00,15.5922,38.0,1.0,15.1,1019.9,51.8,15.4
2025-03-08 17:50:00,13.3291,32.0,0.0,15.0,1020.0,51.6,15.2
2025-03-08 17:55:00,11.79,27.0,0.0,15.0,1020.0,50.7,15.1
2025-03-08 18:00:00,10.1071,17.1,0.0,15.0,1019.8,49.9,15.0
2025-03-08 18:05:00,8.3314,10.8,0.0,14.9,1019.8,50.7,14.8
2025-03-08 18:10:00,7.0694,8.1,0.0,14.9,1020.0,52.3,14.7
2025-03-08 18:15:00,6.1355,4.0,1.1,14.8,1020.0,52.2,14.6
2025-03-08 18:20:00,5.4449,1.0,0.0,14.7,1020.1,53.2,14.5
2025-03-08 18:25:00,5.0023,0.0,0.0,14.7,1020.2,54.7,14.3
2025-03-08 18:30:00,4.6547,0.0,0.0,14.6,1020.3,56.0,14.3
2025-03-08 18:35:00,4.4581,0.0,0.0,14.6,1020.3,57.4,14.1
2025-03-08 18:40:00,4.4757,0.0,0.0,14.6,1020.4,60.0,14.0
2025-03-08 18:45:00,4.5706,0.0,0.0,14.6,1020.5,57.9,14.0
2025-03-08 18:50:00,3.5898,0.0,0.0,14.6,1020.7,55.9,14.0
2025-03-08 18:55:00,3.5858,0.0,0.0,14.6,1020.6,55.2,14.0
2025-03-08 19:00:00,3.5868,0.0,0.3,14.7,1020.5,66.5,13.9
2025-03-08 19:05:00,3.5964,0.0,0.0,14.4,1020.5,68.8,13.6
2025-03-08 19:10:00,3.6039,0.0,0.0,14.2,1020.7,71.1,13.6
2025-03-08 19:15:00,3.6088,0.0,0.0,14.0,1020.8,71.3,13.5
2025-03-08 19:20:00,3.5928,0.0,0.0,14.0,1021.0,72.5,13.5
2025-03-08 19:25:00,3.5962,0.0,0.0,14.0,1020.9,74.1,13.5
2025-03-08 19:30:00,3.596,0.0,0.7,13.9,1021.1,73.4,13.3
2025-03-08 19:35:00,3.5933,0.0,0.0,13.8,1021.1,74.1,13.3
2025-03-08 19:40:00,3.6,0.0,0.0,13.8,1021.1,73.5,13.3
2025-03-08 19:45:00,3.5883,0.0,0.0,13.9,1021.1,73.6,13.3
2025-03-08 19:50:00,1.5845,0.0,0.0,13.9,1021.1,73.6,13.2
2025-03-08 19:55:00,1.5947,0.0,0.0,13.9,1021.1,73.4,13.1
2025-03-08 20:00:00,1.601,0.0,0.0,13.8,1021.2,73.7,13.0
2025-03-08 20:05:00,1.5868,0.0,0.0,13.8,1021.2,74.1,13.0
2025-03-08 20:10:00,1.598,0.0,0.0,13.8,1021.1,75.2,13.0
2025-03-08 20:15:00,1.6013,0.0,0.0,13.8,1021.3,77.2,13.0
2025-03-08 20:20:00,1.6,0.0,0.0,13.7,1021.5,78.7,12.8
2025-03-08 20:25:00,1.607,0.0,0.0,13.5,1021.4,79.7,12.6
2025-03-08 20:30:00,1.5999,0.0,0.0,13.4,1021.5,78.9,12.6
2025-03-08 20:35:00,1.5874,0.0,0.0,13.3,1021.5,77.9,12.6
2025-03-08 20:40:00,1.5946,0.0,0.0,13.3,1021.6,77.4,12.6
2025-03-08 20:45:00,1.5901,0.0,0.0,13.3,1021.6,77.8,12.6
2025-03-08 20:50:00,1.5879,0.0,0.0,13.2,1021.6,78.4,12.5
2025-03-08 20:55:00,1.5882,0.0,0.0,13.2,1021.8,78.3,12.5
2025-03-08 21:00:00,1.5801,0.0,0.0,13.2,1021.8,78.3,12.4
2025-03-08 21:05:00,1.5996,0.0,0.0,13.2,1021.8,78.1,12.5
2025-03-08 21:10:00,1.5988,0.0,0.0,13.2,1021.7,78.1,12.5
2025-03-08 21:15:00,1.6026,0.0,0.0,13.2,1021.8,78.3,12.5
2025-03-08 21:20:00,1.6008,0.0,0.0,13.3,1021.6,77.9,12.5
2025-03-08 21:25:00,1.5942,0.0,0.0,13.2,1021.8,77.4,12.5
2025-03-08 21:30:00,1.5975,0.0,0.0,13.3,1021.9,79.0,12.5
2025-03-08 21:35:00,0.0,0.0,0.0,13.2,1021.9,79.0,12.5
2025-03-08 21:40:00,0.0,0.0,0.0,13.2,1021.8,78.5,12.6
2025-03-08 21:45:00,0.0,0.0,0.0,13.3,1021.9,80.6,12.5
2025-03-08 21:50:00,0.0,0.0,0.0,13.3,1021.9,80.8,12.5
2025-03-08 21:55:00,0.0,0.0,0.0,13.3,1021.9,82.2,12.3
2025-03-08 22:00:00,0.0,0.0,0.0,13.2,1021.9,83.3,12.1
2025-03-08 22:05:00,0.0,0.0,0.0,13.0,1021.9,81.3,12.0
2025-03-08 22:10:00,0.0,0.0,0.0,12.9,1022.0,80.4,12.1
2025-03-08 22:15:00,0.0,0.0,0.0,13.0,1022.0,81.2,12.3
2025-03-08 22:20:00,0.0,0.0,0.0,12.9,1022.1,81.6,12.3
2025-03-08 22:25:00,0.0,0.0,0.0,12.8,1022.1,82.8,12.3
2025-03-08 22:30:00,0.0,0.0,0.0,12.7,1022.1,83.8,12.3
2025-03-08 22:35:00,0.0,0.0,0.0,12.6,1022.1,83.8,12.3
2025-03-08 22:40:00,0.0,0.0,0.0,12.6,1022.2,83.9,12.3
2025-03-08 22:45:00,0.0,0.0,0.0,12.7,1022.2,83.8,12.3
2025-03-08 22:50:00,0.0,0.0,0.0,12.6,1022.1,82.5,12.3
2025-03-08 22:55:00,0.0,0.0,0.0,12.7,1022.1,83.3,12.3
2025-03-08 23:00:00,0.0,0.0,0.0,12.7,1022.0,82.2,12.4
2025-03-08 23:05:00,0.0,0.0,0.0,12.7,1022.0,83.0,12.3
2025-03-08 23:10:00,0.0,0.0,0.0,12.6,1022.1,82.8,12.3
2025-03-08 23:15:00,0.0,0.0,0.0,12.5,1022.1,81.1,12.3
2025-03-08 23:20:00,0.0,0.0,0.0,12.5,1022.1,81.5,12.3
2025-03-08 23:25:00,0.0,0.0,0.0,12.6,1022.0,81.0,12.3
2025-03-08 23:30:00,0.0,0.0,0.0,12.6,1022.1,80.8,12.3
2025-03-08 23:35:00,0.0,0.0,0.1,12.6,1022.1,79.9,12.3
2025-03-08 23:40:00,0.0,0.0,0.0,12.6,1022.2,79.5,12.3
2025-03-08 23:45:00,0.0,0.0,0.0,12.6,1022.3,79.1,12.3
2025-03-08 23:50:00,0.0,0.0,0.0,12.6,1022.1,79.6,12.3
2025-03-08 23:55:00,0.0,0.0,0.0,12.6,1022.1,79.9,12.3
2025-03-09 00:00:00,0.0,0.0,0.0,12.6,1022.2,79.1,12.3
2025-03-09 00:05:00,0.0,0.0,0.0,12.6,1022.2,78.2,12.3
2025-03-09 00:10:00,0.0,0.0,0.0,12.7,1022.2,78.5,12.3
2025-03-09 00:15:00,0.0,0.0,0.0,12.8,1022.1,78.3,12.3
2025-03-09 00:20:00,0.0,0.0,0.0,12.7,1022.1,77.9,12.3
2025-03-09 00:25:00,0.0,0.0,0.0,12.6,1022.1,79.7,12.2
2025-03-09 00:30:00,0.0,0.0,0.0,12.5,1022.2,79.4,12.1
2025-03-09 00:35:00,0.0,0.0,0.0,12.4,1022.2,79.9,12.1
2025-03-09 00:40:00,0.0,0.0,0.0,12.3,1022.3,78.6,12.1
2025-03-09 00:45:00,0.0,0.0,0.0,12.3,1022.2,77.8,12.1
2025-03-09 00:50:00,0.0,0.0,0.0,12.4,1022.2,78.1,12.1
2025-03-09 00:55:00,0.0,0.0,0.0,12.3,1022.3,79.1,12.0
2025-03-09 01:00:00,0.0,0.0,0.0,12.2,1022.2,79.6,11.9
2025-03-09 01:05:00,0.0,0.0,0.0,12.2,1022.2,80.5,11.9
2025-03-09 01:10:00,0.0,0.0,0.0,12.1,1022.4,80.6,11.8
2025-03-09 01:15:00,0.0,0.0,0.0,12.1,1022.3,80.5,11.8
2025-03-09 01:20:00,0.0,0.0,0.0,12.1,1022.3,80.2,11.7
2025-03-09 01:25:00,0.0,0.0,0.0,12.1,1022.2,80.0,11.7
2025-03-09 01:30:00,0.0,0.0,0.0,12.1,1022.2,79.9,11.7
2025-03-09 01:35:00,0.0,0.0,0.0,12.1,1022.2,79.9,11.7
2025-03-09 01:40:00,0.0,0.0,0.1,12.1,1022.1,80.4,11.7
2025-03-09 01:45:00,0.0,0.0,0.0,12.0,1022.0,81.3,11.6
2025-03-09 01:50:00,0.0,0.0,0.0,12.0,1021.9,82.4,11.6
2025-03-09 01:55:00,0.0,0.0,0.0,12.0,1021.8,82.4,11.6
2025-03-09 02:00:00,0.0,0.0,0.0,12.0,1021.8,82.4,11.6
2025-03-09 02:05:00,0.0,0.0,0.0,12.0,1021.8,82.2,11.6
2025-03-09 02:10:00,0.0,0.0,0.0,12.0,1021.8,83.1,11.6
2025-03-09 02:15:00,0.0,0.0,0.0,11.9,1021.8,83.3,11.5
2025-03-09 02:20:00,0.0,0.0,0.0,11.8,1021.8,83.8,11.5
2025-03-09 02:25:00,0.0,0.0,0.0,11.9,1021.8,84.8,11.4
2025-03-09 02:30:00,0.0,0.0,0.0,11.8,1021.7,84.3,11.5
2025-03-09 02:35:00,0.0,0.0,0.0,11.9,1021.7,84.9,11.4
2025-03-09 02:40:00,0.0,0.0,0.0,11.8,1021.6,85.1,11.3
2025-03-09 02:45:00,0.0,0.0,0.0,11.8,1021.6,86.0,11.3
2025-03-09 02:50:00,0.0,0.0,0.0,11.8,1021.6,86.7,11.3
2025-03-09 02:55:00,0.0,0.0,0.0,11.7,1021.7,85.6,11.4
2025-03-09 03:00:00,0.0,0.0,0.0,11.7,1021.6,85.8,11.3
2025-03-09 03:05:00,0.0,0.0,0.0,11.7,1021.6,86.0,11.3
2025-03-09 03:10:00,0.0,0.0,0.0,11.8,1021.4,86.3,11.1
2025-03-09 03:15:00,-2.3985,0.0,0.0,11.7,1021.4,85.9,11.2
2025-03-09 03:20:00,-2.4007,0.0,0.0,11.7,1021.4,85.9,11.3
2025-03-09 03:25:00,-2.3894,0.0,0.0,11.8,1021.2,85.8,11.3
2025-03-09 03:30:00,-2.3979,0.0,0.0,11.7,1021.3,85.6,11.2
2025-03-09 03:35:00,-5.4179,0.0,0.0,11.7,1021.3,85.8,11.3
2025-03-09 03:40:00,-5.418,0.0,0.0,11.8,1021.1,86.9,11.3
2025-03-09 03:45:00,-5.4149,0.0,0.0,11.8,1021.0,87.1,11.3
2025-03-09 03:50:00,-5.422,0.0,0.0,11.7,1021.0,87.1,11.3
2025-03-09 03:55:00,-5.4422,0.0,0.0,11.7,1020.9,87.4,11.2
2025-03-09 04:00:00,-5.4189,0.0,0.0,11.7,1020.8,87.7,11.2
2025-03-09 04:05:00,-8.4649,0.0,0.0,11.6,1020.8,87.3,11.2
2025-03-09 04:10:00,-8.4874,0.0,0.0,11.7,1020.7,87.6,11.2
2025-03-09 04:15:00,-8.4555,0.0,0.0,11.6,1020.7,87.5,11.2
2025-03-09 04:20:00,-10.4987,0.0,0.0,11.5,1020.9,87.8,11.2
2025-03-09 04:25:00,-10.5417,0.0,0.0,11.6,1020.8,88.1,11.1
2025-03-09 04:30:00,-10.505,0.0,0.0,11.6,1020.7,88.7,11.1
2025-03-09 04:35:00,-10.503,0.0,0.0,11.6,1020.7,88.9,11.1
2025-03-09 04:40:00,-10.5297,0.0,0.0,11.5,1020.8,89.1,11.1
2025-03-09 04:45:00,-10.5421,0.0,0.0,11.4,1021.1,88.4,11.1
2025-03-09 04:50:00,-10.5506,0.0,0.0,11.4,1021.1,88.2,11.1
2025-03-09 04:55:00,-10.5456,0.0,0.0,11.5,1021.0,88.5,11.1
2025-03-09 05:00:00,-10.5569,0.0,0.0,11.6,1021.1,88.7,11.1
2025-03-09 05:05:00,-10.5615,0.0,0.0,11.6,1021.1,88.9,11.1
2025-03-09 05:10:00,-10.5573,0.0,0.0,11.6,1021.2,89.1,11.1
2025-03-09 05:15:00,-10.5509,0.0,0.0,11.5,1021.1,89.8,11.0
2025-03-09 05:20:00,-8.5234,0.0,0.0,11.4,1021.1,90.2,11.0
2025-03-09 05:25:00,-8.4897,0.0,0.0,11.4,1021.1,90.4,11.0
2025-03-09 05:30:00,-8.5186,0.0,0.0,11.4,1021.1,90.4,11.0
2025-03-09 05:35:00,-5.4491,0.0,0.0,11.4,1021.1,90.6,11.0
2025-03-09 05:40:00,-5.4764,0.0,0.0,11.4,1021.3,90.7,11.0
2025-03-09 05:45:00,-5.4796,0.0,0.0,11.3,1021.3,90.7,11.0
2025-03-09 05:50:00,-5.4773,0.0,0.0,11.3,1021.4,91.4,11.0
2025-03-09 05:55:00,-5.4788,0.0,0.0,11.3,1021.2,91.7,10.9
2025-03-09 06:00:00,-5.4746,0.0,0.0,11.3,1021.1,91.7,10.9
2025-03-09 06:05:00,-2.4341,0.0,0.0,11.2,1021.1,91.7,10.9
2025-03-09 06:10:00,-2.4242,0.0,0.0,11.2,1021.1,91.8,10.9
2025-03-09 06:15:00,-2.4276,0.0,0.0,11.2,1021.2,92.1,10.9
2025-03-09 06:20:00,0.0,0.0,0.0,11.1,1021.6,91.4,10.9
2025-03-09 06:25:00,0.0,0.0,0.0,11.1,1021.7,91.6,10.8
2025-03-09 06:30:00,0.0,0.0,0.0,11.2,1021.8,92.0,10.6
2025-03-09 06:35:00,0.0,0.0,0.0,11.2,1021.8,92.4,10.5
2025-03-09 06:40:00,0.0,0.0,0.0,11.1,1021.8,93.0,10.5
2025-03-09 06:45:00,0.0,0.0,0.0,11.0,1021.9,93.8,10.5
2025-03-09 06:50:00,0.0,0.0,0.0,11.0,1022.0,94.8,10.4
2025-03-09 06:55:00,0.0,0.0,0.0,11.0,1022.2,95.1,10.5
2025-03-09 07:00:00,0.0,0.0,0.0,11.0,1022.2,94.4,10.5
2025-03-09 07:05:00,0.0,1.0,0.0,11.0,1022.2,94.2,10.4
2025-03-09 07:10:00,0.0,0.0,0.0,10.9,1022.4,94.1,10.3
2025-03-09 07:15:00,0.0,0.0,0.0,10.9,1022.3,94.2,10.2
2025-03-09 07:20:00,0.0,0.0,0.0,10.8,1022.5,94.3,10.3
2025-03-09 07:25:00,0.3888,0.0,0.0,10.8,1022.5,94.4,10.3
2025-03-09 07:30:00,0.0,0.0,0.0,10.8,1022.5,94.5,10.1
2025-03-09 07:35:00,0.3088,2.0,0.0,10.8,1022.5,94.7,10.1
2025-03-09 07:40:00,0.7578,5.0,0.0,10.8,1022.8,95.2,10.2
2025-03-09 07:45:00,1.6897,6.0,0.0,10.7,1022.8,95.1,10.2
2025-03-09 07:50:00,1.734,7.0,0.0,10.7,1023.0,95.2,10.3
2025-03-09 07:55:00,1.331,9.0,0.0,10.7,1023.1,95.5,10.4
2025-03-09 08:00:00,2.0314,8.0,0.0,10.7,1023.1,95.7,10.4
2025-03-09 08:05:00,2.6269,9.0,0.0,10.7,1023.1,95.9,10.5
2025-03-09 08:10:00,2.9328,11.0,0.0,10.8,1023.1,96.2,10.5
2025-03-09 08:15:00,3.5178,14.0,0.0,10.8,1023.3,96.9,10.6
2025-03-09 08:20:00,2.6545,8.0,0.0,10.8,1023.4,96.7,10.6
2025-03-09 08:25:00,2.2199,8.0,0.0,10.8,1023.2,96.8,10.6
2025-03-09 08:30:00,2.2003,10.0,0.0,10.9,1023.1,96.9,10.6
2025-03-09 08:35:00,2.8866,10.0,0.0,10.8,1023.1,97.1,10.5
2025-03-09 08:40:00,3.5285,13.0,0.0,10.9,1023.6,97.7,10.6
2025-03-09 08:45:00,4.0015,16.0,0.0,10.8,1023.3,97.8,10.5
2025-03-09 08:50:00,5.2524,17.0,0.1,10.8,1023.6,98.0,10.6
2025-03-09 08:55:00,4.1046,11.0,0.0,10.7,1023.8,98.3,10.6
2025-03-09 09:00:00,3.683,13.0,0.0,10.7,1023.9,98.7,10.6
2025-03-09 09:05:00,3.82,17.0,0.0,10.6,1023.9,98.9,10.5
2025-03-09 09:10:00,6.8853,23.0,0.0,10.7,1024.3,99.3,10.6
2025-03-09 09:15:00,6.7373,19.0,0.0,10.7,1024.3,99.6,10.6
2025-03-09 09:20:00,5.9317,21.0,0.0,10.8,1024.1,99.9,10.8
2025-03-09 09:25:00,6.3248,28.0,0.0,10.8,1024.0,100.0,10.9
2025-03-09 09:30:00,9.476,41.0,1.2,10.8,1023.9,100.0,11.0
2025-03-09 09:35:00,11.6684,49.0,1.0,10.8,1023.9,100.0,11.2
2025-03-09 09:40:00,12.3898,58.0,2.3,10.9,1023.9,100.0,11.3
2025-03-09 09:45:00,17.1816,72.0,1.4,10.9,1023.9,100.0,11.7
2025-03-09 09:50:00,15.1628,57.0,1.5,10.9,1023.7,100.0,11.8
2025-03-09 09:55:00,15.9631,82.0,2.2,11.0,1023.7,99.6,11.8
2025-03-09 10:00:00,17.9176,72.0,3.0,10.9,1023.8,97.4,11.5
2025-03-09 10:05:00,21.8872,131.0,3.0,10.9,1023.8,96.3,11.7
2025-03-09 10:10:00,23.5319,179.0,3.1,10.9,1023.8,94.6,12.3
2025-03-09 10:15:00,22.9925,168.0,1.9,11.0,1023.9,93.4,12.6
2025-03-09 10:20:00,24.0269,251.0,3.0,11.2,1023.9,92.8,13.5
2025-03-09 10:25:00,23.1894,126.0,4.2,11.2,1024.0,93.0,13.3
2025-03-09 10:30:00,19.4397,70.0,3.1,11.2,1024.1,93.5,12.4
2025-03-09 10:35:00,16.9432,65.0,4.3,11.2,1024.1,91.1,12.0
2025-03-09 10:40:00,19.848,66.0,2.4,11.2,1024.2001,92.4,12.0
2025-03-09 10:45:00,17.4565,59.0,3.0,11.2,1024.2001,91.9,11.9
2025-03-09 10:50:00,18.8677,69.0,2.7,11.2,1024.1,92.6,12.0
2025-03-09 10:55:00,26.679,84.6,3.4,11.2,1023.9,90.3,12.1
2025-03-09 11:00:00,28.4363,83.0,1.6,11.2,1023.9,91.7,12.3
2025-03-09 11:05:00,22.8725,77.0,1.8,11.2,1023.9,91.9,12.2
2025-03-09 11:10:00,30.9944,126.0,3.5,11.2,1023.7,89.5,12.5
2025-03-09 11:15:00,19.7475,146.0,2.9,11.3,1023.7,89.4,12.9
2025-03-09 11:20:00,19.6962,110.0,2.0,11.3,1024.0,90.7,12.8
2025-03-09 11:25:00,19.6411,91.8,4.1,11.3,1024.0,91.0,12.4
2025-03-09 11:30:00,19.7121,146.0,1.9,11.4,1024.0,92.6,12.8
2025-03-09 11:35:00,30.8364,107.0,2.9,11.3,1024.0,92.8,12.7
2025-03-09 11:40:00,29.5428,133.0,2.5,11.4,1024.0,92.8,13.0
2025-03-09 11:45:00,31.2259,159.0,2.5,11.3,1023.8,91.4,13.0
2025-03-09 11:50:00,28.4773,115.0,1.0,11.4,1023.8,93.0,13.0
2025-03-09 11:55:00,28.0583,94.0,1.5,11.5,1023.7,93.0,12.9
2025-03-09 12:00:00,26.1937,89.0,1.8,11.5,1023.7,93.4,12.9
2025-03-09 12:05:00,24.9825,107.0,1.3,11.5,1023.7,93.2,12.8
2025-03-09 12:10:00,30.7219,150.0,2.1,11.4,1023.6,93.0,13.0
2025-03-09 12:15:00,36.6902,184.0,2.2,11.4,1023.3,92.1,13.6
2025-03-09 12:20:00,28.8497,161.0,1.9,11.5,1023.3,91.8,14.0
2025-03-09 12:25:00,28.143,140.0,2.0,11.8,1023.3,92.3,13.9
2025-03-09 12:30:00,28.6131,193.0,2.8,11.7,1023.5,91.9,13.9
2025-03-09 12:35:00,26.952,222.0,2.4,11.8,1023.5,91.6,14.1
2025-03-09 12:40:00,27.4411,176.4,2.0,11.8,1023.3,90.9,14.6
2025-03-09 12:45:00,26.0286,180.0,1.9,11.9,1023.2,90.9,14.3
2025-03-09 12:50:00,30.1997,183.0,1.4,11.9,1023.1,90.0,14.3
2025-03-09 12:55:00,29.2664,155.0,1.7,12.0,1023.0,90.4,14.6
2025-03-09 13:00:00,29.3678,141.3,1.9,11.8,1023.1,88.5,14.2
2025-03-09 13:05:00,34.9822,159.0,3.4,11.9,1023.1,87.0,13.9
2025-03-09 13:10:00,31.1127,132.0,2.2,11.9,1023.0,87.6,13.8
2025-03-09 13:15:00,32.4196,145.0,1.9,11.9,1022.9,89.0,13.8
2025-03-09 13:20:00,30.4392,129.0,2.5,11.7,1022.9,88.3,13.5
2025-03-09 13:25:00,29.3689,123.0,1.5,11.7,1022.7,88.9,13.5
2025-03-09 13:30:00,28.2544,103.0,2.5,11.7,1022.6,88.4,13.5
2025-03-09 13:35:00,26.2057,79.2,1.6,11.7,1022.6,89.4,13.2
2025-03-09 13:40:00,25.2611,90.0,1.9,11.6,1022.6,88.7,13.0
2025-03-09 13:45:00,24.4801,88.0,2.1,11.7,1022.6,88.6,13.0
2025-03-09 13:50:00,27.2416,94.0,1.4,11.7,1022.5,88.2,13.1
2025-03-09 13:55:00,27.2055,104.0,1.6,11.6,1022.3,86.7,13.1
2025-03-09 14:00:00,27.4017,103.0,1.2,11.6,1022.3,86.8,13.3
2025-03-09 14:05:00,23.2741,93.0,0.0,11.7,1022.3,85.7,13.6
2025-03-09 14:10:00,22.546,81.0,0.0,11.7,1022.3,84.7,13.5
2025-03-09 14:15:00,22.4707,84.0,1.1,11.7,1022.3,83.5,13.2
2025-03-09 14:20:00,22.8062,83.0,0.4,11.8,1022.1,83.5,13.3
2025-03-09 14:25:00,22.724,85.0,0.8,11.7,1021.8,83.9,13.3
2025-03-09 14:30:00,21.9636,95.0,0.0,11.7,1021.7,84.9,13.5
2025-03-09 14:35:00,22.4445,91.0,0.0,11.8,1021.7,84.5,13.7
2025-03-09 14:40:00,22.7889,91.0,0.5,11.6,1021.7,83.9,13.6
2025-03-09 14:45:00,23.0534,88.0,1.2,11.6,1021.6,84.7,13.5
2025-03-09 14:50:00,19.7668,93.0,0.0,11.5,1021.7,84.9,13.4
2025-03-09 14:55:00,19.7886,88.0,0.0,11.5,1021.6,86.0,13.3
2025-03-09 15:00:00,19.5754,83.0,1.1,11.6,1021.7,85.8,13.5
2025-03-09 15:05:00,19.536,90.0,0.0,11.6,1021.7,86.1,13.4
2025-03-09 15:10:00,19.6373,91.0,0.0,11.6,1021.6,85.4,13.5
2025-03-09 15:15:00,19.7789,93.0,0.0,11.6,1021.6,85.8,13.4
2025-03-09 15:20:00,19.6867,88.0,0.0,11.6,1021.5,86.2,13.3
2025-03-09 15:25:00,19.6298,85.0,0.4,11.5,1021.5,84.6,13.5
2025-03-09 15:30:00,19.498,88.0,0.0,11.6,1021.4,84.5,13.6
2025-03-09 15:35:00,19.6352,101.0,0.0,11.6,1021.4,82.7,13.9
2025-03-09 15:40:00,19.952,119.0,0.0,11.6,1021.4,82.7,14.0
2025-03-09 15:45:00,20.3801,122.0,0.0,11.7,1021.3,83.8,14.2
2025-03-09 15:50:00,20.5127,115.0,0.0,11.7,1021.4,83.5,14.5
2025-03-09 15:55:00,20.4442,114.0,0.0,11.6,1021.3,82.9,14.4
2025-03-09 16:00:00,20.5583,109.0,0.0,11.7,1021.2,82.3,14.7
2025-03-09 16:05:00,20.1099,102.0,1.0,11.7,1021.2,83.1,14.5
2025-03-09 16:10:00,20.0436,96.0,0.0,11.7,1021.3,82.8,14.1
2025-03-09 16:15:00,19.9996,94.0,0.0,11.8,1021.3,84.2,14.5
2025-03-09 16:20:00,19.6927,77.0,0.0,11.8,1021.3,82.6,14.0
2025-03-09 16:25:00,19.4003,68.0,0.0,11.8,1021.3,83.3,13.9
2025-03-09 16:30:00,18.1949,63.0,0.0,11.8,1021.4,83.2,13.5
2025-03-09 16:35:00,17.5307,61.0,0.0,11.7,1021.4,82.7,13.2
2025-03-09 16:40:00,16.9488,60.0,0.0,11.8,1021.5,83.4,13.3
2025-03-09 16:45:00,18.8713,61.0,0.0,11.6,1021.3,82.6,13.0
2025-03-09 16:50:00,18.9624,63.0,0.0,11.6,1021.5,83.1,13.1
2025-03-09 16:55:00,18.9941,67.0,0.0,11.7,1021.4,83.0,13.1
